,objection_male,objection_female,tuple,average_male,average_female,female-male
36,-1.977637,-1.8633087,"('hostile', 'amicable')",-1.9776371,-1.8633087,0.1143284
37,1.2191601,1.2185118,"('fake', 'genuine')",1.2191601,1.2185118,-0.0006483
38,-0.3649613,-0.1704205,"('untruthful', 'truthful')",-0.3649613,-0.1704205,0.1945408
39,0.13418277,0.0640672,"('exploitative', 'cooperative')",0.1341828,0.0640672,-0.0701156
40,-1.6962999,-2.068842,"('stingy', 'generous')",-1.6962999,-2.0688419,-0.372542
41,0.11452252,0.011069452,"('unforgiving', 'forgiving')",0.1145225,0.0110695,-0.103453
42,-1.9736255,-2.00744,"('unreliable', 'reliable')",-1.9736255,-2.0074401,-0.0338146
43,1.4812232,1.5348333,"('irresponsible', 'responsible')",1.4812232,1.5348333,0.0536101
44,-1.5205749,-1.490937,"('prejudiced', 'unprejudiced')",-1.5205749,-1.490937,0.0296379
45,1.1121659,0.75917023,"('incompetent', 'competent')",1.1121659,0.7591702,-0.3529957
46,0.46357405,0.24344714,"('uncompetitive', 'competitive')",0.4635741,0.2434471,-0.220127
47,5.2950454,5.48983,"('stupid', 'smart')",5.2950454,5.48983,0.1947846
48,1.1143304,0.9232642,"('unintelligent', 'intelligent')",1.1143304,0.9232642,-0.1910662
49,-0.029357418,0.22026473,"('unable', 'able')",-0.0293574,0.2202647,0.2496221
50,-0.650463,-0.5905197,"('clumsy', 'skillful')",-0.650463,-0.5905197,0.0599433
51,1.0796038,0.9793197,"('uneducated', 'educated')",1.0796038,0.9793197,-0.1002841
52,-1.1799912,-1.0808259,"('irrational', 'rational')",-1.1799912,-1.0808259,0.0991653
53,-0.37851158,-0.4531852,"('uncreative', 'creative')",-0.3785116,-0.4531852,-0.0746736
54,0.6463735,0.9410885,"('incapable', 'capable')",0.6463735,0.9410885,0.294715
55,1.5998143,1.3608884,"('incompetent', 'clever')",1.5998143,1.3608884,-0.2389259
56,1.3925167,1.2886562,"('impractical', 'practical')",1.3925167,1.2886562,-0.1038605
57,-1.7637837,-1.9234895,"('unimaginative', 'imaginative')",-1.7637837,-1.9234895,-0.1597058
58,0.13216934,-0.075517565,"('undiscriminating', 'discriminating')",0.1321693,-0.0755176,-0.2076869
59,-0.6402546,-0.39432824,"('foolish', 'wise')",-0.6402546,-0.3943282,0.2459264
60,1.6129333,1.6052151,"('inefficient', 'efficient')",1.6129333,1.6052151,-0.0077182
61,0.40550593,0.10941487,"('illogical', 'logical')",0.4055059,0.1094149,-0.296091
62,1.6319318,1.6505058,"('incompetent', 'brilliant')",1.6319318,1.6505058,0.018574
63,0.4685552,0.50117314,"('unperceptive', 'insightful')",0.4685552,0.5011731,0.0326179
64,-5.5639043,-5.5838213,"('shy', 'confident')",-5.5639043,-5.5838213,-0.019917
65,1.0449213,0.8395743,"('insecure', 'secure')",1.0449213,0.8395743,-0.205347
66,-0.278443,-0.38571995,"('inactive', 'active')",-0.278443,-0.38572,-0.107277
67,-0.3199926,-0.19071668,"('doubtful', 'determined')",-0.3199926,-0.1907167,0.1292759
68,-0.4527597,-0.3780093,"('dependent', 'independent')",-0.4527597,-0.3780093,0.0747504
69,-2.9773464,-2.6925669,"('lazy', 'industrious')",-2.9773464,-2.6925669,0.2847795
70,2.4242852,2.1644573,"('lethargic', 'energetic')",2.4242852,2.1644573,-0.2598279
71,-0.32839185,-0.3315212,"('diffident', 'self-confident')",-0.3283918,-0.3315212,-0.0031294
72,1.2097383,1.2436087,"('unambitious', 'ambitious')",1.2097383,1.2436087,0.0338704
73,-3.3569026,-3.2844963,"('helpless', 'self-reliant')",-3.3569026,-3.2844963,0.0724063
74,0.5908293,0.33701095,"('undedicated', 'dedicated')",0.5908293,0.3370109,-0.2538184
75,-1.0169244,-0.74347574,"('meek', 'impulsive')",-1.0169244,-0.7434757,0.2734487
76,1.2232878,1.0515504,"('anxious', 'daring')",1.2232878,1.0515504,-0.1717374
77,-0.9448058,-0.9293286,"('unmotivated', 'motivated')",-0.9448058,-0.9293286,0.0154772
78,-0.9483316,-0.9823872,"('nonresilient', 'resilient')",-0.9483316,-0.9823872,-0.0340556
79,-0.9940575,-0.7990212,"('wavering', 'unwavering')",-0.9940575,-0.7990212,0.1950363
80,0.61038136,0.27083415,"('dominated', 'dominating')",0.6103814,0.2708341,-0.3395473
81,1.2465268,1.1304525,"('submissive', 'aggressive')",1.2465268,1.1304525,-0.1160743
82,6.604877,6.8043137,"('poor', 'rich')",6.604877,6.8043137,0.1994367
83,-0.42466682,-0.41817206,"('powerless', 'powerful')",-0.4246668,-0.4181721,0.0064947
84,0.26216412,0.25406736,"('inferior', 'superior')",0.2621641,0.2540674,-0.0080967
85,-2.3506439,-2.2221,"('insignificant', 'prestigious')",-2.3506439,-2.2221,0.1285439
86,1.0102487,0.8869474,"('uninfluential', 'influential')",1.0102487,0.8869474,-0.1233013
87,0.14909524,0.17137009,"('unsuccessful', 'successful')",0.1490952,0.1713701,0.0222749
88,0.25482616,0.32523012,"('low', 'eminent')",0.2548262,0.3252301,0.0704039
