,affair_male,affair_female,tuple,average_male,average_female,female-male
31,-1.9157317,-2.0531855,"('evil', 'good')",-1.9157317,-2.0531855,-0.1374538
32,1.1252834,1.0636469,"('unkind', 'kind')",1.1252834,1.0636469,-0.0616365
33,-0.95342,-0.99177116,"('wrong', 'right')",-0.95342,-0.9917712,-0.0383512
34,4.802281,4.99252,"('mean', 'honorable')",4.8022809,4.9925199,0.190239
35,-1.4349189,-1.6383858,"('corrupt', 'incorrupt')",-1.4349189,-1.6383858,-0.2034669
36,-1.301817,-1.426179,"('hostile', 'amicable')",-1.3018171,-1.4261791,-0.124362
37,0.98944587,0.9353089,"('fake', 'genuine')",0.9894459,0.9353089,-0.054137
38,-0.32929334,-0.23880433,"('untruthful', 'truthful')",-0.3292933,-0.2388043,0.090489
39,0.11011884,0.13993306,"('exploitative', 'cooperative')",0.1101188,0.1399331,0.0298143
40,-1.8333416,-2.078401,"('stingy', 'generous')",-1.8333416,-2.0784011,-0.2450595
41,-0.09476909,-0.14688835,"('unforgiving', 'forgiving')",-0.0947691,-0.1468883,-0.0521192
42,-1.9082453,-1.9404992,"('unreliable', 'reliable')",-1.9082453,-1.9404992,-0.0322539
43,1.5077621,1.5855907,"('irresponsible', 'responsible')",1.5077621,1.5855907,0.0778286
44,-1.0356103,-1.0328412,"('prejudiced', 'unprejudiced')",-1.0356103,-1.0328412,0.0027691
45,0.6403438,0.50935197,"('incompetent', 'competent')",0.6403438,0.509352,-0.1309918
46,0.060548346,0.055975467,"('uncompetitive', 'competitive')",0.0605483,0.0559755,-0.0045728
47,5.12929,5.261865,"('stupid', 'smart')",5.1292901,5.2618651,0.132575
48,0.7674426,0.71977514,"('unintelligent', 'intelligent')",0.7674426,0.7197751,-0.0476675
49,0.16911489,0.28708354,"('unable', 'able')",0.1691149,0.2870835,0.1179686
50,-0.50401926,-0.54258907,"('clumsy', 'skillful')",-0.5040193,-0.5425891,-0.0385698
51,0.29864585,0.2938586,"('uneducated', 'educated')",0.2986459,0.2938586,-0.0047873
52,-0.84672815,-1.063835,"('irrational', 'rational')",-0.8467281,-1.063835,-0.2171069
53,-0.13394941,-0.21031332,"('uncreative', 'creative')",-0.1339494,-0.2103133,-0.0763639
54,0.6173235,0.7113901,"('incapable', 'capable')",0.6173235,0.7113901,0.0940666
55,1.2495824,1.2352405,"('incompetent', 'clever')",1.2495824,1.2352405,-0.0143419
56,0.8697696,0.8950916,"('impractical', 'practical')",0.8697696,0.8950916,0.025322
57,-2.3249629,-2.3610613,"('unimaginative', 'imaginative')",-2.3249629,-2.3610613,-0.0360984
58,0.32413417,0.28343093,"('undiscriminating', 'discriminating')",0.3241342,0.2834309,-0.0407033
59,-0.4723818,-0.4675543,"('foolish', 'wise')",-0.4723818,-0.4675543,0.0048275
60,1.0059031,1.1432756,"('inefficient', 'efficient')",1.0059031,1.1432756,0.1373725
61,0.34824473,0.14251496,"('illogical', 'logical')",0.3482447,0.142515,-0.2057297
62,1.095794,1.1510234,"('incompetent', 'brilliant')",1.095794,1.1510234,0.0552294
63,0.25384852,0.25339815,"('unperceptive', 'insightful')",0.2538485,0.2533982,-0.0004503
64,-5.9364514,-5.9782734,"('shy', 'confident')",-5.9364514,-5.9782734,-0.041822
65,0.80001044,0.8184414,"('insecure', 'secure')",0.8000104,0.8184414,0.018431
66,0.19522378,0.05629326,"('inactive', 'active')",0.1952238,0.0562933,-0.1389305
67,-0.51239765,-0.4110528,"('doubtful', 'determined')",-0.5123976,-0.4110528,0.1013448
68,-0.43569666,-0.42199284,"('dependent', 'independent')",-0.4356967,-0.4219928,0.0137039
69,-2.146048,-2.2192042,"('lazy', 'industrious')",-2.1460481,-2.2192042,-0.0731561
70,1.5105736,1.4839809,"('lethargic', 'energetic')",1.5105736,1.4839809,-0.0265927
71,0.094498456,0.049142946,"('diffident', 'self-confident')",0.0944985,0.0491429,-0.0453556
72,0.88437146,0.9661782,"('unambitious', 'ambitious')",0.8843715,0.9661782,0.0818067
73,-3.0733569,-3.0836265,"('helpless', 'self-reliant')",-3.0733569,-3.0836265,-0.0102696
74,-0.03679402,-0.098757796,"('undedicated', 'dedicated')",-0.036794,-0.0987578,-0.0619638
75,-0.806831,-0.6930449,"('meek', 'impulsive')",-0.806831,-0.6930449,0.1137861
76,0.82302,0.82611656,"('anxious', 'daring')",0.82302,0.8261166,0.0030966
77,-0.8704659,-0.7333042,"('unmotivated', 'motivated')",-0.8704659,-0.7333042,0.1371617
78,-0.74076384,-0.76900756,"('nonresilient', 'resilient')",-0.7407638,-0.7690076,-0.0282438
79,-0.48442906,-0.45915017,"('wavering', 'unwavering')",-0.4844291,-0.4591502,0.0252789
80,0.1791528,0.14278823,"('dominated', 'dominating')",0.1791528,0.1427882,-0.0363646
81,0.1756561,0.32492262,"('submissive', 'aggressive')",0.1756561,0.3249226,0.1492665
82,6.5433197,6.614921,"('poor', 'rich')",6.5433197,6.6149211,0.0716014
83,-0.19302203,-0.09862329,"('powerless', 'powerful')",-0.193022,-0.0986233,0.0943987
84,0.33724678,0.34929577,"('inferior', 'superior')",0.3372468,0.3492958,0.012049
85,-1.5241209,-1.638503,"('insignificant', 'prestigious')",-1.5241209,-1.638503,-0.1143821
86,0.48619562,0.44919378,"('uninfluential', 'influential')",0.4861956,0.4491938,-0.0370018
87,-0.13471195,-0.11651498,"('unsuccessful', 'successful')",-0.134712,-0.116515,0.018197
88,-0.07511624,-0.0113064125,"('low', 'eminent')",-0.0751162,-0.0113064,0.0638098
