,tenth_male,tenth_female,tuple,average_male,average_female,female-male
35,-1.1285492,-1.4866147,"('corrupt', 'incorrupt')",-1.1285492,-1.4866147,-0.3580655
36,-1.0195963,-1.2215647,"('hostile', 'amicable')",-1.0195963,-1.2215647,-0.2019684
37,0.9642633,0.93587077,"('fake', 'genuine')",0.9642633,0.9358708,-0.0283925
38,-0.62525344,-0.4697269,"('untruthful', 'truthful')",-0.6252534,-0.4697269,0.1555265
39,0.35293028,0.38425457,"('exploitative', 'cooperative')",0.3529303,0.3842546,0.0313243
40,-1.066751,-1.1596138,"('stingy', 'generous')",-1.066751,-1.1596138,-0.0928628
41,0.70117337,0.5593686,"('unforgiving', 'forgiving')",0.7011734,0.5593686,-0.1418048
42,-1.9875916,-2.0421052,"('unreliable', 'reliable')",-1.9875916,-2.0421052,-0.0545136
43,1.0689622,1.2248615,"('irresponsible', 'responsible')",1.0689622,1.2248615,0.1558993
44,-1.0156401,-1.0834547,"('prejudiced', 'unprejudiced')",-1.0156401,-1.0834547,-0.0678146
45,0.8044053,0.5974894,"('incompetent', 'competent')",0.8044053,0.5974894,-0.2069159
46,-0.1796135,-0.20815022,"('uncompetitive', 'competitive')",-0.1796135,-0.2081502,-0.0285367
47,4.85179,5.048542,"('stupid', 'smart')",4.85179,5.048542,0.196752
48,0.40542623,0.46655294,"('unintelligent', 'intelligent')",0.4054262,0.4665529,0.0611267
49,-0.28390253,-0.18805085,"('unable', 'able')",-0.2839025,-0.1880509,0.0958516
50,-0.48541218,-0.51215976,"('clumsy', 'skillful')",-0.4854122,-0.5121598,-0.0267476
51,0.4868324,0.5071944,"('uneducated', 'educated')",0.4868324,0.5071944,0.020362
52,-0.40585354,-0.59799945,"('irrational', 'rational')",-0.4058535,-0.5979995,-0.192146
53,-0.061988268,-0.1998983,"('uncreative', 'creative')",-0.0619883,-0.1998983,-0.13791
54,0.8028228,0.8404703,"('incapable', 'capable')",0.8028228,0.8404703,0.0376475
55,1.138497,1.2526957,"('incompetent', 'clever')",1.138497,1.2526957,0.1141987
56,0.39166093,0.42653808,"('impractical', 'practical')",0.3916609,0.4265381,0.0348772
57,-1.3924026,-1.6859158,"('unimaginative', 'imaginative')",-1.3924026,-1.6859158,-0.2935132
58,0.5405019,0.50454634,"('undiscriminating', 'discriminating')",0.5405019,0.5045463,-0.0359556
59,-0.20033038,-0.1887294,"('foolish', 'wise')",-0.2003304,-0.1887294,0.011601
60,0.32409763,0.6361656,"('inefficient', 'efficient')",0.3240976,0.6361656,0.312068
61,0.3016117,0.14849027,"('illogical', 'logical')",0.3016117,0.1484903,-0.1531214
62,0.63116086,0.85362095,"('incompetent', 'brilliant')",0.6311609,0.8536209,0.22246
63,0.3367697,0.41506156,"('unperceptive', 'insightful')",0.3367697,0.4150616,0.0782919
64,-6.0118537,-5.899836,"('shy', 'confident')",-6.0118537,-5.8998361,0.1120176
65,0.6619371,0.923552,"('insecure', 'secure')",0.6619371,0.923552,0.2616149
66,-0.12570725,-0.33921862,"('inactive', 'active')",-0.1257073,-0.3392186,-0.2135113
67,-0.88928294,-0.83354926,"('doubtful', 'determined')",-0.8892829,-0.8335493,0.0557336
68,-0.9983361,-0.8942436,"('dependent', 'independent')",-0.9983361,-0.8942436,0.1040925
69,-2.1417084,-2.2102592,"('lazy', 'industrious')",-2.1417084,-2.2102592,-0.0685508
70,1.849697,1.7682116,"('lethargic', 'energetic')",1.849697,1.7682116,-0.0814854
71,0.25829712,0.25102726,"('diffident', 'self-confident')",0.2582971,0.2510273,-0.0072698
72,0.86962557,1.1463385,"('unambitious', 'ambitious')",0.8696256,1.1463385,0.2767129
73,-2.7814543,-2.7467675,"('helpless', 'self-reliant')",-2.7814543,-2.7467675,0.0346868
74,0.5397534,0.35553467,"('undedicated', 'dedicated')",0.5397534,0.3555347,-0.1842187
75,-0.7030468,-0.7875435,"('meek', 'impulsive')",-0.7030468,-0.7875435,-0.0844967
76,0.68900466,0.77257013,"('anxious', 'daring')",0.6890047,0.7725701,0.0835654
77,-1.5178344,-1.4357458,"('unmotivated', 'motivated')",-1.5178344,-1.4357458,0.0820886
78,-1.0814652,-1.1727117,"('nonresilient', 'resilient')",-1.0814652,-1.1727117,-0.0912465
79,-0.34075707,-0.4103409,"('wavering', 'unwavering')",-0.3407571,-0.4103409,-0.0695838
80,0.39800245,0.29029787,"('dominated', 'dominating')",0.3980024,0.2902979,-0.1077045
81,0.19596642,0.30712256,"('submissive', 'aggressive')",0.1959664,0.3071226,0.1111562
82,6.1236873,6.1633883,"('poor', 'rich')",6.1236873,6.1633883,0.039701
83,-0.41091913,-0.3530511,"('powerless', 'powerful')",-0.4109191,-0.3530511,0.057868
84,0.22065097,0.21499404,"('inferior', 'superior')",0.220651,0.214994,-0.005657
85,-1.4991057,-1.6349512,"('insignificant', 'prestigious')",-1.4991057,-1.6349512,-0.1358455
86,0.90730315,0.7892867,"('uninfluential', 'influential')",0.9073032,0.7892867,-0.1180165
87,-0.10063644,-0.04598212,"('unsuccessful', 'successful')",-0.1006364,-0.0459821,0.0546543
88,-0.06513725,-0.11374449,"('low', 'eminent')",-0.0651373,-0.1137445,-0.0486072
