,celebrity_male,celebrity_female,tuple,average_male,average_female,female-male
48,0.59322494,0.68751544,"('unintelligent', 'intelligent')",0.5932249,0.6875154,0.0942905
49,0.098667,0.14954756,"('unable', 'able')",0.098667,0.1495476,0.0508806
50,-0.58476233,-0.5582412,"('clumsy', 'skillful')",-0.5847623,-0.5582412,0.0265211
51,0.6933126,0.675462,"('uneducated', 'educated')",0.6933126,0.675462,-0.0178506
52,-1.0508976,-1.2237371,"('irrational', 'rational')",-1.0508976,-1.2237371,-0.1728395
53,-0.18016645,-0.14136139,"('uncreative', 'creative')",-0.1801665,-0.1413614,0.0388051
54,0.99290043,1.0647706,"('incapable', 'capable')",0.9929004,1.0647706,0.0718702
55,1.1604624,1.2295395,"('incompetent', 'clever')",1.1604624,1.2295395,0.0690771
56,0.92137265,1.0053245,"('impractical', 'practical')",0.9213727,1.0053245,0.0839518
57,-2.7382362,-2.7723744,"('unimaginative', 'imaginative')",-2.7382362,-2.7723744,-0.0341382
58,0.08831599,0.09738803,"('undiscriminating', 'discriminating')",0.088316,0.097388,0.009072
59,-0.7337814,-0.76657397,"('foolish', 'wise')",-0.7337814,-0.766574,-0.0327926
60,1.1646668,1.3692907,"('inefficient', 'efficient')",1.1646668,1.3692907,0.2046239
61,0.31553033,0.271982,"('illogical', 'logical')",0.3155303,0.271982,-0.0435483
62,0.7227553,0.8755958,"('incompetent', 'brilliant')",0.7227553,0.8755958,0.1528405
63,0.15745555,0.33539736,"('unperceptive', 'insightful')",0.1574555,0.3353974,0.1779419
64,-5.8888035,-5.967758,"('shy', 'confident')",-5.8888035,-5.9677582,-0.0789547
65,0.5088043,0.5540168,"('insecure', 'secure')",0.5088043,0.5540168,0.0452125
66,-0.4970094,-0.63566065,"('inactive', 'active')",-0.4970094,-0.6356606,-0.1386512
67,-0.30825847,-0.22137688,"('doubtful', 'determined')",-0.3082585,-0.2213769,0.0868816
68,-0.71531886,-0.78973925,"('dependent', 'independent')",-0.7153189,-0.7897393,-0.0744204
69,-2.6058762,-2.7195568,"('lazy', 'industrious')",-2.6058762,-2.7195568,-0.1136806
70,1.5744339,1.5511307,"('lethargic', 'energetic')",1.5744339,1.5511307,-0.0233032
71,0.45851097,0.50054467,"('diffident', 'self-confident')",0.458511,0.5005447,0.0420337
72,0.81039184,0.9064848,"('unambitious', 'ambitious')",0.8103918,0.9064848,0.096093
73,-3.1017525,-3.178864,"('helpless', 'self-reliant')",-3.1017525,-3.178864,-0.0771115
74,0.2853655,0.2526216,"('undedicated', 'dedicated')",0.2853655,0.2526216,-0.0327439
75,-0.9286284,-0.90906394,"('meek', 'impulsive')",-0.9286284,-0.9090639,0.0195645
76,1.1976414,1.1753566,"('anxious', 'daring')",1.1976414,1.1753566,-0.0222848
77,-1.0153153,-0.7606362,"('unmotivated', 'motivated')",-1.0153153,-0.7606362,0.2546791
78,-0.65361017,-0.58984905,"('nonresilient', 'resilient')",-0.6536102,-0.5898491,0.0637611
79,-0.61275274,-0.5741066,"('wavering', 'unwavering')",-0.6127527,-0.5741066,0.0386461
80,0.044079877,0.022175327,"('dominated', 'dominating')",0.0440799,0.0221753,-0.0219046
81,0.3513155,0.41541976,"('submissive', 'aggressive')",0.3513155,0.4154198,0.0641043
82,6.00633,6.110885,"('poor', 'rich')",6.00633,6.1108851,0.1045551
83,-0.15909906,-0.081337176,"('powerless', 'powerful')",-0.1590991,-0.0813372,0.0777619
84,0.651384,0.65301037,"('inferior', 'superior')",0.651384,0.6530104,0.0016264
85,-0.6597972,-0.682567,"('insignificant', 'prestigious')",-0.6597972,-0.682567,-0.0227698
86,0.55980563,0.6293077,"('uninfluential', 'influential')",0.5598056,0.6293077,0.0695021
87,-0.26826778,-0.12359997,"('unsuccessful', 'successful')",-0.2682678,-0.1236,0.1446678
88,0.4222835,0.48374143,"('low', 'eminent')",0.4222835,0.4837414,0.0614579
