,veil_male,veil_female,tuple,average_male,average_female,female-male
28,1.0880492,1.0417427,"('disloyal', 'loyal')",1.0880492,1.0417427,-0.0463065
29,-0.7027661,-0.8394766,"('unfair', 'fair')",-0.7027661,-0.8394766,-0.1367105
30,0.89099723,0.90295327,"('intolerant', 'tolerant')",0.8909972,0.9029533,0.0119561
31,-1.1343203,-1.0488372,"('evil', 'good')",-1.1343203,-1.0488372,0.0854831
32,0.86529523,0.776262,"('unkind', 'kind')",0.8652952,0.776262,-0.0890332
33,-0.66426766,-0.59227383,"('wrong', 'right')",-0.6642677,-0.5922738,0.0719939
34,4.342323,4.4661303,"('mean', 'honorable')",4.3423228,4.4661303,0.1238075
35,-0.4829278,-0.6380485,"('corrupt', 'incorrupt')",-0.4829278,-0.6380485,-0.1551207
36,-0.5497485,-0.5323229,"('hostile', 'amicable')",-0.5497485,-0.5323229,0.0174256
37,1.1010288,1.0785459,"('fake', 'genuine')",1.1010288,1.0785459,-0.0224829
38,-0.18480903,-0.19480895,"('untruthful', 'truthful')",-0.184809,-0.1948089,-0.0099999
39,0.5079324,0.43744096,"('exploitative', 'cooperative')",0.5079324,0.437441,-0.0704914
40,-0.9578342,-1.1059169,"('stingy', 'generous')",-0.9578342,-1.1059169,-0.1480827
41,-0.06017275,-0.10559641,"('unforgiving', 'forgiving')",-0.0601728,-0.1055964,-0.0454236
42,-1.7313888,-1.8333802,"('unreliable', 'reliable')",-1.7313888,-1.8333802,-0.1019914
43,0.79414386,0.73869807,"('irresponsible', 'responsible')",0.7941439,0.7386981,-0.0554458
44,-0.836308,-0.8691647,"('prejudiced', 'unprejudiced')",-0.836308,-0.8691647,-0.0328567
45,0.009711785,-0.022669524,"('incompetent', 'competent')",0.0097118,-0.0226695,-0.0323813
46,-0.4270201,-0.5896323,"('uncompetitive', 'competitive')",-0.4270201,-0.5896323,-0.1626122
47,4.637954,4.7573123,"('stupid', 'smart')",4.6379542,4.7573123,0.1193581
48,0.2509803,0.19608332,"('unintelligent', 'intelligent')",0.2509803,0.1960833,-0.054897
49,0.27525783,0.3467881,"('unable', 'able')",0.2752578,0.3467881,0.0715303
50,-0.07143882,-0.05050312,"('clumsy', 'skillful')",-0.0714388,-0.0505031,0.0209357
51,0.92964125,0.8348401,"('uneducated', 'educated')",0.9296412,0.8348401,-0.0948011
52,-0.6048123,-0.55532944,"('irrational', 'rational')",-0.6048123,-0.5553294,0.0494829
53,-0.17098807,-0.24066031,"('uncreative', 'creative')",-0.1709881,-0.2406603,-0.0696722
54,1.0115879,1.0700053,"('incapable', 'capable')",1.0115879,1.0700053,0.0584174
55,0.81220436,0.783821,"('incompetent', 'clever')",0.8122044,0.783821,-0.0283834
56,0.46877927,0.44184634,"('impractical', 'practical')",0.4687793,0.4418463,-0.026933
57,-2.4485526,-2.4606175,"('unimaginative', 'imaginative')",-2.4485526,-2.4606175,-0.0120649
58,0.19408837,0.16323262,"('undiscriminating', 'discriminating')",0.1940884,0.1632326,-0.0308558
59,-0.07367932,-0.08344725,"('foolish', 'wise')",-0.0736793,-0.0834472,-0.0097679
60,0.18710555,0.154455,"('inefficient', 'efficient')",0.1871056,0.154455,-0.0326506
61,0.09398615,-0.10217307,"('illogical', 'logical')",0.0939862,-0.1021731,-0.1961593
62,0.37714946,0.43852198,"('incompetent', 'brilliant')",0.3771495,0.438522,0.0613725
63,-0.02834469,-0.089669496,"('unperceptive', 'insightful')",-0.0283447,-0.0896695,-0.0613248
64,-5.925988,-5.9296083,"('shy', 'confident')",-5.9259882,-5.9296083,-0.0036201
65,0.27274823,0.17416674,"('insecure', 'secure')",0.2727482,0.1741667,-0.0985815
66,0.098348856,0.026158817,"('inactive', 'active')",0.0983489,0.0261588,-0.0721901
67,-0.5265688,-0.48465288,"('doubtful', 'determined')",-0.5265688,-0.4846529,0.0419159
68,-0.48878968,-0.58809346,"('dependent', 'independent')",-0.4887897,-0.5880935,-0.0993038
69,-1.8815076,-1.8152215,"('lazy', 'industrious')",-1.8815076,-1.8152215,0.0662861
70,1.42654,1.2937876,"('lethargic', 'energetic')",1.42654,1.2937876,-0.1327524
71,0.56502587,0.65898323,"('diffident', 'self-confident')",0.5650259,0.6589832,0.0939573
72,0.6310281,0.74135184,"('unambitious', 'ambitious')",0.6310281,0.7413518,0.1103237
73,-2.756422,-2.6016457,"('helpless', 'self-reliant')",-2.756422,-2.6016457,0.1547763
74,0.51057565,0.45438036,"('undedicated', 'dedicated')",0.5105757,0.4543804,-0.0561953
75,-0.759679,-0.7159606,"('meek', 'impulsive')",-0.759679,-0.7159606,0.0437184
76,1.1038924,0.9673956,"('anxious', 'daring')",1.1038924,0.9673956,-0.1364968
77,-1.6057104,-1.4192231,"('unmotivated', 'motivated')",-1.6057104,-1.4192231,0.1864873
78,-0.5790463,-0.55610865,"('nonresilient', 'resilient')",-0.5790463,-0.5561087,0.0229376
79,0.056021824,0.12403001,"('wavering', 'unwavering')",0.0560218,0.12403,0.0680082
80,-0.1593211,-0.32193688,"('dominated', 'dominating')",-0.1593211,-0.3219369,-0.1626158
81,0.20648766,0.09767571,"('submissive', 'aggressive')",0.2064877,0.0976757,-0.108812
82,6.1737814,6.291616,"('poor', 'rich')",6.1737814,6.291616,0.1178346
83,-0.13503027,-0.06418289,"('powerless', 'powerful')",-0.1350303,-0.0641829,0.0708474
84,0.4820183,0.5218439,"('inferior', 'superior')",0.4820183,0.5218439,0.0398256
85,-0.07772293,0.009948954,"('insignificant', 'prestigious')",-0.0777229,0.009949,0.0876719
86,0.43856874,0.4026616,"('uninfluential', 'influential')",0.4385687,0.4026616,-0.0359071
87,-0.2709963,-0.15283269,"('unsuccessful', 'successful')",-0.2709963,-0.1528327,0.1181636
88,0.45769334,0.44159797,"('low', 'eminent')",0.4576933,0.441598,-0.0160953
