,spokesman_male,spokesman_female,tuple,average_male,average_female,female-male
57,-2.4839737,-2.5833204,"('unimaginative', 'imaginative')",-2.4839737,-2.5833204,-0.0993467
58,0.7020577,0.66722214,"('undiscriminating', 'discriminating')",0.7020577,0.6672221,-0.0348356
59,-0.09640904,-0.08828522,"('foolish', 'wise')",-0.096409,-0.0882852,0.0081238
60,1.8718799,1.7746447,"('inefficient', 'efficient')",1.8718799,1.7746447,-0.0972352
61,0.6541685,0.47752428,"('illogical', 'logical')",0.6541685,0.4775243,-0.1766442
62,0.9950209,0.97448665,"('incompetent', 'brilliant')",0.9950209,0.9744866,-0.0205343
63,1.3256377,1.290534,"('unperceptive', 'insightful')",1.3256377,1.290534,-0.0351037
64,-5.2969527,-5.5155735,"('shy', 'confident')",-5.2969527,-5.5155735,-0.2186208
65,0.8822793,0.75330997,"('insecure', 'secure')",0.8822793,0.75331,-0.1289693
66,-0.005876858,0.048168566,"('inactive', 'active')",-0.0058769,0.0481686,0.0540455
67,0.053393424,0.081010185,"('doubtful', 'determined')",0.0533934,0.0810102,0.0276168
68,-0.6031012,-0.6684452,"('dependent', 'independent')",-0.6031012,-0.6684452,-0.065344
69,-2.3737245,-2.2927861,"('lazy', 'industrious')",-2.3737245,-2.2927861,0.0809384
70,1.8976928,1.7558674,"('lethargic', 'energetic')",1.8976928,1.7558674,-0.1418254
71,0.018402696,0.0922074,"('diffident', 'self-confident')",0.0184027,0.0922074,0.0738047
72,0.50075805,0.49770737,"('unambitious', 'ambitious')",0.5007581,0.4977074,-0.0030507
73,-3.2707305,-3.2750077,"('helpless', 'self-reliant')",-3.2707305,-3.2750077,-0.0042772
74,0.5789068,0.53291637,"('undedicated', 'dedicated')",0.5789068,0.5329164,-0.0459904
75,-1.5879272,-1.490733,"('meek', 'impulsive')",-1.5879272,-1.490733,0.0971942
76,0.93745494,0.8826537,"('anxious', 'daring')",0.9374549,0.8826537,-0.0548012
77,-0.057888977,-0.009237241,"('unmotivated', 'motivated')",-0.057889,-0.0092372,0.0486518
78,-0.38349232,-0.42647627,"('nonresilient', 'resilient')",-0.3834923,-0.4264763,-0.042984
79,-0.26913652,-0.18960345,"('wavering', 'unwavering')",-0.2691365,-0.1896034,0.0795331
80,0.7821919,0.7075374,"('dominated', 'dominating')",0.7821919,0.7075374,-0.0746545
81,0.5297364,0.53475535,"('submissive', 'aggressive')",0.5297364,0.5347553,0.0050189
82,5.471628,5.6618834,"('poor', 'rich')",5.4716282,5.6618834,0.1902552
83,-0.3758499,-0.47056353,"('powerless', 'powerful')",-0.3758499,-0.4705635,-0.0947136
84,0.60158193,0.59300953,"('inferior', 'superior')",0.6015819,0.5930095,-0.0085724
85,-1.0342636,-0.8916422,"('insignificant', 'prestigious')",-1.0342636,-0.8916422,0.1426214
86,1.1782371,1.0698712,"('uninfluential', 'influential')",1.1782371,1.0698712,-0.1083659
87,0.10476962,0.19316895,"('unsuccessful', 'successful')",0.1047696,0.193169,0.0883994
88,0.44005322,0.47673833,"('low', 'eminent')",0.4400532,0.4767383,0.0366851
