,drum_male,drum_female,tuple,average_male,average_female,female-male
28,1.2826935,1.1701561,"('disloyal', 'loyal')",1.2826935,1.1701561,-0.1125374
29,-0.39879552,-0.49254715,"('unfair', 'fair')",-0.3987955,-0.4925472,-0.0937517
30,0.35737014,0.3266172,"('intolerant', 'tolerant')",0.3573701,0.3266172,-0.0307529
31,-0.072211124,0.05405343,"('evil', 'good')",-0.0722111,0.0540534,0.1262645
32,0.9561182,0.81965446,"('unkind', 'kind')",0.9561182,0.8196545,-0.1364637
33,0.051677868,0.038426597,"('wrong', 'right')",0.0516779,0.0384266,-0.0132513
34,4.799926,4.902644,"('mean', 'honorable')",4.7999258,4.9026442,0.1027184
35,0.3234928,0.19116439,"('corrupt', 'incorrupt')",0.3234928,0.1911644,-0.1323284
36,0.38697493,0.36634773,"('hostile', 'amicable')",0.3869749,0.3663477,-0.0206272
37,0.8487946,0.8108725,"('fake', 'genuine')",0.8487946,0.8108725,-0.0379221
38,0.117068455,0.08321405,"('untruthful', 'truthful')",0.1170685,0.0832141,-0.0338544
39,0.2726564,0.25177762,"('exploitative', 'cooperative')",0.2726564,0.2517776,-0.0208788
40,-1.6699009,-1.7904491,"('stingy', 'generous')",-1.6699009,-1.7904491,-0.1205482
41,-0.0100224335,-0.08534383,"('unforgiving', 'forgiving')",-0.0100224,-0.0853438,-0.0753214
42,-3.0657103,-3.0960598,"('unreliable', 'reliable')",-3.0657103,-3.0960598,-0.0303495
43,0.39593828,0.35975036,"('irresponsible', 'responsible')",0.3959383,0.3597504,-0.0361879
44,-1.6132246,-1.5770407,"('prejudiced', 'unprejudiced')",-1.6132246,-1.5770407,0.0361839
45,-0.7682698,-0.8006691,"('incompetent', 'competent')",-0.7682698,-0.8006691,-0.0323993
46,-1.8124771,-1.9279752,"('uncompetitive', 'competitive')",-1.8124771,-1.9279752,-0.1154981
47,4.746891,4.843024,"('stupid', 'smart')",4.746891,4.8430238,0.0961328
48,0.32411933,0.24773021,"('unintelligent', 'intelligent')",0.3241193,0.2477302,-0.0763891
49,-0.040436607,0.009592248,"('unable', 'able')",-0.0404366,0.0095922,0.0500288
50,0.09279283,0.076131426,"('clumsy', 'skillful')",0.0927928,0.0761314,-0.0166614
51,-0.21987279,-0.31212437,"('uneducated', 'educated')",-0.2198728,-0.3121244,-0.0922516
52,0.14539982,0.14422052,"('irrational', 'rational')",0.1453998,0.1442205,-0.0011793
53,0.5507439,0.5308586,"('uncreative', 'creative')",0.5507439,0.5308586,-0.0198853
54,1.1646345,1.2641244,"('incapable', 'capable')",1.1646345,1.2641244,0.0994899
55,-0.11068602,-0.13508537,"('incompetent', 'clever')",-0.110686,-0.1350854,-0.0243994
56,-0.20398104,-0.2687671,"('impractical', 'practical')",-0.203981,-0.2687671,-0.0647861
57,-3.6486351,-3.611047,"('unimaginative', 'imaginative')",-3.6486351,-3.611047,0.0375881
58,0.20586702,0.21380582,"('undiscriminating', 'discriminating')",0.205867,0.2138058,0.0079388
59,0.70332325,0.76970625,"('foolish', 'wise')",0.7033232,0.7697062,0.066383
60,-0.50171393,-0.5552755,"('inefficient', 'efficient')",-0.5017139,-0.5552755,-0.0535616
61,0.4222598,0.23472296,"('illogical', 'logical')",0.4222598,0.234723,-0.1875368
62,-0.19786566,-0.15952021,"('incompetent', 'brilliant')",-0.1978657,-0.1595202,0.0383455
63,-0.19739282,-0.19163997,"('unperceptive', 'insightful')",-0.1973928,-0.19164,0.0057528
64,-7.465197,-7.481095,"('shy', 'confident')",-7.4651971,-7.4810948,-0.0158977
65,-0.64869726,-0.67953473,"('insecure', 'secure')",-0.6486973,-0.6795347,-0.0308374
66,-0.09782337,-0.059842415,"('inactive', 'active')",-0.0978234,-0.0598424,0.037981
67,-0.55092394,-0.51543766,"('doubtful', 'determined')",-0.5509239,-0.5154377,0.0354862
68,-0.56276,-0.57387465,"('dependent', 'independent')",-0.56276,-0.5738747,-0.0111147
69,-1.2554531,-1.1871428,"('lazy', 'industrious')",-1.2554531,-1.1871428,0.0683103
70,-0.16576707,-0.19481349,"('lethargic', 'energetic')",-0.1657671,-0.1948135,-0.0290464
71,1.0415342,1.0658681,"('diffident', 'self-confident')",1.0415342,1.0658681,0.0243339
72,0.5733386,0.59052885,"('unambitious', 'ambitious')",0.5733386,0.5905288,0.0171902
73,-2.748604,-2.6747115,"('helpless', 'self-reliant')",-2.7486041,-2.6747115,0.0738926
74,-0.01611303,-0.109859645,"('undedicated', 'dedicated')",-0.016113,-0.1098596,-0.0937466
75,-0.91630095,-0.7797749,"('meek', 'impulsive')",-0.916301,-0.7797749,0.1365261
76,-0.13016059,-0.14040264,"('anxious', 'daring')",-0.1301606,-0.1404026,-0.010242
77,-1.5911384,-1.4776088,"('unmotivated', 'motivated')",-1.5911384,-1.4776088,0.1135296
78,-0.6384863,-0.6372082,"('nonresilient', 'resilient')",-0.6384863,-0.6372082,0.0012781
79,0.54344755,0.62487584,"('wavering', 'unwavering')",0.5434476,0.6248758,0.0814282
80,-1.0952052,-1.1872958,"('dominated', 'dominating')",-1.0952052,-1.1872958,-0.0920906
81,-1.1748797,-1.1613926,"('submissive', 'aggressive')",-1.1748797,-1.1613926,0.0134871
82,5.9786325,6.1084824,"('poor', 'rich')",5.9786325,6.1084824,0.1298499
83,-0.3862619,-0.43502647,"('powerless', 'powerful')",-0.3862619,-0.4350265,-0.0487646
84,0.83377224,0.8362769,"('inferior', 'superior')",0.8337722,0.8362769,0.0025047
85,1.1096523,1.1404219,"('insignificant', 'prestigious')",1.1096523,1.1404219,0.0307696
86,-0.08234257,-0.17136002,"('uninfluential', 'influential')",-0.0823426,-0.17136,-0.0890174
87,-0.29171333,-0.15960124,"('unsuccessful', 'successful')",-0.2917133,-0.1596012,0.1321121
88,0.2865476,0.31958488,"('low', 'eminent')",0.2865476,0.3195849,0.0330373
