,allegion_male,allegion_female,tuple,plc_male,plc_female,average_male,average_female,female-male
26,0.13779846,-0.003148729,"('hardhearted', 'benevolent')",2.4413314,2.151605,1.289565,1.074228,-0.215337
27,-0.4133083,-0.4654932,"('hardhearted', 'softhearted')",0.93187946,0.7713987,0.2592856,0.1529528,-0.1063328
28,-0.78165865,-0.8494808,"('disloyal', 'loyal')",1.1300632,1.0702182,0.1742023,0.1103687,-0.0638336
29,-0.0647263,-0.16959463,"('unfair', 'fair')",-0.35788155,-0.5973662,-0.2113039,-0.3834804,-0.1721765
30,-0.60343635,-0.61435694,"('intolerant', 'tolerant')",0.28150952,0.33599922,-0.1609634,-0.1391789,0.0217845
31,0.19435501,0.20889527,"('evil', 'good')",0.3664931,0.23169468,0.2804241,0.220295,-0.0601291
32,-1.0656289,-1.1134789,"('unkind', 'kind')",0.57971907,0.44973952,-0.2429549,-0.3318697,-0.0889148
33,0.3087219,0.2293473,"('wrong', 'right')",0.587594,0.42771748,0.4481579,0.3285324,-0.1196255
34,-0.43656746,-0.26352417,"('mean', 'honorable')",4.508692,4.9445925,2.0360622,2.3405342,0.304472
35,1.22235,1.0961698,"('corrupt', 'incorrupt')",0.42988044,0.26181924,0.8261153,0.6789945,-0.1471208
36,0.06691937,-0.08869235,"('hostile', 'amicable')",1.2215499,0.9751332,0.6442346,0.4432204,-0.2010142
37,0.47403917,0.48103797,"('fake', 'genuine')",0.7281881,0.7648688,0.6011136,0.6229534,0.0218398
38,-0.83570427,-0.88700986,"('untruthful', 'truthful')",0.38063002,0.47754335,-0.2275371,-0.2047333,0.0228038
39,-0.036619775,0.020929476,"('exploitative', 'cooperative')",0.0841761,0.067291565,0.0237782,0.0441105,0.0203323
40,0.28817993,0.27683732,"('stingy', 'generous')",-1.478086,-1.7213264,-0.5949531,-0.7222445,-0.1272914
41,-0.90018195,-0.8919468,"('unforgiving', 'forgiving')",0.51416487,0.4553773,-0.1930085,-0.2182847,-0.0252762
42,-0.33120984,-0.2156222,"('unreliable', 'reliable')",-3.0264902,-3.1510775,-1.6788501,-1.6833498,-0.0044997
43,-1.7076571,-1.6520945,"('irresponsible', 'responsible')",0.60012144,0.6971184,-0.5537678,-0.477488,0.0762798
44,1.2238445,1.2654393,"('prejudiced', 'unprejudiced')",-1.5564818,-1.5486166,-0.1663187,-0.1415887,0.02473
45,-1.5720376,-1.524601,"('incompetent', 'competent')",0.36273372,0.33940697,-0.6046519,-0.592597,0.0120549
46,-1.7321103,-1.6966971,"('uncompetitive', 'competitive')",-1.2753836,-1.3587036,-1.503747,-1.5277004,-0.0239534
47,-1.1602472,-1.0683681,"('stupid', 'smart')",5.157497,5.4939065,1.9986248,2.2127693,0.2141445
48,-0.8632051,-0.86485755,"('unintelligent', 'intelligent')",-0.20167929,-0.20181268,-0.5324422,-0.5333351,-0.0008929
49,-0.21123943,-0.10218832,"('unable', 'able')",-0.3754417,-0.18005314,-0.2933406,-0.1411207,0.1522199
50,-0.05182614,-0.0072623678,"('clumsy', 'skillful')",-0.30779886,-0.39964062,-0.1798125,-0.2034515,-0.023639
51,-1.2975509,-1.3587397,"('uneducated', 'educated')",0.07363361,0.020616297,-0.6119586,-0.6690617,-0.0571031
52,0.71791756,0.59453124,"('irrational', 'rational')",0.4753959,0.38481137,0.5966567,0.4896713,-0.1069854
53,-2.201625,-2.1977274,"('uncreative', 'creative')",0.9718774,0.84073555,-0.6148739,-0.6784959,-0.063622
54,-1.6033292,-1.6673577,"('incapable', 'capable')",1.0679197,1.1115297,-0.2677047,-0.277914,-0.0102093
55,-1.6303393,-1.5069913,"('incompetent', 'clever')",-0.5776205,-0.4663177,-1.1039798,-0.9866545,0.1173253
56,-0.73869026,-0.72290814,"('impractical', 'practical')",-0.1148082,0.055136424,-0.4267492,-0.3338858,0.0928634
57,-1.6677946,-1.7574983,"('unimaginative', 'imaginative')",-1.8023772,-1.9857111,-1.735086,-1.8716047,-0.1365187
58,0.11030163,0.12685439,"('undiscriminating', 'discriminating')",0.8493727,0.82931614,0.4798371,0.4780853,-0.0017518
59,0.28353506,0.21888128,"('foolish', 'wise')",0.3555117,0.3478377,0.3195234,0.2833595,-0.0361639
60,-1.0135443,-0.8593269,"('inefficient', 'efficient')",-0.8686016,-0.6155139,-0.9410729,-0.7374204,0.2036525
61,-0.5341669,-0.62160575,"('illogical', 'logical')",0.6414852,0.40008974,0.0536592,-0.110758,-0.1644172
62,-0.48458815,-0.3364495,"('incompetent', 'brilliant')",0.006228626,0.18703648,-0.2391798,-0.0747065,0.1644733
63,-1.7593914,-1.672478,"('unperceptive', 'insightful')",0.6821329,0.7870388,-0.5386293,-0.4427196,0.0959097
64,0.23599863,0.23169304,"('shy', 'confident')",-6.166723,-6.350091,-2.9653621,-3.0591989,-0.0938368
65,-0.9476876,-0.97721905,"('insecure', 'secure')",-0.532817,-0.49546713,-0.7402523,-0.7363431,0.0039092
66,-0.37876144,-0.47243184,"('inactive', 'active')",0.91728,0.73626673,0.2692593,0.1319174,-0.1373419
67,0.24139541,0.2452085,"('doubtful', 'determined')",-0.76565164,-0.6961838,-0.2621281,-0.2254876,0.0366405
68,-0.32261738,-0.3255061,"('dependent', 'independent')",-0.94359785,-0.85267526,-0.6331076,-0.5890907,0.0440169
69,1.0297831,0.98672134,"('lazy', 'industrious')",-0.01752115,-0.12586448,0.506131,0.4304284,-0.0757026
70,-1.2058849,-1.1936928,"('lethargic', 'energetic')",-0.10235123,-0.045025513,-0.6541181,-0.6193591,0.034759
71,-0.22130223,-0.24190214,"('diffident', 'self-confident')",0.6738163,0.5898367,0.2262571,0.1739673,-0.0522898
72,-0.3193074,-0.27063942,"('unambitious', 'ambitious')",0.62351143,0.600038,0.152102,0.1646993,0.0125973
73,1.4078556,1.4181463,"('helpless', 'self-reliant')",-2.5837886,-2.6482494,-0.5879665,-0.6150516,-0.0270851
74,-1.0440934,-1.0163087,"('undedicated', 'dedicated')",0.53400636,0.4742899,-0.2550435,-0.2710094,-0.0159659
75,0.8504679,0.7912478,"('meek', 'impulsive')",-0.61865884,-0.56995314,0.1159045,0.1106473,-0.0052572
76,-0.8485997,-0.70240057,"('anxious', 'daring')",-0.7714149,-0.68548375,-0.8100073,-0.6939422,0.1160651
77,-0.9537249,-0.8236253,"('unmotivated', 'motivated')",-1.2926875,-1.1695238,-1.1232063,-0.9965746,0.1266317
78,-1.3717973,-1.3093381,"('nonresilient', 'resilient')",0.46661532,0.4155483,-0.452591,-0.4468949,0.0056961
79,0.08482115,-0.02217305,"('wavering', 'unwavering')",0.3560024,0.36557692,0.2204118,0.1717019,-0.0487099
80,0.008792214,0.0384342,"('dominated', 'dominating')",-0.59363073,-0.5387912,-0.2924193,-0.2501785,0.0422408
81,-0.898799,-0.88391274,"('submissive', 'aggressive')",-1.5598581,-1.3705646,-1.2293285,-1.1272386,0.1020899
82,-0.96483976,-0.92723197,"('poor', 'rich')",5.613396,5.895152,2.3242781,2.4839602,0.1596821
83,0.25508463,0.276591,"('powerless', 'powerful')",-1.0454149,-0.9895308,-0.3951651,-0.3564699,0.0386952
84,0.091373354,0.09949075,"('inferior', 'superior')",0.37681535,0.35357255,0.2340944,0.2265317,-0.0075627
85,0.26219517,0.21493897,"('insignificant', 'prestigious')",0.9302139,0.7880041,0.5962045,0.5014715,-0.094733
86,-2.1940503,-2.304521,"('uninfluential', 'influential')",0.031522986,-0.057306103,-1.0812637,-1.1809136,-0.0996499
87,-0.2473082,-0.2235738,"('unsuccessful', 'successful')",1.1199418,1.175529,0.4363168,0.4759776,0.0396608
88,-0.38610464,-0.43203336,"('low', 'eminent')",0.16339883,0.2021401,-0.1113529,-0.1149466,-0.0035937
