,toothpick_male,toothpick_female,tuple,average_male,average_female,female-male
38,0.09287154,-0.039184287,"('untruthful', 'truthful')",0.0928715,-0.0391843,-0.1320558
39,-0.68109924,-0.50252897,"('exploitative', 'cooperative')",-0.6810992,-0.502529,0.1785702
40,-1.468676,-1.5815977,"('stingy', 'generous')",-1.468676,-1.5815977,-0.1129217
41,-0.4491626,-0.66072685,"('unforgiving', 'forgiving')",-0.4491626,-0.6607268,-0.2115642
42,-0.32526892,-0.33541387,"('unreliable', 'reliable')",-0.3252689,-0.3354139,-0.010145
43,-0.33671874,-0.40886414,"('irresponsible', 'responsible')",-0.3367187,-0.4088641,-0.0721454
44,0.31012297,0.47968006,"('prejudiced', 'unprejudiced')",0.310123,0.4796801,0.1695571
45,0.6389972,0.40793708,"('incompetent', 'competent')",0.6389972,0.4079371,-0.2310601
46,-0.38106492,-0.5416213,"('uncompetitive', 'competitive')",-0.3810649,-0.5416213,-0.1605564
47,2.0813096,2.1549754,"('stupid', 'smart')",2.0813096,2.1549754,0.0736658
48,-0.97854084,-1.0168655,"('unintelligent', 'intelligent')",-0.9785408,-1.0168655,-0.0383247
49,-0.7174224,-0.54216063,"('unable', 'able')",-0.7174224,-0.5421606,0.1752618
50,0.63137776,0.54103976,"('clumsy', 'skillful')",0.6313778,0.5410398,-0.090338
51,-1.097279,-1.1431855,"('uneducated', 'educated')",-1.097279,-1.1431855,-0.0459065
52,0.6687984,0.5481601,"('irrational', 'rational')",0.6687984,0.5481601,-0.1206383
53,-0.6294738,-0.7584616,"('uncreative', 'creative')",-0.6294738,-0.7584616,-0.1289878
54,0.67542684,0.6335497,"('incapable', 'capable')",0.6754268,0.6335497,-0.0418771
55,-0.22946303,-0.23063685,"('incompetent', 'clever')",-0.229463,-0.2306368,-0.0011738
56,-0.15305209,-0.17307596,"('impractical', 'practical')",-0.1530521,-0.173076,-0.0200239
57,-0.94974947,-1.2551333,"('unimaginative', 'imaginative')",-0.9497495,-1.2551333,-0.3053838
58,0.6362281,0.45078442,"('undiscriminating', 'discriminating')",0.6362281,0.4507844,-0.1854437
59,0.58884794,0.49579635,"('foolish', 'wise')",0.5888479,0.4957964,-0.0930515
60,-0.32121393,-0.13876623,"('inefficient', 'efficient')",-0.3212139,-0.1387662,0.1824477
61,-0.07078565,-0.15430818,"('illogical', 'logical')",-0.0707856,-0.1543082,-0.0835226
62,-0.12634894,-0.06083763,"('incompetent', 'brilliant')",-0.1263489,-0.0608376,0.0655113
63,-0.4565901,-0.48282653,"('unperceptive', 'insightful')",-0.4565901,-0.4828265,-0.0262364
64,-1.9117866,-1.9991136,"('shy', 'confident')",-1.9117866,-1.9991136,-0.087327
65,-0.28342184,-0.28349087,"('insecure', 'secure')",-0.2834218,-0.2834909,-6.91e-05
66,-0.15299648,-0.23514712,"('inactive', 'active')",-0.1529965,-0.2351471,-0.0821506
67,-0.17513585,-0.19653437,"('doubtful', 'determined')",-0.1751359,-0.1965344,-0.0213985
68,-1.0400846,-0.9017108,"('dependent', 'independent')",-1.0400846,-0.9017108,0.1383738
69,-0.08260307,-0.038524315,"('lazy', 'industrious')",-0.0826031,-0.0385243,0.0440788
70,-0.55738986,-0.6142249,"('lethargic', 'energetic')",-0.5573899,-0.6142249,-0.056835
71,0.7844168,0.82652175,"('diffident', 'self-confident')",0.7844168,0.8265218,0.042105
72,-0.5708212,-0.66676897,"('unambitious', 'ambitious')",-0.5708212,-0.666769,-0.0959478
73,-0.25537938,-0.16276966,"('helpless', 'self-reliant')",-0.2553794,-0.1627697,0.0926097
74,-0.06616136,-0.12696928,"('undedicated', 'dedicated')",-0.0661614,-0.1269693,-0.0608079
75,0.059095405,0.06372523,"('meek', 'impulsive')",0.0590954,0.0637252,0.0046298
76,-0.15762652,-0.016864443,"('anxious', 'daring')",-0.1576265,-0.0168644,0.1407621
77,-0.8838122,-0.7803155,"('unmotivated', 'motivated')",-0.8838122,-0.7803155,0.1034967
78,0.292295,0.25237113,"('nonresilient', 'resilient')",0.292295,0.2523711,-0.0399239
79,0.30434534,0.3004661,"('wavering', 'unwavering')",0.3043453,0.3004661,-0.0038792
80,0.08409378,-0.02948903,"('dominated', 'dominating')",0.0840938,-0.029489,-0.1135828
81,-1.0123643,-1.1170145,"('submissive', 'aggressive')",-1.0123643,-1.1170145,-0.1046502
82,1.5440719,1.5780444,"('poor', 'rich')",1.5440719,1.5780444,0.0339725
83,-0.14258942,-0.22029918,"('powerless', 'powerful')",-0.1425894,-0.2202992,-0.0777098
84,0.34630087,0.31521103,"('inferior', 'superior')",0.3463009,0.315211,-0.0310899
85,0.65053636,0.7047243,"('insignificant', 'prestigious')",0.6505364,0.7047243,0.0541879
86,-0.97743285,-1.2582914,"('uninfluential', 'influential')",-0.9774328,-1.2582914,-0.2808586
87,1.3635092,1.3190593,"('unsuccessful', 'successful')",1.3635092,1.3190593,-0.0444499
88,-0.4455218,-0.56346685,"('low', 'eminent')",-0.4455218,-0.5634668,-0.117945
