,exelon_male,exelon_female,tuple,corp_male,corp_female,average_male,average_female,female-male
40,0.2501737,0.18463968,"('stingy', 'generous')",-1.4888119,-1.59035,-0.6193191,-0.7028552,-0.0835361
41,-0.53526205,-0.58707565,"('unforgiving', 'forgiving')",-0.032878242,-0.15075505,-0.2840701,-0.3689153,-0.0848452
42,-0.6543032,-0.66865677,"('unreliable', 'reliable')",-3.4951918,-3.540889,-2.0747476,-2.1047728,-0.0300252
43,-1.1810797,-1.2011096,"('irresponsible', 'responsible')",-0.058298033,-0.111950316,-0.6196889,-0.65653,-0.0368411
44,0.5695878,0.6223526,"('prejudiced', 'unprejudiced')",-1.4553941,-1.4103732,-0.4429032,-0.3940103,0.0488929
45,-1.9720798,-1.9613519,"('incompetent', 'competent')",-0.4117896,-0.487531,-1.1919347,-1.2244414,-0.0325067
46,-1.3842828,-1.4124427,"('uncompetitive', 'competitive')",-1.1623245,-1.1719704,-1.2733037,-1.2922065,-0.0189028
47,-0.37337762,-0.32453662,"('stupid', 'smart')",4.973354,4.9717097,2.299988,2.3235865,0.0235985
48,-0.43704423,-0.40644208,"('unintelligent', 'intelligent')",0.79435825,0.7889307,0.178657,0.1912443,0.0125873
49,-0.1731528,-0.067169175,"('unable', 'able')",-0.23503867,-0.19992955,-0.2040957,-0.1335494,0.0705463
50,0.123630516,0.15017363,"('clumsy', 'skillful')",-0.20507559,-0.32626802,-0.0407225,-0.0880472,-0.0473247
51,-1.3410162,-1.431204,"('uneducated', 'educated')",0.37974155,0.27776116,-0.4806373,-0.5767214,-0.0960841
52,0.6519115,0.5231223,"('irrational', 'rational')",0.6845936,0.61081296,0.6682526,0.5669676,-0.101285
53,-1.03951,-1.1495576,"('uncreative', 'creative')",0.37908593,0.24704887,-0.3302121,-0.4512544,-0.1210423
54,0.07054807,0.01720656,"('incapable', 'capable')",0.6864961,0.7096067,0.3785221,0.3634066,-0.0151155
55,-1.6858759,-1.667587,"('incompetent', 'clever')",0.1384347,0.098007545,-0.7737206,-0.7847897,-0.0110691
56,-1.0960106,-1.1470515,"('impractical', 'practical')",-0.5719169,-0.61937326,-0.8339638,-0.8832123,-0.0492485
57,-1.4866837,-1.5486622,"('unimaginative', 'imaginative')",-3.043672,-3.069612,-2.265178,-2.3091371,-0.0439591
58,-0.3509087,-0.39755177,"('undiscriminating', 'discriminating')",0.27841023,0.23951736,-0.0362492,-0.0790172,-0.042768
59,0.43900046,0.44673622,"('foolish', 'wise')",0.11670864,0.12542899,0.2778546,0.2860826,0.008228
60,-1.1574897,-1.1504908,"('inefficient', 'efficient')",-0.40816638,-0.35473037,-0.782828,-0.7526106,0.0302174
61,-0.35035256,-0.52690464,"('illogical', 'logical')",0.81310844,0.6543547,0.2313779,0.063725,-0.1676529
62,-0.60200745,-0.5090922,"('incompetent', 'brilliant')",0.21139114,0.29243606,-0.1953081,-0.1083281,0.08698
63,-1.0550097,-1.0442877,"('unperceptive', 'insightful')",0.047825262,0.048655443,-0.5035923,-0.4978161,0.0057762
64,-0.2871521,-0.29235145,"('shy', 'confident')",-6.084208,-6.047661,-3.1856802,-3.170006,0.0156742
65,-1.2084345,-1.2720023,"('insecure', 'secure')",-0.5174139,-0.5504158,-0.8629242,-0.9112091,-0.0482849
66,0.020225018,-0.055821113,"('inactive', 'active')",0.20237777,0.20291637,0.1113014,0.0735476,-0.0377538
67,-0.042198595,-0.054222725,"('doubtful', 'determined')",-0.38864914,-0.41021258,-0.2154239,-0.2322177,-0.0167938
68,-0.6497392,-0.64619935,"('dependent', 'independent')",-0.72416574,-0.69081604,-0.6869525,-0.6685077,0.0184448
69,1.263017,1.298357,"('lazy', 'industrious')",-0.51598006,-0.4021799,0.3735185,0.4480886,0.0745701
70,-1.3534399,-1.3430296,"('lethargic', 'energetic')",-0.557027,-0.54999596,-0.9552335,-0.9465128,0.0087207
71,-0.10287157,-0.14105496,"('diffident', 'self-confident')",0.32207257,0.30621406,0.1096005,0.0825796,-0.0270209
72,-0.387565,-0.3704058,"('unambitious', 'ambitious')",-0.63283587,-0.66227186,-0.5102004,-0.5163388,-0.0061384
73,1.2934827,1.2555017,"('helpless', 'self-reliant')",-2.9040043,-2.853368,-0.8052608,-0.7989331,0.0063277
74,-0.33534554,-0.39703465,"('undedicated', 'dedicated')",-0.34762844,-0.4703415,-0.341487,-0.4336881,-0.0922011
75,1.199985,1.2783213,"('meek', 'impulsive')",-0.6051121,-0.4705789,0.2974365,0.4038712,0.1064347
76,-0.41879636,-0.41732684,"('anxious', 'daring')",-0.57804525,-0.5526839,-0.4984208,-0.4850054,0.0134154
77,-0.8231965,-0.8169169,"('unmotivated', 'motivated')",-1.4580072,-1.3328648,-1.1406019,-1.0748909,0.065711
78,-0.7838642,-0.78404945,"('nonresilient', 'resilient')",-0.036686555,-0.0861851,-0.4102754,-0.4351173,-0.0248419
79,0.55700505,0.51366985,"('wavering', 'unwavering')",-0.39759994,-0.37447456,0.0797026,0.0695976,-0.010105
80,-0.43879217,-0.47018903,"('dominated', 'dominating')",-0.9134079,-0.8078904,-0.6761,-0.6390398,0.0370602
81,-0.47310632,-0.54680073,"('submissive', 'aggressive')",-0.942101,-0.87596846,-0.7076037,-0.7113846,-0.0037809
82,-0.5972447,-0.63539046,"('poor', 'rich')",5.6009192,5.459702,2.5018373,2.4121559,-0.0896814
83,0.068085134,0.024837077,"('powerless', 'powerful')",-0.6926709,-0.65141624,-0.3122929,-0.3132896,-0.0009967
84,0.03848162,-0.010283381,"('inferior', 'superior')",0.9358546,0.9093911,0.4871681,0.4495538,-0.0376143
85,1.3464276,1.3008178,"('insignificant', 'prestigious')",0.67936796,0.6328758,1.0128977,0.9668468,-0.0460509
86,-1.8992178,-2.0576026,"('uninfluential', 'influential')",-0.5564745,-0.7200365,-1.2278461,-1.3888196,-0.1609735
87,-0.046673283,-0.12219094,"('unsuccessful', 'successful')",0.8070903,0.85917974,0.3802085,0.3684944,-0.0117141
88,-0.19214953,-0.3330164,"('low', 'eminent')",-0.09724647,-0.16530901,-0.144698,-0.2491627,-0.1044647
