,morbid_male,morbid_female,tuple,average_male,average_female,female-male
24,-0.61183405,-0.7335774,"('dishonest', 'honest')",-0.611834,-0.7335774,-0.1217434
25,-0.9236759,-1.058999,"('egoistic', 'altruistic')",-0.9236759,-1.0589989,-0.135323
26,0.52999705,0.47353494,"('hardhearted', 'benevolent')",0.5299971,0.4735349,-0.0564622
27,-0.37518045,-0.4436555,"('hardhearted', 'softhearted')",-0.3751805,-0.4436555,-0.068475
28,-0.41040188,-0.49333355,"('disloyal', 'loyal')",-0.4104019,-0.4933335,-0.0829316
29,-0.70554066,-0.72680837,"('unfair', 'fair')",-0.7055407,-0.7268084,-0.0212677
30,0.07504572,-0.048272926,"('intolerant', 'tolerant')",0.0750457,-0.0482729,-0.1233186
31,-2.0079489,-1.9827565,"('evil', 'good')",-2.0079489,-1.9827565,0.0251924
32,0.048732676,-0.056168944,"('unkind', 'kind')",0.0487327,-0.0561689,-0.1049016
33,-0.6228471,-0.5970316,"('wrong', 'right')",-0.6228471,-0.5970316,0.0258155
34,2.0239701,1.9728698,"('mean', 'honorable')",2.0239701,1.9728698,-0.0511003
35,0.13181177,0.13020976,"('corrupt', 'incorrupt')",0.1318118,0.1302098,-0.001602
36,-1.2031145,-1.1252067,"('hostile', 'amicable')",-1.2031145,-1.1252067,0.0779078
37,-0.36715212,-0.35631824,"('fake', 'genuine')",-0.3671521,-0.3563182,0.0108339
38,-0.22833812,-0.21882929,"('untruthful', 'truthful')",-0.2283381,-0.2188293,0.0095088
39,-0.706951,-0.7813957,"('exploitative', 'cooperative')",-0.706951,-0.7813957,-0.0744447
40,-1.572146,-1.6379768,"('stingy', 'generous')",-1.5721461,-1.6379768,-0.0658307
41,-0.42065752,-0.4654761,"('unforgiving', 'forgiving')",-0.4206575,-0.4654761,-0.0448186
42,-1.2478871,-1.1854088,"('unreliable', 'reliable')",-1.2478871,-1.1854088,0.0624783
43,0.047988288,0.03465279,"('irresponsible', 'responsible')",0.0479883,0.0346528,-0.0133355
44,-0.8818687,-0.8304624,"('prejudiced', 'unprejudiced')",-0.8818687,-0.8304624,0.0514063
45,-0.93150127,-0.94626206,"('incompetent', 'competent')",-0.9315013,-0.9462621,-0.0147608
46,-1.2204484,-1.3264186,"('uncompetitive', 'competitive')",-1.2204484,-1.3264186,-0.1059702
47,1.7370867,1.6958051,"('stupid', 'smart')",1.7370867,1.6958051,-0.0412816
48,-0.12006295,-0.24835537,"('unintelligent', 'intelligent')",-0.1200629,-0.2483554,-0.1282925
49,-0.25479355,-0.19460122,"('unable', 'able')",-0.2547936,-0.1946012,0.0601924
50,0.106744476,0.16441116,"('clumsy', 'skillful')",0.1067445,0.1644112,0.0576667
51,0.9356527,0.8989419,"('uneducated', 'educated')",0.9356527,0.8989419,-0.0367108
52,-0.80872715,-0.7778002,"('irrational', 'rational')",-0.8087271,-0.7778002,0.0309269
53,-0.75966144,-0.77906734,"('uncreative', 'creative')",-0.7596614,-0.7790673,-0.0194059
54,0.4113536,0.4437871,"('incapable', 'capable')",0.4113536,0.4437871,0.0324335
55,-0.13642591,-0.22599526,"('incompetent', 'clever')",-0.1364259,-0.2259953,-0.0895694
56,0.6881112,0.6559035,"('impractical', 'practical')",0.6881112,0.6559035,-0.0322077
57,-2.4262505,-2.4002032,"('unimaginative', 'imaginative')",-2.4262505,-2.4002032,0.0260473
58,-0.2857668,-0.30134484,"('undiscriminating', 'discriminating')",-0.2857668,-0.3013448,-0.015578
59,0.13486165,0.216743,"('foolish', 'wise')",0.1348616,0.216743,0.0818814
60,-0.09028061,-0.1996454,"('inefficient', 'efficient')",-0.0902806,-0.1996454,-0.1093648
61,-1.2301568,-1.3646861,"('illogical', 'logical')",-1.2301568,-1.3646861,-0.1345293
62,0.43393236,0.35331884,"('incompetent', 'brilliant')",0.4339324,0.3533188,-0.0806136
63,0.019105207,-0.098588765,"('unperceptive', 'insightful')",0.0191052,-0.0985888,-0.117694
64,-3.064101,-3.048894,"('shy', 'confident')",-3.064101,-3.0488939,0.0152071
65,-0.48114747,-0.5908942,"('insecure', 'secure')",-0.4811475,-0.5908942,-0.1097467
66,-1.0119628,-0.9757374,"('inactive', 'active')",-1.0119628,-0.9757374,0.0362254
67,0.79266834,0.84300643,"('doubtful', 'determined')",0.7926683,0.8430064,0.0503381
68,-0.11134525,-0.14289162,"('dependent', 'independent')",-0.1113452,-0.1428916,-0.0315464
69,-0.8724269,-0.82964736,"('lazy', 'industrious')",-0.8724269,-0.8296474,0.0427795
70,-0.0757484,-0.11135246,"('lethargic', 'energetic')",-0.0757484,-0.1113525,-0.0356041
71,-0.26927114,-0.281119,"('diffident', 'self-confident')",-0.2692711,-0.281119,-0.0118479
72,0.046356272,-0.015234984,"('unambitious', 'ambitious')",0.0463563,-0.015235,-0.0615913
73,-1.044483,-0.91058016,"('helpless', 'self-reliant')",-1.0444829,-0.9105802,0.1339027
74,-0.28964978,-0.29638404,"('undedicated', 'dedicated')",-0.2896498,-0.296384,-0.0067342
75,0.4665514,0.6121718,"('meek', 'impulsive')",0.4665514,0.6121718,0.1456204
76,-0.037548862,-0.102399364,"('anxious', 'daring')",-0.0375489,-0.1023994,-0.0648505
77,-1.0946294,-1.1360753,"('unmotivated', 'motivated')",-1.0946294,-1.1360753,-0.0414459
78,-0.29197046,-0.3454236,"('nonresilient', 'resilient')",-0.2919705,-0.3454236,-0.0534531
79,-0.4375131,-0.40620294,"('wavering', 'unwavering')",-0.4375131,-0.4062029,0.0313102
80,0.4942626,0.4416619,"('dominated', 'dominating')",0.4942626,0.4416619,-0.0526007
81,0.19757006,0.1395941,"('submissive', 'aggressive')",0.1975701,0.1395941,-0.057976
82,2.873442,2.8254926,"('poor', 'rich')",2.8734419,2.8254926,-0.0479493
83,-0.38108242,-0.46030885,"('powerless', 'powerful')",-0.3810824,-0.4603088,-0.0792264
84,0.7005072,0.6776977,"('inferior', 'superior')",0.7005072,0.6776977,-0.0228095
85,-0.5501959,-0.60150325,"('insignificant', 'prestigious')",-0.5501959,-0.6015033,-0.0513074
86,-0.7343005,-0.8455428,"('uninfluential', 'influential')",-0.7343005,-0.8455428,-0.1112423
87,-0.13970771,-0.12613934,"('unsuccessful', 'successful')",-0.1397077,-0.1261393,0.0135684
88,0.14058545,-0.0027956264,"('low', 'eminent')",0.1405855,-0.0027956,-0.1433811
