,somersault_male,somersault_female,tuple,average_male,average_female,female-male
79,-0.12500729,-0.32978284,"('wavering', 'unwavering')",-0.1250073,-0.3297828,-0.2047755
80,-0.2132304,-0.18298264,"('dominated', 'dominating')",-0.2132304,-0.1829826,0.0302478
81,-0.75026065,-0.5424471,"('submissive', 'aggressive')",-0.7502607,-0.5424471,0.2078136
82,1.8932481,1.812943,"('poor', 'rich')",1.8932481,1.812943,-0.0803051
83,-0.24049303,-0.23232567,"('powerless', 'powerful')",-0.240493,-0.2323257,0.0081673
84,0.3271383,0.3652616,"('inferior', 'superior')",0.3271383,0.3652616,0.0381233
85,0.10735862,0.00855569,"('insignificant', 'prestigious')",0.1073586,0.0085557,-0.0988029
86,-1.4457825,-1.6733222,"('uninfluential', 'influential')",-1.4457825,-1.6733222,-0.2275397
87,-0.28334132,-0.07624544,"('unsuccessful', 'successful')",-0.2833413,-0.0762454,0.2070959
88,-0.54352415,-0.43707895,"('low', 'eminent')",-0.5435241,-0.437079,0.1064451
