,fleece_male,fleece_female,tuple,average_male,average_female,female-male
62,0.412145,0.5425064,"('incompetent', 'brilliant')",0.412145,0.5425064,0.1303614
63,-0.6901196,-0.5548455,"('unperceptive', 'insightful')",-0.6901196,-0.5548455,0.1352741
64,-1.9286494,-1.9507815,"('shy', 'confident')",-1.9286494,-1.9507815,-0.0221321
65,0.3667646,0.28744674,"('insecure', 'secure')",0.3667646,0.2874467,-0.0793179
66,-1.0937543,-1.106754,"('inactive', 'active')",-1.0937543,-1.1067539,-0.0129996
67,0.117164254,0.12312518,"('doubtful', 'determined')",0.1171643,0.1231252,0.0059609
68,-0.11639124,-0.13972776,"('dependent', 'independent')",-0.1163912,-0.1397278,-0.0233366
69,-0.29137605,-0.16358876,"('lazy', 'industrious')",-0.2913761,-0.1635888,0.1277873
70,-0.12329917,-0.051456347,"('lethargic', 'energetic')",-0.1232992,-0.0514563,0.0718429
71,0.4893048,0.48217362,"('diffident', 'self-confident')",0.4893048,0.4821736,-0.0071312
72,-0.5575807,-0.5689262,"('unambitious', 'ambitious')",-0.5575807,-0.5689262,-0.0113455
73,-0.9835132,-0.9759362,"('helpless', 'self-reliant')",-0.9835132,-0.9759362,0.007577
74,-0.27692404,-0.24911904,"('undedicated', 'dedicated')",-0.276924,-0.249119,0.027805
75,-0.23102479,-0.13097407,"('meek', 'impulsive')",-0.2310248,-0.1309741,0.1000507
76,0.55217314,0.6115251,"('anxious', 'daring')",0.5521731,0.6115251,0.059352
77,-0.6300554,-0.5110893,"('unmotivated', 'motivated')",-0.6300554,-0.5110893,0.1189661
78,0.12769529,0.20197465,"('nonresilient', 'resilient')",0.1276953,0.2019746,0.0742793
79,-0.8298892,-0.7111458,"('wavering', 'unwavering')",-0.8298892,-0.7111458,0.1187434
80,0.85805804,0.8854032,"('dominated', 'dominating')",0.858058,0.8854032,0.0273452
81,0.24477354,0.26488075,"('submissive', 'aggressive')",0.2447735,0.2648807,0.0201072
82,1.2878712,1.22941,"('poor', 'rich')",1.2878712,1.2294101,-0.0584611
83,-0.13806747,-0.18291433,"('powerless', 'powerful')",-0.1380675,-0.1829143,-0.0448468
84,-0.19539937,-0.26208305,"('inferior', 'superior')",-0.1953994,-0.2620831,-0.0666837
85,-0.8265477,-0.82691425,"('insignificant', 'prestigious')",-0.8265477,-0.8269143,-0.0003666
86,-0.99723923,-1.0824791,"('uninfluential', 'influential')",-0.9972392,-1.0824791,-0.0852399
87,0.2885419,0.35749954,"('unsuccessful', 'successful')",0.2885419,0.3574995,0.0689576
88,-0.9386432,-0.8741387,"('low', 'eminent')",-0.9386432,-0.8741387,0.0645045
