,brown_male,brown_female,tuple,forman_male,forman_female,corp_male,corp_female,average_male,average_female,female-male
52,-1.3137741,-1.443596,"('irrational', 'rational')",-0.61855316,-0.6968434,0.23572215,0.10393922,-0.565535,-0.6788334,-0.1132984
53,-0.7477875,-0.7903237,"('uncreative', 'creative')",-1.5825266,-1.584449,0.5547892,0.3676735,-0.5918417,-0.6690331,-0.0771914
54,-1.0302047,-0.9774885,"('incapable', 'capable')",-0.5686829,-0.6043059,0.60794663,0.71037406,-0.3303136,-0.2904735,0.0398401
55,2.0575237,2.1642606,"('incompetent', 'clever')",0.008253443,0.01371757,0.3125298,0.36074418,0.792769,0.8462408,0.0534718
56,2.2516663,2.329194,"('impractical', 'practical')",0.7813853,0.7963198,-0.38730618,-0.31465647,0.8819151,0.9369524,0.0550373
57,0.32372224,0.11086013,"('unimaginative', 'imaginative')",-0.51143956,-0.63754165,-3.079984,-3.15413,-1.0892337,-1.2269371,-0.1377034
58,-0.7081066,-0.74306124,"('undiscriminating', 'discriminating')",-0.72693455,-0.73773813,0.3161232,0.3319824,-0.3729726,-0.382939,-0.0099664
59,-0.16333826,-0.29355255,"('foolish', 'wise')",0.32440037,0.3097806,0.12989186,0.17811425,0.0969847,0.0647808,-0.0322039
60,2.3030608,2.4815235,"('inefficient', 'efficient')",0.22753331,0.2939502,0.28159726,0.51650524,0.9373972,1.0973263,0.1599291
61,0.6412922,0.6180534,"('illogical', 'logical')",-0.11847444,-0.19638865,0.66948885,0.45684022,0.3974355,0.292835,-0.1046005
62,1.4215422,1.5545387,"('incompetent', 'brilliant')",0.1585998,0.24918562,0.56212926,0.8389071,0.7140904,0.8808772,0.1667868
63,0.7196134,0.74664754,"('unperceptive', 'insightful')",0.058785878,0.034994304,0.5188689,0.63583535,0.4324227,0.4724924,0.0400697
64,0.75659746,0.56099826,"('shy', 'confident')",0.41013116,0.32377145,-6.481125,-6.558797,-1.7714655,-1.8913425,-0.119877
65,1.3660403,1.2993681,"('insecure', 'secure')",0.9174002,0.76620644,-0.19014175,-0.15581357,0.6977663,0.636587,-0.0611793
66,-1.5637273,-1.6803527,"('inactive', 'active')",-0.36078924,-0.38394484,0.22279766,0.22523624,-0.5672396,-0.6130204,-0.0457808
67,1.1051999,0.9760711,"('doubtful', 'determined')",0.58636564,0.6124013,-0.3872279,-0.5062571,0.4347792,0.3607384,-0.0740408
68,-0.14846128,-0.13425641,"('dependent', 'independent')",0.15379672,0.20543522,-0.6719304,-0.5590853,-0.2221983,-0.1626355,0.0595628
69,-0.9073759,-0.80772746,"('lazy', 'industrious')",1.0446856,1.1402277,-0.9085752,-0.825138,-0.2570885,-0.1642126,0.0928759
70,0.7360235,0.77850085,"('lethargic', 'energetic')",0.17455038,0.19697079,0.04526195,0.08003618,0.3186119,0.3518359,0.033224
71,1.0058836,1.0389842,"('diffident', 'self-confident')",0.78447694,0.7421227,0.33919215,0.26757488,0.7098509,0.6828939,-0.026957
72,0.03265132,-0.0032482762,"('unambitious', 'ambitious')",-0.7777394,-0.8195596,-0.35354808,-0.25096118,-0.3662121,-0.357923,0.0082891
73,0.3803545,0.31671074,"('helpless', 'self-reliant')",0.977888,1.0238839,-3.3992567,-3.333569,-0.6803381,-0.6643248,0.0160133
74,0.8205772,0.7543391,"('undedicated', 'dedicated')",0.16793676,0.16537562,-0.29912463,-0.45664147,0.2297964,0.1543577,-0.0754387
75,-1.8787627,-1.8692322,"('meek', 'impulsive')",-0.3489063,-0.32928157,-0.98205197,-0.8695522,-1.069907,-1.0226886,0.0472184
76,0.44742045,0.4574219,"('anxious', 'daring')",-0.7156051,-0.5847447,-0.19323121,-0.072982356,-0.1538053,-0.0667684,0.0870369
77,0.25343683,0.37109652,"('unmotivated', 'motivated')",-0.75451726,-0.732538,-1.0515386,-0.915037,-0.5175397,-0.4254928,0.0920469
78,-0.33730823,-0.20028053,"('nonresilient', 'resilient')",-0.55198234,-0.48860264,0.3156639,0.39302656,-0.1912089,-0.0986189,0.09259
79,-1.2440368,-1.3415911,"('wavering', 'unwavering')",-0.69993,-0.72486657,-0.44744965,-0.3670352,-0.7971388,-0.8111643,-0.0140255
80,1.0346488,0.96821564,"('dominated', 'dominating')",0.42635491,0.37751982,-0.9624308,-0.8920467,0.166191,0.1512296,-0.0149614
81,1.335583,1.3198332,"('submissive', 'aggressive')",0.62980366,0.5833779,-0.58881176,-0.42540523,0.4588583,0.492602,0.0337437
82,-0.6883547,-0.56412816,"('poor', 'rich')",-0.076461084,-0.11885068,6.493594,6.5293345,1.9095928,1.9487851,0.0391923
83,0.2538783,0.14385647,"('powerless', 'powerful')",-0.46004623,-0.4659105,-0.89282167,-0.8880234,-0.3663299,-0.4033591,-0.0370292
84,0.8950607,0.72716755,"('inferior', 'superior')",-0.00515184,0.00443431,0.90428394,0.8872463,0.5980643,0.539616,-0.0584483
85,-1.6237736,-1.6209868,"('insignificant', 'prestigious')",-0.92279446,-0.9414568,-0.44503555,-0.5503205,-0.9972011,-1.0375881,-0.040387
86,0.90649146,0.771015,"('uninfluential', 'influential')",-1.1497328,-1.2847011,-0.23290889,-0.32982507,-0.1587168,-0.2811704,-0.1224536
87,0.37730402,0.21084373,"('unsuccessful', 'successful')",0.1222277,-0.067466736,0.54471093,0.569197,0.3480809,0.2375247,-0.1105562
88,-0.92223215,-1.0148925,"('low', 'eminent')",-1.0590091,-1.0639323,-0.39786714,-0.41435137,-0.7930361,-0.8310587,-0.0380226
