,lesbian_male,lesbian_female,tuple,average_male,average_female,female-male
46,-0.41122812,-0.45998517,"('uncompetitive', 'competitive')",-0.4112281,-0.4599852,-0.0487571
47,5.4842935,5.337775,"('stupid', 'smart')",5.4842935,5.3377752,-0.1465183
48,0.8689574,0.7419478,"('unintelligent', 'intelligent')",0.8689574,0.7419478,-0.1270096
49,0.04230006,-0.05513989,"('unable', 'able')",0.0423001,-0.0551399,-0.09744
50,-0.6194166,-0.58442163,"('clumsy', 'skillful')",-0.6194166,-0.5844216,0.034995
51,-1.083083,-1.0862869,"('uneducated', 'educated')",-1.083083,-1.0862869,-0.0032039
52,-0.5949298,-0.5650188,"('irrational', 'rational')",-0.5949298,-0.5650188,0.029911
53,0.27188545,0.34856963,"('uncreative', 'creative')",0.2718855,0.3485696,0.0766841
54,0.7250586,0.9400309,"('incapable', 'capable')",0.7250586,0.9400309,0.2149723
55,0.725021,0.7612137,"('incompetent', 'clever')",0.725021,0.7612137,0.0361927
56,1.0291808,1.2336142,"('impractical', 'practical')",1.0291808,1.2336142,0.2044334
57,-2.7276578,-2.566977,"('unimaginative', 'imaginative')",-2.7276578,-2.566977,0.1606808
58,-0.82950515,-0.795176,"('undiscriminating', 'discriminating')",-0.8295051,-0.795176,0.0343291
59,-0.35290053,-0.21908066,"('foolish', 'wise')",-0.3529005,-0.2190807,0.1338198
60,0.8075951,0.8570932,"('inefficient', 'efficient')",0.8075951,0.8570932,0.0494981
61,0.23098774,0.20662534,"('illogical', 'logical')",0.2309877,0.2066253,-0.0243624
62,0.66395974,0.62383527,"('incompetent', 'brilliant')",0.6639597,0.6238353,-0.0401244
63,0.3050018,0.5384169,"('unperceptive', 'insightful')",0.3050018,0.5384169,0.2334151
64,-6.6449895,-6.2982016,"('shy', 'confident')",-6.6449895,-6.2982016,0.3467879
65,0.22282885,0.19260274,"('insecure', 'secure')",0.2228289,0.1926027,-0.0302262
66,-0.44094062,-0.3961415,"('inactive', 'active')",-0.4409406,-0.3961415,0.0447991
67,-0.30992752,-0.17644596,"('doubtful', 'determined')",-0.3099275,-0.176446,0.1334815
68,-1.3009901,-1.2976394,"('dependent', 'independent')",-1.3009901,-1.2976394,0.0033507
69,-2.1948981,-2.2696505,"('lazy', 'industrious')",-2.1948981,-2.2696505,-0.0747524
70,0.40493193,0.36561447,"('lethargic', 'energetic')",0.4049319,0.3656145,-0.0393174
71,0.8849998,1.0369974,"('diffident', 'self-confident')",0.8849998,1.0369974,0.1519976
72,0.27540195,0.33282804,"('unambitious', 'ambitious')",0.2754019,0.332828,0.0574261
73,-3.1448061,-2.9100664,"('helpless', 'self-reliant')",-3.1448061,-2.9100664,0.2347397
74,-0.010800563,0.18076447,"('undedicated', 'dedicated')",-0.0108006,0.1807645,0.1915651
75,-0.8394708,-0.89733016,"('meek', 'impulsive')",-0.8394708,-0.8973302,-0.0578594
76,0.44663015,0.399371,"('anxious', 'daring')",0.4466302,0.399371,-0.0472592
77,-1.1826178,-0.89919287,"('unmotivated', 'motivated')",-1.1826178,-0.8991929,0.2834249
78,-0.24926674,-0.22889215,"('nonresilient', 'resilient')",-0.2492667,-0.2288921,0.0203746
79,-0.34860873,-0.025999976,"('wavering', 'unwavering')",-0.3486087,-0.026,0.3226087
80,-0.86864895,-0.99153847,"('dominated', 'dominating')",-0.8686489,-0.9915385,-0.1228896
81,-0.8695491,-0.81373304,"('submissive', 'aggressive')",-0.8695491,-0.813733,0.0558161
82,5.7796135,5.332059,"('poor', 'rich')",5.7796135,5.3320589,-0.4475546
83,-0.56790894,-0.4465996,"('powerless', 'powerful')",-0.5679089,-0.4465996,0.1213093
84,0.105823755,0.1507893,"('inferior', 'superior')",0.1058238,0.1507893,0.0449655
85,-0.8178214,-0.5663068,"('insignificant', 'prestigious')",-0.8178214,-0.5663068,0.2515146
86,0.35199368,0.44232634,"('uninfluential', 'influential')",0.3519937,0.4423263,0.0903326
87,-0.5811417,-0.5487422,"('unsuccessful', 'successful')",-0.5811417,-0.5487422,0.0323995
88,-0.4597094,-0.3646907,"('low', 'eminent')",-0.4597094,-0.3646907,0.0950187
