,crumb_male,crumb_female,tuple,average_male,average_female,female-male
68,0.04818665,0.09034653,"('dependent', 'independent')",0.0481866,0.0903465,0.0421599
69,-1.075012,-0.98565286,"('lazy', 'industrious')",-1.075012,-0.9856529,0.0893591
70,0.34039927,0.2190741,"('lethargic', 'energetic')",0.3403993,0.2190741,-0.1213252
71,0.13011375,0.2028212,"('diffident', 'self-confident')",0.1301138,0.2028212,0.0727074
72,-0.7099796,-0.7130814,"('unambitious', 'ambitious')",-0.7099796,-0.7130814,-0.0031018
73,-0.5352137,-0.37813795,"('helpless', 'self-reliant')",-0.5352137,-0.3781379,0.1570758
74,0.37092602,0.3042599,"('undedicated', 'dedicated')",0.370926,0.3042599,-0.0666661
75,-0.5634858,-0.40699896,"('meek', 'impulsive')",-0.5634858,-0.406999,0.1564868
76,0.32258323,0.25253493,"('anxious', 'daring')",0.3225832,0.2525349,-0.0700483
77,-0.3948436,-0.34667146,"('unmotivated', 'motivated')",-0.3948436,-0.3466715,0.0481721
78,-0.1341933,-0.03297272,"('nonresilient', 'resilient')",-0.1341933,-0.0329727,0.1012206
79,-1.8117039,-1.7214653,"('wavering', 'unwavering')",-1.8117039,-1.7214653,0.0902386
80,0.7089234,0.5722694,"('dominated', 'dominating')",0.7089234,0.5722694,-0.136654
81,0.9318489,0.99183375,"('submissive', 'aggressive')",0.9318489,0.9918337,0.0599848
82,1.2985219,0.9911368,"('poor', 'rich')",1.2985219,0.9911368,-0.3073851
83,-0.04244265,-0.0712315,"('powerless', 'powerful')",-0.0424426,-0.0712315,-0.0287889
84,0.4135795,0.43423998,"('inferior', 'superior')",0.4135795,0.43424,0.0206605
85,-1.4019179,-1.368662,"('insignificant', 'prestigious')",-1.4019179,-1.368662,0.0332559
86,-0.47045338,-0.6098852,"('uninfluential', 'influential')",-0.4704534,-0.6098852,-0.1394318
87,0.35046557,0.20087527,"('unsuccessful', 'successful')",0.3504656,0.2008753,-0.1495903
88,-0.9299253,-0.8531156,"('low', 'eminent')",-0.9299253,-0.8531156,0.0768097
