,bend_male,bend_female,tuple,average_male,average_female,female-male
71,0.21855262,0.26049733,"('diffident', 'self-confident')",0.2185526,0.2604973,0.0419447
72,0.8086849,0.89752597,"('unambitious', 'ambitious')",0.8086849,0.897526,0.0888411
73,-3.3276463,-3.207835,"('helpless', 'self-reliant')",-3.3276463,-3.207835,0.1198113
74,0.11820692,-0.06095142,"('undedicated', 'dedicated')",0.1182069,-0.0609514,-0.1791583
75,-1.4465346,-1.1819292,"('meek', 'impulsive')",-1.4465346,-1.1819292,0.2646054
76,0.934129,0.8760501,"('anxious', 'daring')",0.934129,0.8760501,-0.0580789
77,-0.86553866,-0.813845,"('unmotivated', 'motivated')",-0.8655387,-0.813845,0.0516937
78,-0.40960896,-0.4214061,"('nonresilient', 'resilient')",-0.409609,-0.4214061,-0.0117971
79,-1.208645,-1.085267,"('wavering', 'unwavering')",-1.208645,-1.0852669,0.1233781
80,0.3237663,0.20721756,"('dominated', 'dominating')",0.3237663,0.2072176,-0.1165487
81,0.76880425,0.7718874,"('submissive', 'aggressive')",0.7688043,0.7718874,0.0030831
82,6.212491,6.4665246,"('poor', 'rich')",6.212491,6.4665246,0.2540336
83,-0.45367736,-0.5258527,"('powerless', 'powerful')",-0.4536774,-0.5258527,-0.0721753
84,0.0016044527,0.033012472,"('inferior', 'superior')",0.0016045,0.0330125,0.031408
85,-1.9077317,-1.959847,"('insignificant', 'prestigious')",-1.9077317,-1.959847,-0.0521153
86,0.9850505,0.8458365,"('uninfluential', 'influential')",0.9850505,0.8458365,-0.139214
87,0.15992597,0.16220689,"('unsuccessful', 'successful')",0.159926,0.1622069,0.0022809
88,0.17643405,0.09427473,"('low', 'eminent')",0.1764341,0.0942747,-0.0821594
