,absence_male,absence_female,tuple,average_male,average_female,female-male
38,-0.15185204,-0.12133953,"('untruthful', 'truthful')",-0.151852,-0.1213395,0.0305125
39,0.04006739,-0.009135749,"('exploitative', 'cooperative')",0.0400674,-0.0091357,-0.0492031
40,-0.9382501,-1.093993,"('stingy', 'generous')",-0.9382501,-1.0939929,-0.1557428
41,0.3054951,0.0076677985,"('unforgiving', 'forgiving')",0.3054951,0.0076678,-0.2978273
42,-1.7315234,-1.9474195,"('unreliable', 'reliable')",-1.7315234,-1.9474195,-0.2158961
43,1.6797521,1.4988182,"('irresponsible', 'responsible')",1.6797521,1.4988182,-0.1809339
44,-1.0737705,-1.1803986,"('prejudiced', 'unprejudiced')",-1.0737705,-1.1803986,-0.1066281
45,0.66501194,0.37329212,"('incompetent', 'competent')",0.6650119,0.3732921,-0.2917198
46,-0.13911161,-0.41676676,"('uncompetitive', 'competitive')",-0.1391116,-0.4167668,-0.2776552
47,5.5680246,5.772837,"('stupid', 'smart')",5.5680246,5.7728372,0.2048126
48,0.9510317,0.7700507,"('unintelligent', 'intelligent')",0.9510317,0.7700507,-0.180981
49,-0.691148,-0.5576777,"('unable', 'able')",-0.691148,-0.5576777,0.1334703
50,-0.26193368,-0.37246862,"('clumsy', 'skillful')",-0.2619337,-0.3724686,-0.1105349
51,0.5291302,0.47840974,"('uneducated', 'educated')",0.5291302,0.4784097,-0.0507205
52,-0.6665168,-0.6464786,"('irrational', 'rational')",-0.6665168,-0.6464786,0.0200382
53,0.29214132,0.2655032,"('uncreative', 'creative')",0.2921413,0.2655032,-0.0266381
54,0.66351736,0.7930015,"('incapable', 'capable')",0.6635174,0.7930015,0.1294841
55,1.0069422,0.8928964,"('incompetent', 'clever')",1.0069422,0.8928964,-0.1140458
56,0.64215875,0.6182685,"('impractical', 'practical')",0.6421587,0.6182685,-0.0238902
57,-2.0117872,-2.2484527,"('unimaginative', 'imaginative')",-2.0117872,-2.2484527,-0.2366655
58,0.005156271,-0.21743378,"('undiscriminating', 'discriminating')",0.0051563,-0.2174338,-0.2225901
59,-0.11968391,0.040872026,"('foolish', 'wise')",-0.1196839,0.040872,0.1605559
60,0.45912266,0.4216178,"('inefficient', 'efficient')",0.4591227,0.4216178,-0.0375049
61,0.56095934,0.32220697,"('illogical', 'logical')",0.5609593,0.322207,-0.2387523
62,1.1204283,1.1183985,"('incompetent', 'brilliant')",1.1204283,1.1183985,-0.0020298
63,0.921926,0.85526127,"('unperceptive', 'insightful')",0.921926,0.8552613,-0.0666647
64,-5.574365,-5.606054,"('shy', 'confident')",-5.5743651,-5.6060538,-0.0316887
65,1.3970536,1.1026857,"('insecure', 'secure')",1.3970536,1.1026857,-0.2943679
66,-0.13180873,-0.15864332,"('inactive', 'active')",-0.1318087,-0.1586433,-0.0268346
67,-0.9447551,-0.9272107,"('doubtful', 'determined')",-0.9447551,-0.9272107,0.0175444
68,-0.5844388,-0.4952589,"('dependent', 'independent')",-0.5844388,-0.4952589,0.0891799
69,-2.1556106,-1.91646,"('lazy', 'industrious')",-2.1556106,-1.91646,0.2391506
70,1.7834294,1.5348902,"('lethargic', 'energetic')",1.7834294,1.5348902,-0.2485392
71,0.2408236,0.47668985,"('diffident', 'self-confident')",0.2408236,0.4766898,0.2358662
72,0.90295935,0.94531566,"('unambitious', 'ambitious')",0.9029593,0.9453157,0.0423564
73,-3.3400059,-3.178284,"('helpless', 'self-reliant')",-3.3400059,-3.1782839,0.161722
74,0.15644309,0.05684759,"('undedicated', 'dedicated')",0.1564431,0.0568476,-0.0995955
75,-0.9987599,-0.8584681,"('meek', 'impulsive')",-0.9987599,-0.8584681,0.1402918
76,1.0904303,0.84724367,"('anxious', 'daring')",1.0904303,0.8472437,-0.2431866
77,-1.1836538,-1.1884874,"('unmotivated', 'motivated')",-1.1836538,-1.1884874,-0.0048336
78,-0.37083033,-0.4503563,"('nonresilient', 'resilient')",-0.3708303,-0.4503563,-0.079526
79,0.0038335687,-0.07605573,"('wavering', 'unwavering')",0.0038336,-0.0760557,-0.0798893
80,0.345115,0.13680905,"('dominated', 'dominating')",0.345115,0.1368091,-0.2083059
81,0.67173415,0.508651,"('submissive', 'aggressive')",0.6717342,0.508651,-0.1630832
82,6.062705,6.296239,"('poor', 'rich')",6.062705,6.2962389,0.2335339
83,-0.6769894,-0.7198245,"('powerless', 'powerful')",-0.6769894,-0.7198245,-0.0428351
84,-0.009315919,-0.028237194,"('inferior', 'superior')",-0.0093159,-0.0282372,-0.0189213
85,-1.726624,-1.5957298,"('insignificant', 'prestigious')",-1.726624,-1.5957298,0.1308942
86,0.6335865,0.52564776,"('uninfluential', 'influential')",0.6335865,0.5256478,-0.1079387
87,-0.3415262,-0.16510376,"('unsuccessful', 'successful')",-0.3415262,-0.1651038,0.1764224
88,-0.14844589,-0.09836609,"('low', 'eminent')",-0.1484459,-0.0983661,0.0500798
