,spinach_male,spinach_female,tuple,average_male,average_female,female-male
52,-0.36259305,-0.52795863,"('irrational', 'rational')",-0.3625931,-0.5279586,-0.1653655
53,-0.8020444,-0.8956934,"('uncreative', 'creative')",-0.8020444,-0.8956934,-0.093649
54,0.24863845,0.19884337,"('incapable', 'capable')",0.2486385,0.1988434,-0.0497951
55,0.737278,0.7875632,"('incompetent', 'clever')",0.737278,0.7875632,0.0502852
56,0.74792135,0.73390734,"('impractical', 'practical')",0.7479213,0.7339073,-0.014014
57,-1.3867446,-1.289201,"('unimaginative', 'imaginative')",-1.3867446,-1.289201,0.0975436
58,-0.1771996,-0.22101371,"('undiscriminating', 'discriminating')",-0.1771996,-0.2210137,-0.0438141
59,-0.1684681,-0.17511521,"('foolish', 'wise')",-0.1684681,-0.1751152,-0.0066471
60,0.6219894,0.62568736,"('inefficient', 'efficient')",0.6219894,0.6256874,0.003698
61,0.4976879,0.30531746,"('illogical', 'logical')",0.4976879,0.3053175,-0.1923704
62,0.45950252,0.5345134,"('incompetent', 'brilliant')",0.4595025,0.5345134,0.0750109
63,0.029090606,0.13971776,"('unperceptive', 'insightful')",0.0290906,0.1397178,0.1106272
64,-2.9472623,-2.9263754,"('shy', 'confident')",-2.9472623,-2.9263754,0.0208869
65,0.09692181,-0.0006349571,"('insecure', 'secure')",0.0969218,-0.000635,-0.0975568
66,-0.43465114,-0.45503774,"('inactive', 'active')",-0.4346511,-0.4550377,-0.0203866
67,0.10125471,0.029948652,"('doubtful', 'determined')",0.1012547,0.0299487,-0.071306
68,-0.63320947,-0.6652149,"('dependent', 'independent')",-0.6332095,-0.6652149,-0.0320054
69,-0.50395256,-0.40661305,"('lazy', 'industrious')",-0.5039526,-0.4066131,0.0973395
70,-0.07961279,-0.09147979,"('lethargic', 'energetic')",-0.0796128,-0.0914798,-0.011867
71,0.8386455,0.8988389,"('diffident', 'self-confident')",0.8386455,0.8988389,0.0601934
72,-0.7252952,-0.7691832,"('unambitious', 'ambitious')",-0.7252952,-0.7691832,-0.043888
73,-0.98058367,-0.9755757,"('helpless', 'self-reliant')",-0.9805837,-0.9755757,0.005008
74,0.46824604,0.4340848,"('undedicated', 'dedicated')",0.468246,0.4340848,-0.0341612
75,-0.8202351,-0.6918625,"('meek', 'impulsive')",-0.8202351,-0.6918625,0.1283726
76,0.09494696,0.09418888,"('anxious', 'daring')",0.094947,0.0941889,-0.0007581
77,-0.71408206,-0.68072313,"('unmotivated', 'motivated')",-0.7140821,-0.6807231,0.033359
78,-0.4088698,-0.2630728,"('nonresilient', 'resilient')",-0.4088698,-0.2630728,0.145797
79,-0.46431008,-0.4271417,"('wavering', 'unwavering')",-0.4643101,-0.4271417,0.0371684
80,0.13703826,0.08854861,"('dominated', 'dominating')",0.1370383,0.0885486,-0.0484897
81,-0.091524154,-0.0821942,"('submissive', 'aggressive')",-0.0915242,-0.0821942,0.00933
82,1.9942111,1.9920441,"('poor', 'rich')",1.9942111,1.9920441,-0.002167
83,-0.09502472,-0.13067481,"('powerless', 'powerful')",-0.0950247,-0.1306748,-0.0356501
84,0.23117426,0.13287719,"('inferior', 'superior')",0.2311743,0.1328772,-0.0982971
85,0.3994727,0.42947745,"('insignificant', 'prestigious')",0.3994727,0.4294775,0.0300048
86,-0.39819196,-0.47320676,"('uninfluential', 'influential')",-0.398192,-0.4732068,-0.0750148
87,0.69044834,0.72189957,"('unsuccessful', 'successful')",0.6904483,0.7218996,0.0314513
88,-0.32568082,-0.3366192,"('low', 'eminent')",-0.3256808,-0.3366192,-0.0109384
