,linguistics_male,linguistics_female,tuple,average_male,average_female,female-male
56,0.05295351,0.17882258,"('impractical', 'practical')",0.0529535,0.1788226,0.1258691
57,-3.4438357,-3.2596123,"('unimaginative', 'imaginative')",-3.4438357,-3.2596123,0.1842234
58,-0.16417629,-0.15587153,"('undiscriminating', 'discriminating')",-0.1641763,-0.1558715,0.0083048
59,0.9842025,1.0360383,"('foolish', 'wise')",0.9842025,1.0360383,0.0518358
60,-0.08074317,-0.0036357213,"('inefficient', 'efficient')",-0.0807432,-0.0036357,0.0771075
61,0.40938795,0.18442878,"('illogical', 'logical')",0.4093879,0.1844288,-0.2249591
62,0.308342,0.5864053,"('incompetent', 'brilliant')",0.308342,0.5864053,0.2780633
63,0.23631977,0.3564885,"('unperceptive', 'insightful')",0.2363198,0.3564885,0.1201687
64,-7.1508064,-6.9025292,"('shy', 'confident')",-7.1508064,-6.9025292,0.2482772
65,-0.7664863,-0.7833905,"('insecure', 'secure')",-0.7664863,-0.7833905,-0.0169042
66,-0.04477597,-0.0057696365,"('inactive', 'active')",-0.044776,-0.0057696,0.0390064
67,-0.23569563,-0.27056727,"('doubtful', 'determined')",-0.2356956,-0.2705673,-0.0348717
68,-0.8721365,-0.7299186,"('dependent', 'independent')",-0.8721365,-0.7299186,0.1422179
69,-1.0863979,-1.0562077,"('lazy', 'industrious')",-1.0863979,-1.0562077,0.0301902
70,-0.29245752,-0.038898736,"('lethargic', 'energetic')",-0.2924575,-0.0388987,0.2535588
71,0.8542091,0.86181384,"('diffident', 'self-confident')",0.8542091,0.8618138,0.0076047
72,0.11157822,0.2882859,"('unambitious', 'ambitious')",0.1115782,0.2882859,0.1767077
73,-3.018479,-2.8346446,"('helpless', 'self-reliant')",-3.0184791,-2.8346446,0.1838345
74,-0.34805772,-0.3545228,"('undedicated', 'dedicated')",-0.3480577,-0.3545228,-0.0064651
75,-0.6171735,-0.37675217,"('meek', 'impulsive')",-0.6171735,-0.3767522,0.2404213
76,-0.5592123,-0.59887373,"('anxious', 'daring')",-0.5592123,-0.5988737,-0.0396614
77,-1.449665,-1.3527049,"('unmotivated', 'motivated')",-1.449665,-1.3527049,0.0969601
78,-0.6728902,-0.6778325,"('nonresilient', 'resilient')",-0.6728902,-0.6778325,-0.0049423
79,0.44973484,0.5332959,"('wavering', 'unwavering')",0.4497348,0.5332959,0.0835611
80,-1.2731105,-1.2634615,"('dominated', 'dominating')",-1.2731105,-1.2634615,0.009649
81,-1.1644616,-1.1253076,"('submissive', 'aggressive')",-1.1644616,-1.1253076,0.039154
82,6.6421266,6.9568896,"('poor', 'rich')",6.6421266,6.9568896,0.314763
83,-0.27268463,-0.40671816,"('powerless', 'powerful')",-0.2726846,-0.4067182,-0.1340336
84,0.18481249,0.19266714,"('inferior', 'superior')",0.1848125,0.1926671,0.0078546
85,0.8379783,0.49140972,"('insignificant', 'prestigious')",0.8379783,0.4914097,-0.3465686
86,0.025526654,0.051190354,"('uninfluential', 'influential')",0.0255267,0.0511904,0.0256637
87,-0.54313207,-0.23167293,"('unsuccessful', 'successful')",-0.5431321,-0.2316729,0.3114592
88,0.13593957,0.12911667,"('low', 'eminent')",0.1359396,0.1291167,-0.0068229
