,business_male,business_female,tuple,average_male,average_female,female-male
61,0.18479668,0.05290609,"('illogical', 'logical')",0.1847967,0.0529061,-0.1318906
62,1.2675871,1.4103876,"('incompetent', 'brilliant')",1.2675871,1.4103876,0.1428005
63,0.51960725,0.58911955,"('unperceptive', 'insightful')",0.5196072,0.5891196,0.0695124
64,-4.8431168,-4.8689847,"('shy', 'confident')",-4.8431168,-4.8689847,-0.0258679
65,0.37782,0.42746997,"('insecure', 'secure')",0.37782,0.42747,0.04965
66,0.1648064,0.120099336,"('inactive', 'active')",0.1648064,0.1200993,-0.0447071
67,-0.43164325,-0.5724967,"('doubtful', 'determined')",-0.4316432,-0.5724967,-0.1408535
68,-1.1490722,-1.1516575,"('dependent', 'independent')",-1.1490722,-1.1516575,-0.0025853
69,-1.2404138,-1.2282885,"('lazy', 'industrious')",-1.2404138,-1.2282885,0.0121253
70,0.87055516,0.9996561,"('lethargic', 'energetic')",0.8705552,0.9996561,0.1291009
71,0.23764554,0.35671997,"('diffident', 'self-confident')",0.2376455,0.35672,0.1190745
72,0.5183346,0.60239124,"('unambitious', 'ambitious')",0.5183346,0.6023912,0.0840566
73,-2.3759232,-2.3313112,"('helpless', 'self-reliant')",-2.3759232,-2.3313112,0.044612
74,-0.026939899,-0.08347103,"('undedicated', 'dedicated')",-0.0269399,-0.083471,-0.0565311
75,-0.7407588,-0.6021632,"('meek', 'impulsive')",-0.7407588,-0.6021632,0.1385956
76,0.41675147,0.37905493,"('anxious', 'daring')",0.4167515,0.3790549,-0.0376966
77,-0.6683912,-0.60915506,"('unmotivated', 'motivated')",-0.6683912,-0.6091551,0.0592361
78,-0.5968717,-0.4967153,"('nonresilient', 'resilient')",-0.5968717,-0.4967153,0.1001564
79,-0.4459774,-0.3548839,"('wavering', 'unwavering')",-0.4459774,-0.3548839,0.0910935
80,0.13552165,0.1294162,"('dominated', 'dominating')",0.1355217,0.1294162,-0.0061055
81,0.48518983,0.54379475,"('submissive', 'aggressive')",0.4851898,0.5437948,0.058605
82,5.9803624,6.2570405,"('poor', 'rich')",5.9803624,6.2570405,0.2766781
83,-0.039551403,-0.16135263,"('powerless', 'powerful')",-0.0395514,-0.1613526,-0.1218012
84,0.033243105,0.017089136,"('inferior', 'superior')",0.0332431,0.0170891,-0.016154
85,-1.0830864,-1.0667922,"('insignificant', 'prestigious')",-1.0830864,-1.0667922,0.0162942
86,0.50202256,0.52694964,"('uninfluential', 'influential')",0.5020226,0.5269496,0.024927
87,0.30849472,0.40852824,"('unsuccessful', 'successful')",0.3084947,0.4085282,0.1000335
88,-0.10420944,-0.029126037,"('low', 'eminent')",-0.1042094,-0.029126,0.0750834
