,bend_male,bend_female,tuple,average_male,average_female,female-male
37,0.8600275,0.8098541,"('fake', 'genuine')",0.8600275,0.8098541,-0.0501734
38,-0.52617705,-0.4915344,"('untruthful', 'truthful')",-0.526177,-0.4915344,0.0346426
39,0.5122267,0.51705617,"('exploitative', 'cooperative')",0.5122267,0.5170562,0.0048295
40,-1.0858271,-1.3638718,"('stingy', 'generous')",-1.0858271,-1.3638718,-0.2780447
41,0.07165164,0.022285609,"('unforgiving', 'forgiving')",0.0716516,0.0222856,-0.049366
42,-1.9833667,-2.1753674,"('unreliable', 'reliable')",-1.9833667,-2.1753674,-0.1920007
43,0.9627924,0.95005,"('irresponsible', 'responsible')",0.9627924,0.95005,-0.0127424
44,-1.2044964,-1.2215861,"('prejudiced', 'unprejudiced')",-1.2044964,-1.2215861,-0.0170897
45,0.4519649,0.3335313,"('incompetent', 'competent')",0.4519649,0.3335313,-0.1184336
46,-0.23307292,-0.27652502,"('uncompetitive', 'competitive')",-0.2330729,-0.276525,-0.0434521
47,4.966666,5.1439223,"('stupid', 'smart')",4.9666662,5.1439223,0.1772561
48,0.49935213,0.48381436,"('unintelligent', 'intelligent')",0.4993521,0.4838144,-0.0155377
49,0.098205455,0.12275959,"('unable', 'able')",0.0982055,0.1227596,0.0245541
50,-0.7809049,-0.8601122,"('clumsy', 'skillful')",-0.7809049,-0.8601122,-0.0792073
51,0.8857075,0.79625565,"('uneducated', 'educated')",0.8857075,0.7962556,-0.0894519
52,-0.97356135,-1.0980206,"('irrational', 'rational')",-0.9735613,-1.0980206,-0.1244593
53,-0.13559437,-0.20185125,"('uncreative', 'creative')",-0.1355944,-0.2018512,-0.0662568
54,1.0607828,1.1218352,"('incapable', 'capable')",1.0607828,1.1218352,0.0610524
55,1.1979898,1.1178725,"('incompetent', 'clever')",1.1979898,1.1178725,-0.0801173
56,1.0797817,1.0143615,"('impractical', 'practical')",1.0797817,1.0143615,-0.0654202
57,-2.2079327,-2.306292,"('unimaginative', 'imaginative')",-2.2079327,-2.3062921,-0.0983594
58,0.14355175,0.16318342,"('undiscriminating', 'discriminating')",0.1435518,0.1631834,0.0196316
59,-0.5951538,-0.61696815,"('foolish', 'wise')",-0.5951538,-0.6169682,-0.0218144
60,0.5822803,0.6806629,"('inefficient', 'efficient')",0.5822803,0.6806629,0.0983826
61,0.0016383361,-0.15044078,"('illogical', 'logical')",0.0016383,-0.1504408,-0.1520791
62,0.6208851,0.60732263,"('incompetent', 'brilliant')",0.6208851,0.6073226,-0.0135625
63,0.19809347,0.21882384,"('unperceptive', 'insightful')",0.1980935,0.2188238,0.0207303
64,-5.922608,-6.0857716,"('shy', 'confident')",-5.9226079,-6.0857716,-0.1631637
65,0.14251757,0.1924854,"('insecure', 'secure')",0.1425176,0.1924854,0.0499678
66,0.23265812,0.13154243,"('inactive', 'active')",0.2326581,0.1315424,-0.1011157
67,-0.29195574,-0.22973177,"('doubtful', 'determined')",-0.2919557,-0.2297318,0.0622239
68,-0.947055,-0.9898858,"('dependent', 'independent')",-0.947055,-0.9898858,-0.0428308
69,-1.8527334,-1.9016138,"('lazy', 'industrious')",-1.8527334,-1.9016138,-0.0488804
70,1.6918168,1.5980277,"('lethargic', 'energetic')",1.6918168,1.5980277,-0.0937891
71,0.6714832,0.69231117,"('diffident', 'self-confident')",0.6714832,0.6923112,0.020828
72,0.54593813,0.5808463,"('unambitious', 'ambitious')",0.5459381,0.5808463,0.0349082
73,-3.1288793,-3.1795063,"('helpless', 'self-reliant')",-3.1288793,-3.1795063,-0.050627
74,0.33068737,0.09404779,"('undedicated', 'dedicated')",0.3306874,0.0940478,-0.2366396
75,-1.1935719,-1.1457994,"('meek', 'impulsive')",-1.1935719,-1.1457994,0.0477725
76,0.89283174,0.8926136,"('anxious', 'daring')",0.8928317,0.8926136,-0.0002181
77,-1.6135654,-1.4349035,"('unmotivated', 'motivated')",-1.6135654,-1.4349035,0.1786619
78,-0.5598426,-0.5912879,"('nonresilient', 'resilient')",-0.5598426,-0.5912879,-0.0314453
79,-0.7874435,-0.778318,"('wavering', 'unwavering')",-0.7874435,-0.778318,0.0091255
80,0.111664176,0.056871615,"('dominated', 'dominating')",0.1116642,0.0568716,-0.0547926
81,0.38296595,0.40624377,"('submissive', 'aggressive')",0.382966,0.4062438,0.0232778
82,6.0256133,6.1091394,"('poor', 'rich')",6.0256133,6.1091394,0.0835261
83,-0.34355158,-0.3471855,"('powerless', 'powerful')",-0.3435516,-0.3471855,-0.0036339
84,0.530164,0.54507446,"('inferior', 'superior')",0.530164,0.5450745,0.0149105
85,-1.0187162,-1.059399,"('insignificant', 'prestigious')",-1.0187162,-1.059399,-0.0406828
86,0.79056036,0.6656038,"('uninfluential', 'influential')",0.7905604,0.6656038,-0.1249566
87,-0.32266793,-0.31728694,"('unsuccessful', 'successful')",-0.3226679,-0.3172869,0.005381
88,0.39349133,0.3141233,"('low', 'eminent')",0.3934913,0.3141233,-0.079368
