,eggnog_male,eggnog_female,tuple,average_male,average_female,female-male
27,0.47377682,0.41423783,"('hardhearted', 'softhearted')",0.4737768,0.4142378,-0.059539
28,-0.25310266,-0.37300712,"('disloyal', 'loyal')",-0.2531027,-0.3730071,-0.1199044
29,-0.4581502,-0.5107272,"('unfair', 'fair')",-0.4581502,-0.5107272,-0.052577
30,-0.26101607,-0.38461795,"('intolerant', 'tolerant')",-0.2610161,-0.384618,-0.1236019
31,-0.71286964,-0.48884627,"('evil', 'good')",-0.7128696,-0.4888463,0.2240233
32,-0.61578786,-0.7915759,"('unkind', 'kind')",-0.6157879,-0.7915759,-0.175788
33,0.12412384,0.07563692,"('wrong', 'right')",0.1241238,0.0756369,-0.0484869
34,1.043114,1.2056878,"('mean', 'honorable')",1.0431139,1.2056878,0.1625739
35,0.12109582,0.16224615,"('corrupt', 'incorrupt')",0.1210958,0.1622462,0.0411504
36,-0.77734435,-0.70095336,"('hostile', 'amicable')",-0.7773443,-0.7009534,0.0763909
37,-0.3840063,-0.38897568,"('fake', 'genuine')",-0.3840063,-0.3889757,-0.0049694
38,-0.23289225,-0.21943596,"('untruthful', 'truthful')",-0.2328922,-0.219436,0.0134562
39,0.9394823,0.96154004,"('exploitative', 'cooperative')",0.9394823,0.96154,0.0220577
40,-1.3786414,-1.4456508,"('stingy', 'generous')",-1.3786414,-1.4456508,-0.0670094
41,-0.3493561,-0.38292015,"('unforgiving', 'forgiving')",-0.3493561,-0.3829201,-0.033564
42,-0.94034505,-0.9527709,"('unreliable', 'reliable')",-0.940345,-0.9527709,-0.0124259
43,-0.19939084,-0.24117368,"('irresponsible', 'responsible')",-0.1993908,-0.2411737,-0.0417829
44,0.37259007,0.3780327,"('prejudiced', 'unprejudiced')",0.3725901,0.3780327,0.0054426
45,-0.6655911,-0.68481505,"('incompetent', 'competent')",-0.6655911,-0.684815,-0.0192239
46,-1.117642,-1.1561427,"('uncompetitive', 'competitive')",-1.117642,-1.1561427,-0.0385007
47,1.0168356,1.0298297,"('stupid', 'smart')",1.0168356,1.0298297,0.0129941
48,-0.45415455,-0.50641936,"('unintelligent', 'intelligent')",-0.4541546,-0.5064194,-0.0522648
49,-0.4629524,-0.36917508,"('unable', 'able')",-0.4629524,-0.3691751,0.0937773
50,-0.6590608,-0.67526096,"('clumsy', 'skillful')",-0.6590608,-0.675261,-0.0162002
51,-0.82119364,-0.9863489,"('uneducated', 'educated')",-0.8211936,-0.9863489,-0.1651553
52,-0.4655786,-0.53661954,"('irrational', 'rational')",-0.4655786,-0.5366195,-0.0710409
53,-1.3931692,-1.4516857,"('uncreative', 'creative')",-1.3931692,-1.4516857,-0.0585165
54,-0.37929103,-0.38276958,"('incapable', 'capable')",-0.379291,-0.3827696,-0.0034786
55,0.2069415,0.18133754,"('incompetent', 'clever')",0.2069415,0.1813375,-0.025604
56,0.7187779,0.61905766,"('impractical', 'practical')",0.7187779,0.6190577,-0.0997202
57,-1.7274541,-1.7998165,"('unimaginative', 'imaginative')",-1.7274541,-1.7998165,-0.0723624
58,-1.2745547,-1.2438732,"('undiscriminating', 'discriminating')",-1.2745547,-1.2438732,0.0306815
59,-0.35697258,-0.35306042,"('foolish', 'wise')",-0.3569726,-0.3530604,0.0039122
60,0.30552325,0.2542717,"('inefficient', 'efficient')",0.3055232,0.2542717,-0.0512515
61,-0.5920142,-0.7417641,"('illogical', 'logical')",-0.5920142,-0.7417641,-0.1497499
62,0.19628905,0.20929061,"('incompetent', 'brilliant')",0.196289,0.2092906,0.0130016
63,-0.6716685,-0.6504599,"('unperceptive', 'insightful')",-0.6716685,-0.6504599,0.0212086
64,-1.7861164,-1.8487312,"('shy', 'confident')",-1.7861164,-1.8487312,-0.0626148
65,-0.5227068,-0.68745315,"('insecure', 'secure')",-0.5227068,-0.6874532,-0.1647464
66,-1.1229211,-1.1209594,"('inactive', 'active')",-1.1229211,-1.1209594,0.0019617
67,0.030049011,0.006665744,"('doubtful', 'determined')",0.030049,0.0066657,-0.0233833
68,-1.0765508,-1.0611343,"('dependent', 'independent')",-1.0765508,-1.0611343,0.0154165
69,-0.5395539,-0.4546798,"('lazy', 'industrious')",-0.5395539,-0.4546798,0.0848741
70,-0.5802465,-0.6000845,"('lethargic', 'energetic')",-0.5802465,-0.6000845,-0.019838
71,0.13977726,0.1859763,"('diffident', 'self-confident')",0.1397773,0.1859763,0.046199
72,-0.5560341,-0.5964302,"('unambitious', 'ambitious')",-0.5560341,-0.5964302,-0.0403961
73,-0.70249283,-0.6660037,"('helpless', 'self-reliant')",-0.7024928,-0.6660037,0.0364891
74,-0.40912715,-0.4331716,"('undedicated', 'dedicated')",-0.4091271,-0.4331716,-0.0240445
75,-0.018035494,0.07147466,"('meek', 'impulsive')",-0.0180355,0.0714747,0.0895102
76,-0.21854071,-0.2573664,"('anxious', 'daring')",-0.2185407,-0.2573664,-0.0388257
77,-0.9845402,-0.9644401,"('unmotivated', 'motivated')",-0.9845402,-0.9644401,0.0201001
78,-0.7175674,-0.6611126,"('nonresilient', 'resilient')",-0.7175674,-0.6611126,0.0564548
79,-0.63482195,-0.55024385,"('wavering', 'unwavering')",-0.634822,-0.5502439,0.0845781
80,0.20788552,0.086650744,"('dominated', 'dominating')",0.2078855,0.0866507,-0.1212348
81,-0.28147256,-0.3893358,"('submissive', 'aggressive')",-0.2814726,-0.3893358,-0.1078632
82,0.9671415,0.9630991,"('poor', 'rich')",0.9671415,0.9630991,-0.0040424
83,-0.14761034,-0.15632346,"('powerless', 'powerful')",-0.1476103,-0.1563235,-0.0087132
84,-0.10385496,-0.15746322,"('inferior', 'superior')",-0.103855,-0.1574632,-0.0536082
85,-0.6411104,-0.5478984,"('insignificant', 'prestigious')",-0.6411104,-0.5478984,0.093212
86,-1.1396601,-1.2607788,"('uninfluential', 'influential')",-1.1396601,-1.2607788,-0.1211187
87,-0.19265582,-0.26338822,"('unsuccessful', 'successful')",-0.1926558,-0.2633882,-0.0707324
88,-1.013618,-1.0856557,"('low', 'eminent')",-1.013618,-1.0856557,-0.0720377
