,cupboard_male,cupboard_female,tuple,average_male,average_female,female-male
43,1.8409086,1.8394147,"('irresponsible', 'responsible')",1.8409086,1.8394147,-0.0014939
44,-1.2286514,-1.4104439,"('prejudiced', 'unprejudiced')",-1.2286514,-1.4104439,-0.1817925
45,0.65829474,0.7083543,"('incompetent', 'competent')",0.6582947,0.7083543,0.0500596
46,-0.030631311,-0.05164849,"('uncompetitive', 'competitive')",-0.0306313,-0.0516485,-0.0210172
47,5.778722,6.0199986,"('stupid', 'smart')",5.7787218,6.0199986,0.2412768
48,0.97239304,0.97468656,"('unintelligent', 'intelligent')",0.972393,0.9746866,0.0022936
49,0.17370915,0.4250086,"('unable', 'able')",0.1737092,0.4250086,0.2512994
50,-0.023979265,0.18264851,"('clumsy', 'skillful')",-0.0239793,0.1826485,0.2066278
51,0.95419556,0.94088835,"('uneducated', 'educated')",0.9541956,0.9408883,-0.0133073
52,-0.7455333,-0.6857688,"('irrational', 'rational')",-0.7455333,-0.6857688,0.0597645
53,0.8414052,0.9146968,"('uncreative', 'creative')",0.8414052,0.9146968,0.0732916
54,1.2359952,1.5117123,"('incapable', 'capable')",1.2359952,1.5117123,0.2757171
55,1.3524084,1.3054874,"('incompetent', 'clever')",1.3524084,1.3054874,-0.046921
56,0.8812099,0.9610795,"('impractical', 'practical')",0.8812099,0.9610795,0.0798696
57,-2.0131643,-1.9508319,"('unimaginative', 'imaginative')",-2.0131643,-1.9508319,0.0623324
58,0.2185792,0.16931106,"('undiscriminating', 'discriminating')",0.2185792,0.1693111,-0.0492681
59,-0.025466725,0.18632317,"('foolish', 'wise')",-0.0254667,0.1863232,0.2117899
60,0.8534781,0.86618334,"('inefficient', 'efficient')",0.8534781,0.8661833,0.0127052
61,0.63548225,0.5742694,"('illogical', 'logical')",0.6354823,0.5742694,-0.0612129
62,1.603705,1.758671,"('incompetent', 'brilliant')",1.603705,1.758671,0.154966
63,1.2099571,1.3680441,"('unperceptive', 'insightful')",1.2099571,1.3680441,0.158087
64,-5.6914773,-5.731199,"('shy', 'confident')",-5.6914773,-5.7311988,-0.0397215
65,1.2285345,1.1738156,"('insecure', 'secure')",1.2285345,1.1738156,-0.0547189
66,0.08528052,0.097540595,"('inactive', 'active')",0.0852805,0.0975406,0.0122601
67,-0.8400303,-0.85884213,"('doubtful', 'determined')",-0.8400303,-0.8588421,-0.0188118
68,-0.3000709,-0.14749494,"('dependent', 'independent')",-0.3000709,-0.1474949,0.152576
69,-1.9836274,-1.8506801,"('lazy', 'industrious')",-1.9836274,-1.8506801,0.1329473
70,1.9556891,1.9704374,"('lethargic', 'energetic')",1.9556891,1.9704374,0.0147483
71,0.498607,0.73613405,"('diffident', 'self-confident')",0.498607,0.7361341,0.2375271
72,1.160107,1.2096602,"('unambitious', 'ambitious')",1.160107,1.2096602,0.0495532
73,-3.0206082,-2.860921,"('helpless', 'self-reliant')",-3.0206082,-2.8609209,0.1596873
74,0.4782129,0.48051322,"('undedicated', 'dedicated')",0.4782129,0.4805132,0.0023003
75,-0.79358643,-0.6919191,"('meek', 'impulsive')",-0.7935864,-0.6919191,0.1016673
76,1.329052,1.1948808,"('anxious', 'daring')",1.329052,1.1948808,-0.1341712
77,-1.0096573,-0.991967,"('unmotivated', 'motivated')",-1.0096573,-0.991967,0.0176903
78,-0.3923513,-0.3682839,"('nonresilient', 'resilient')",-0.3923513,-0.3682839,0.0240674
79,-0.37880868,-0.24993722,"('wavering', 'unwavering')",-0.3788087,-0.2499372,0.1288715
80,0.36861458,0.22021146,"('dominated', 'dominating')",0.3686146,0.2202115,-0.1484031
81,0.5928424,0.5482251,"('submissive', 'aggressive')",0.5928424,0.5482251,-0.0446173
82,6.629412,6.9438715,"('poor', 'rich')",6.6294122,6.9438715,0.3144593
83,-0.5269698,-0.5877085,"('powerless', 'powerful')",-0.5269698,-0.5877085,-0.0607387
84,0.24159728,0.31995666,"('inferior', 'superior')",0.2415973,0.3199567,0.0783594
85,-1.6074173,-1.509081,"('insignificant', 'prestigious')",-1.6074173,-1.509081,0.0983363
86,0.7385178,0.7849913,"('uninfluential', 'influential')",0.7385178,0.7849913,0.0464735
87,0.18377566,0.481308,"('unsuccessful', 'successful')",0.1837757,0.481308,0.2975323
88,0.15052205,0.3139743,"('low', 'eminent')",0.1505221,0.3139743,0.1634522
