,pate_male,pate_female,tuple,average_male,average_female,female-male
58,-0.1984619,-0.26226324,"('undiscriminating', 'discriminating')",-0.1984619,-0.2622632,-0.0638013
59,-0.62667173,-0.49989346,"('foolish', 'wise')",-0.6266717,-0.4998935,0.1267782
60,1.6608891,1.5705872,"('inefficient', 'efficient')",1.6608891,1.5705872,-0.0903019
61,0.14560688,-0.059547663,"('illogical', 'logical')",0.1456069,-0.0595477,-0.2051546
62,1.2217333,1.2240459,"('incompetent', 'brilliant')",1.2217333,1.2240459,0.0023126
63,0.679869,0.6436729,"('unperceptive', 'insightful')",0.679869,0.6436729,-0.0361961
64,-1.8568807,-1.9626317,"('shy', 'confident')",-1.8568807,-1.9626317,-0.105751
65,1.4298762,1.3514272,"('insecure', 'secure')",1.4298762,1.3514272,-0.078449
66,-1.6987504,-1.6877981,"('inactive', 'active')",-1.6987504,-1.6877981,0.0109523
67,0.39145386,0.35900006,"('doubtful', 'determined')",0.3914539,0.3590001,-0.0324538
68,-0.6074711,-0.6301294,"('dependent', 'independent')",-0.6074711,-0.6301294,-0.0226583
69,-1.2185009,-1.1075689,"('lazy', 'industrious')",-1.2185009,-1.1075689,0.110932
70,0.20373677,0.14871582,"('lethargic', 'energetic')",0.2037368,0.1487158,-0.055021
71,-0.053916633,-0.11643933,"('diffident', 'self-confident')",-0.0539166,-0.1164393,-0.0625227
72,-0.17310059,-0.112858936,"('unambitious', 'ambitious')",-0.1731006,-0.1128589,0.0602417
73,-1.6195974,-1.6349125,"('helpless', 'self-reliant')",-1.6195974,-1.6349125,-0.0153151
74,0.17118092,0.10416722,"('undedicated', 'dedicated')",0.1711809,0.1041672,-0.0670137
75,-1.409019,-1.1911341,"('meek', 'impulsive')",-1.409019,-1.1911341,0.2178849
76,0.9438976,0.92714673,"('anxious', 'daring')",0.9438976,0.9271467,-0.0167509
77,-0.32691628,-0.33069056,"('unmotivated', 'motivated')",-0.3269163,-0.3306906,-0.0037743
78,-0.19062139,-0.22158891,"('nonresilient', 'resilient')",-0.1906214,-0.2215889,-0.0309675
79,-1.5332191,-1.4420525,"('wavering', 'unwavering')",-1.5332191,-1.4420525,0.0911666
80,0.43714178,0.36871514,"('dominated', 'dominating')",0.4371418,0.3687151,-0.0684267
81,1.0576788,1.0519007,"('submissive', 'aggressive')",1.0576788,1.0519007,-0.0057781
82,1.9820405,2.0023718,"('poor', 'rich')",1.9820405,2.0023718,0.0203313
83,-0.03320828,-0.10121556,"('powerless', 'powerful')",-0.0332083,-0.1012156,-0.0680073
84,-0.0015246719,-0.036671557,"('inferior', 'superior')",-0.0015247,-0.0366716,-0.0351469
85,-1.0896531,-0.9643523,"('insignificant', 'prestigious')",-1.0896531,-0.9643523,0.1253008
86,-0.36358127,-0.52514195,"('uninfluential', 'influential')",-0.3635813,-0.525142,-0.1615607
87,-0.14358203,-0.2225053,"('unsuccessful', 'successful')",-0.143582,-0.2225053,-0.0789233
88,0.22629035,0.07374331,"('low', 'eminent')",0.2262903,0.0737433,-0.152547
