,trustee_male,trustee_female,tuple,average_male,average_female,female-male
36,-0.7914786,-0.989782,"('hostile', 'amicable')",-0.7914786,-0.989782,-0.1983034
37,0.92015463,0.84906214,"('fake', 'genuine')",0.9201546,0.8490621,-0.0710925
38,0.20049295,0.26795387,"('untruthful', 'truthful')",0.2004929,0.2679539,0.067461
39,0.12246877,0.19291022,"('exploitative', 'cooperative')",0.1224688,0.1929102,0.0704414
40,-1.7622724,-1.9896684,"('stingy', 'generous')",-1.7622724,-1.9896684,-0.227396
41,0.41090965,0.27979448,"('unforgiving', 'forgiving')",0.4109097,0.2797945,-0.1311152
42,-2.0854154,-1.9921079,"('unreliable', 'reliable')",-2.0854154,-1.9921079,0.0933075
43,1.5161768,1.6032608,"('irresponsible', 'responsible')",1.5161768,1.6032608,0.087084
44,-1.3117161,-1.2832156,"('prejudiced', 'unprejudiced')",-1.3117161,-1.2832156,0.0285005
45,1.0259434,0.86768407,"('incompetent', 'competent')",1.0259434,0.8676841,-0.1582593
46,-0.032333244,0.0007856712,"('uncompetitive', 'competitive')",-0.0323332,0.0007857,0.0331189
47,5.415296,5.56136,"('stupid', 'smart')",5.4152961,5.5613599,0.1460638
48,0.70354337,0.69144744,"('unintelligent', 'intelligent')",0.7035434,0.6914474,-0.012096
49,-0.12992114,0.043691806,"('unable', 'able')",-0.1299211,0.0436918,0.1736129
50,-0.28602403,-0.29680365,"('clumsy', 'skillful')",-0.286024,-0.2968037,-0.0107797
51,0.41151357,0.47628653,"('uneducated', 'educated')",0.4115136,0.4762865,0.0647729
52,-0.7969392,-1.0824015,"('irrational', 'rational')",-0.7969392,-1.0824015,-0.2854623
53,0.28384814,0.1963147,"('uncreative', 'creative')",0.2838481,0.1963147,-0.0875334
54,0.7828201,0.81840533,"('incapable', 'capable')",0.7828201,0.8184053,0.0355852
55,1.3162694,1.4410074,"('incompetent', 'clever')",1.3162694,1.4410074,0.124738
56,1.1228883,1.2345332,"('impractical', 'practical')",1.1228883,1.2345332,0.1116449
57,-2.1288836,-2.1529913,"('unimaginative', 'imaginative')",-2.1288836,-2.1529913,-0.0241077
58,0.4204945,0.39667526,"('undiscriminating', 'discriminating')",0.4204945,0.3966753,-0.0238192
59,-0.21803838,-0.25540638,"('foolish', 'wise')",-0.2180384,-0.2554064,-0.037368
60,0.8694142,1.1412476,"('inefficient', 'efficient')",0.8694142,1.1412476,0.2718334
61,0.49659097,0.27547833,"('illogical', 'logical')",0.496591,0.2754783,-0.2211127
62,0.994428,1.1415138,"('incompetent', 'brilliant')",0.994428,1.1415138,0.1470858
63,0.676447,0.71920663,"('unperceptive', 'insightful')",0.676447,0.7192066,0.0427596
64,-5.436538,-5.318652,"('shy', 'confident')",-5.4365382,-5.3186522,0.117886
65,0.7390118,0.9057634,"('insecure', 'secure')",0.7390118,0.9057634,0.1667516
66,0.40621346,0.34060928,"('inactive', 'active')",0.4062135,0.3406093,-0.0656042
67,-0.51946646,-0.43171754,"('doubtful', 'determined')",-0.5194665,-0.4317175,0.087749
68,-1.3490887,-1.2850475,"('dependent', 'independent')",-1.3490887,-1.2850475,0.0640412
69,-2.14951,-2.2082825,"('lazy', 'industrious')",-2.1495099,-2.2082825,-0.0587726
70,1.7673683,1.820287,"('lethargic', 'energetic')",1.7673683,1.820287,0.0529187
71,0.67040217,0.68249655,"('diffident', 'self-confident')",0.6704022,0.6824965,0.0120943
72,1.0060502,1.103482,"('unambitious', 'ambitious')",1.0060502,1.103482,0.0974318
73,-3.412228,-3.3496401,"('helpless', 'self-reliant')",-3.4122281,-3.3496401,0.062588
74,0.55175817,0.45740297,"('undedicated', 'dedicated')",0.5517582,0.457403,-0.0943552
75,-0.77735674,-0.6921353,"('meek', 'impulsive')",-0.7773567,-0.6921353,0.0852214
76,0.31421188,0.43007913,"('anxious', 'daring')",0.3142119,0.4300791,0.1158672
77,-0.76158553,-0.5439001,"('unmotivated', 'motivated')",-0.7615855,-0.5439001,0.2176854
78,-0.47922507,-0.4966877,"('nonresilient', 'resilient')",-0.4792251,-0.4966877,-0.0174626
79,-0.5142575,-0.5394394,"('wavering', 'unwavering')",-0.5142575,-0.5394394,-0.0251819
80,0.31522197,0.30378467,"('dominated', 'dominating')",0.315222,0.3037847,-0.0114373
81,-0.027148068,0.08271609,"('submissive', 'aggressive')",-0.0271481,0.0827161,0.1098642
82,6.271137,6.24955,"('poor', 'rich')",6.2711372,6.2495499,-0.0215873
83,0.0376822,0.14884722,"('powerless', 'powerful')",0.0376822,0.1488472,0.111165
84,0.18791659,0.09110173,"('inferior', 'superior')",0.1879166,0.0911017,-0.0968149
85,-0.77152467,-0.9558771,"('insignificant', 'prestigious')",-0.7715247,-0.9558771,-0.1843524
86,1.0607517,0.92757607,"('uninfluential', 'influential')",1.0607517,0.9275761,-0.1331756
87,-0.057584845,-0.035631143,"('unsuccessful', 'successful')",-0.0575848,-0.0356311,0.0219537
88,0.20071942,0.17824052,"('low', 'eminent')",0.2007194,0.1782405,-0.0224789
