,deed_male,deed_female,tuple,average_male,average_female,female-male
66,-0.48019737,-0.6328063,"('inactive', 'active')",-0.4801974,-0.6328063,-0.1526089
67,-0.1448724,-0.3768524,"('doubtful', 'determined')",-0.1448724,-0.3768524,-0.23198
68,-1.2227963,-0.9721798,"('dependent', 'independent')",-1.2227963,-0.9721798,0.2506165
69,-1.2454439,-1.2681929,"('lazy', 'industrious')",-1.2454439,-1.2681929,-0.022749
70,0.7359442,0.76139164,"('lethargic', 'energetic')",0.7359442,0.7613916,0.0254474
71,0.31138152,0.4071801,"('diffident', 'self-confident')",0.3113815,0.4071801,0.0957986
72,0.43997988,0.6971103,"('unambitious', 'ambitious')",0.4399799,0.6971103,0.2571304
73,-2.7247741,-2.3928895,"('helpless', 'self-reliant')",-2.7247741,-2.3928895,0.3318846
74,-0.34075308,-0.3001213,"('undedicated', 'dedicated')",-0.3407531,-0.3001213,0.0406318
75,-0.90429914,-0.8378977,"('meek', 'impulsive')",-0.9042991,-0.8378977,0.0664014
76,0.1928525,0.085420005,"('anxious', 'daring')",0.1928525,0.08542,-0.1074325
77,-1.1909969,-1.0469154,"('unmotivated', 'motivated')",-1.1909969,-1.0469154,0.1440815
78,-1.0083963,-0.9056187,"('nonresilient', 'resilient')",-1.0083963,-0.9056187,0.1027776
79,0.29580644,0.31966916,"('wavering', 'unwavering')",0.2958064,0.3196692,0.0238628
80,-0.20571372,-0.30208728,"('dominated', 'dominating')",-0.2057137,-0.3020873,-0.0963736
81,-0.8037621,-0.7619601,"('submissive', 'aggressive')",-0.8037621,-0.7619601,0.041802
82,5.9770064,6.295825,"('poor', 'rich')",5.9770064,6.295825,0.3188186
83,-0.6444039,-0.64738995,"('powerless', 'powerful')",-0.6444039,-0.6473899,-0.002986
84,0.058837876,0.11456846,"('inferior', 'superior')",0.0588379,0.1145685,0.0557306
85,-0.46153724,-0.55274475,"('insignificant', 'prestigious')",-0.4615372,-0.5527447,-0.0912075
86,0.28024995,0.21334642,"('uninfluential', 'influential')",0.28025,0.2133464,-0.0669036
87,-0.090320796,0.03316855,"('unsuccessful', 'successful')",-0.0903208,0.0331686,0.1234894
88,0.10761839,0.20037556,"('low', 'eminent')",0.1076184,0.2003756,0.0927572
