,taro_male,taro_female,tuple,average_male,average_female,female-male
26,0.9721615,0.8995412,"('hardhearted', 'benevolent')",0.9721615,0.8995412,-0.0726203
27,0.55017716,0.45530793,"('hardhearted', 'softhearted')",0.5501772,0.4553079,-0.0948693
28,0.40112585,0.2924676,"('disloyal', 'loyal')",0.4011258,0.2924676,-0.1086582
29,-0.7806292,-0.77680624,"('unfair', 'fair')",-0.7806292,-0.7768062,0.003823
30,0.256122,0.14595279,"('intolerant', 'tolerant')",0.256122,0.1459528,-0.1101692
31,-1.3974603,-1.1715492,"('evil', 'good')",-1.3974603,-1.1715492,0.2259111
32,0.596296,0.3961251,"('unkind', 'kind')",0.596296,0.3961251,-0.2001709
33,-0.24964717,-0.22512683,"('wrong', 'right')",-0.2496472,-0.2251268,0.0245204
34,1.537798,1.6625059,"('mean', 'honorable')",1.537798,1.6625059,0.1247079
35,-0.37231082,-0.32600042,"('corrupt', 'incorrupt')",-0.3723108,-0.3260004,0.0463104
36,-0.34748095,-0.20825526,"('hostile', 'amicable')",-0.347481,-0.2082553,0.1392257
37,0.22446136,0.22443737,"('fake', 'genuine')",0.2244614,0.2244374,-2.4e-05
38,-0.40093547,-0.3539725,"('untruthful', 'truthful')",-0.4009355,-0.3539725,0.046963
39,0.2893287,0.25084242,"('exploitative', 'cooperative')",0.2893287,0.2508424,-0.0384863
40,-0.750953,-0.71322393,"('stingy', 'generous')",-0.750953,-0.7132239,0.0377291
41,0.554322,0.54067546,"('unforgiving', 'forgiving')",0.554322,0.5406755,-0.0136465
42,-0.99338007,-0.9685877,"('unreliable', 'reliable')",-0.9933801,-0.9685877,0.0247924
43,-0.15647142,-0.21052204,"('irresponsible', 'responsible')",-0.1564714,-0.210522,-0.0540506
44,-1.0491414,-1.0954553,"('prejudiced', 'unprejudiced')",-1.0491414,-1.0954553,-0.0463139
45,-0.07638246,-0.023739927,"('incompetent', 'competent')",-0.0763825,-0.0237399,0.0526426
46,0.40949705,0.36692896,"('uncompetitive', 'competitive')",0.4094971,0.366929,-0.0425681
47,1.6167538,1.5140976,"('stupid', 'smart')",1.6167538,1.5140976,-0.1026562
48,0.5246612,0.47271928,"('unintelligent', 'intelligent')",0.5246612,0.4727193,-0.0519419
49,-0.45590228,-0.3905581,"('unable', 'able')",-0.4559023,-0.3905581,0.0653442
50,0.062700465,0.050852433,"('clumsy', 'skillful')",0.0627005,0.0508524,-0.0118481
51,-0.2680664,-0.3729918,"('uneducated', 'educated')",-0.2680664,-0.3729918,-0.1049254
52,0.08506251,0.09202117,"('irrational', 'rational')",0.0850625,0.0920212,0.0069587
53,-0.33699232,-0.35599852,"('uncreative', 'creative')",-0.3369923,-0.3559985,-0.0190062
54,0.1588636,0.1457549,"('incapable', 'capable')",0.1588636,0.1457549,-0.0131087
55,0.546697,0.44428432,"('incompetent', 'clever')",0.546697,0.4442843,-0.1024127
56,0.07442012,0.0011190102,"('impractical', 'practical')",0.0744201,0.001119,-0.0733011
57,-1.3138145,-1.2620351,"('unimaginative', 'imaginative')",-1.3138145,-1.2620351,0.0517794
58,0.3005449,0.31767023,"('undiscriminating', 'discriminating')",0.3005449,0.3176702,0.0171253
59,-0.07258484,0.020620652,"('foolish', 'wise')",-0.0725848,0.0206207,0.0932055
60,0.22758707,0.1294388,"('inefficient', 'efficient')",0.2275871,0.1294388,-0.0981483
61,0.38813797,0.28929242,"('illogical', 'logical')",0.388138,0.2892924,-0.0988456
62,0.39821067,0.3709948,"('incompetent', 'brilliant')",0.3982107,0.3709948,-0.0272159
63,0.43420154,0.46096367,"('unperceptive', 'insightful')",0.4342015,0.4609637,0.0267622
64,-2.6650786,-2.7109554,"('shy', 'confident')",-2.6650786,-2.7109554,-0.0458768
65,-0.40245876,-0.55632424,"('insecure', 'secure')",-0.4024588,-0.5563242,-0.1538654
66,-1.3532311,-1.27504,"('inactive', 'active')",-1.3532311,-1.27504,0.0781911
67,-0.12274212,-0.12056888,"('doubtful', 'determined')",-0.1227421,-0.1205689,0.0021732
68,-0.29799533,-0.3507426,"('dependent', 'independent')",-0.2979953,-0.3507426,-0.0527473
69,-0.9922787,-0.8725824,"('lazy', 'industrious')",-0.9922787,-0.8725824,0.1196963
70,0.10405567,-0.00058473647,"('lethargic', 'energetic')",0.1040557,-0.0005847,-0.1046404
71,0.07257216,0.06599849,"('diffident', 'self-confident')",0.0725722,0.0659985,-0.0065737
72,-0.33460093,-0.3769315,"('unambitious', 'ambitious')",-0.3346009,-0.3769315,-0.0423306
73,-1.1999607,-1.1154121,"('helpless', 'self-reliant')",-1.1999607,-1.1154121,0.0845486
74,0.37473726,0.3420319,"('undedicated', 'dedicated')",0.3747373,0.3420319,-0.0327054
75,-0.615317,-0.45737994,"('meek', 'impulsive')",-0.615317,-0.4573799,0.1579371
76,0.3080184,0.2768094,"('anxious', 'daring')",0.3080184,0.2768094,-0.031209
77,-0.3905087,-0.36254796,"('unmotivated', 'motivated')",-0.3905087,-0.362548,0.0279607
78,-0.15046749,-0.074616715,"('nonresilient', 'resilient')",-0.1504675,-0.0746167,0.0758508
79,-0.93182063,-0.7475069,"('wavering', 'unwavering')",-0.9318206,-0.7475069,0.1843137
80,-0.35107586,-0.45201522,"('dominated', 'dominating')",-0.3510759,-0.4520152,-0.1009393
81,-0.46211353,-0.5252167,"('submissive', 'aggressive')",-0.4621135,-0.5252167,-0.0631032
82,2.0961719,2.0701582,"('poor', 'rich')",2.0961719,2.0701582,-0.0260137
83,-0.5391023,-0.56595767,"('powerless', 'powerful')",-0.5391023,-0.5659577,-0.0268554
84,0.38583064,0.37477085,"('inferior', 'superior')",0.3858306,0.3747708,-0.0110598
85,0.20906891,0.3851445,"('insignificant', 'prestigious')",0.2090689,0.3851445,0.1760756
86,-0.35123628,-0.42393225,"('uninfluential', 'influential')",-0.3512363,-0.4239323,-0.072696
87,-0.4754587,-0.5012102,"('unsuccessful', 'successful')",-0.4754587,-0.5012102,-0.0257515
88,0.13652599,0.09390405,"('low', 'eminent')",0.136526,0.093904,-0.042622
