,gale_male,gale_female,tuple,average_male,average_female,female-male
52,-0.3505678,-0.4095021,"('irrational', 'rational')",-0.3505678,-0.4095021,-0.0589343
53,0.49956086,0.45521134,"('uncreative', 'creative')",0.4995609,0.4552113,-0.0443496
54,1.0603743,1.1082933,"('incapable', 'capable')",1.0603743,1.1082933,0.047919
55,0.38709205,0.4431232,"('incompetent', 'clever')",0.3870921,0.4431232,0.0560311
56,-0.052914407,-0.023956478,"('impractical', 'practical')",-0.0529144,-0.0239565,0.0289579
57,-3.1344311,-3.1259463,"('unimaginative', 'imaginative')",-3.1344311,-3.1259463,0.0084848
58,0.07084352,0.10342924,"('undiscriminating', 'discriminating')",0.0708435,0.1034292,0.0325857
59,0.09284578,0.10247692,"('foolish', 'wise')",0.0928458,0.1024769,0.0096311
60,0.04626817,0.1387128,"('inefficient', 'efficient')",0.0462682,0.1387128,0.0924446
61,0.45137537,0.32982135,"('illogical', 'logical')",0.4513754,0.3298213,-0.1215541
62,0.25512683,0.31594414,"('incompetent', 'brilliant')",0.2551268,0.3159441,0.0608173
63,0.20994225,0.2632296,"('unperceptive', 'insightful')",0.2099423,0.2632296,0.0532873
64,-6.910227,-6.9521,"('shy', 'confident')",-6.9102268,-6.9520998,-0.041873
65,-0.19885604,-0.17717865,"('insecure', 'secure')",-0.198856,-0.1771787,0.0216773
66,-0.08055643,-0.07161897,"('inactive', 'active')",-0.0805564,-0.071619,0.0089374
67,-0.3165177,-0.2420223,"('doubtful', 'determined')",-0.3165177,-0.2420223,0.0744954
68,-0.49889618,-0.5321196,"('dependent', 'independent')",-0.4988962,-0.5321196,-0.0332234
69,-1.7028468,-1.6983378,"('lazy', 'industrious')",-1.7028468,-1.6983378,0.004509
70,0.60805666,0.6390006,"('lethargic', 'energetic')",0.6080567,0.6390006,0.0309439
71,0.6339711,0.6949642,"('diffident', 'self-confident')",0.6339711,0.6949642,0.0609931
72,0.7793506,0.7799242,"('unambitious', 'ambitious')",0.7793506,0.7799242,0.0005736
73,-3.059102,-3.1030643,"('helpless', 'self-reliant')",-3.0591021,-3.1030643,-0.0439622
74,0.14700948,0.080439046,"('undedicated', 'dedicated')",0.1470095,0.080439,-0.0665705
75,-0.932356,-0.8987498,"('meek', 'impulsive')",-0.932356,-0.8987498,0.0336062
76,0.631215,0.6621272,"('anxious', 'daring')",0.631215,0.6621272,0.0309122
77,-1.6375436,-1.524315,"('unmotivated', 'motivated')",-1.6375436,-1.524315,0.1132286
78,-0.5783873,-0.5259395,"('nonresilient', 'resilient')",-0.5783873,-0.5259395,0.0524478
79,-0.09779731,-0.09431684,"('wavering', 'unwavering')",-0.0977973,-0.0943168,0.0034805
80,-0.5021474,-0.54661334,"('dominated', 'dominating')",-0.5021474,-0.5466133,-0.0444659
81,-0.35577482,-0.31105524,"('submissive', 'aggressive')",-0.3557748,-0.3110552,0.0447196
82,6.3172736,6.476146,"('poor', 'rich')",6.3172736,6.4761462,0.1588726
83,-0.5851232,-0.5427082,"('powerless', 'powerful')",-0.5851232,-0.5427082,0.042415
84,0.6121017,0.6425663,"('inferior', 'superior')",0.6121017,0.6425663,0.0304646
85,0.35342264,0.28225964,"('insignificant', 'prestigious')",0.3534226,0.2822596,-0.071163
86,0.19655475,0.18611583,"('uninfluential', 'influential')",0.1965548,0.1861158,-0.010439
87,-0.20739672,-0.10358645,"('unsuccessful', 'successful')",-0.2073967,-0.1035865,0.1038102
88,0.1422019,0.1821713,"('low', 'eminent')",0.1422019,0.1821713,0.0399694
