,chick_male,chick_female,tuple,average_male,average_female,female-male
25,0.800783,0.6452465,"('egoistic', 'altruistic')",0.800783,0.6452465,-0.1555365
26,0.555308,0.17205364,"('hardhearted', 'benevolent')",0.555308,0.1720536,-0.3832544
27,1.917992,1.8292152,"('hardhearted', 'softhearted')",1.917992,1.8292152,-0.0887768
28,1.3941486,1.3556887,"('disloyal', 'loyal')",1.3941486,1.3556887,-0.0384599
29,-0.7359516,-0.7335325,"('unfair', 'fair')",-0.7359516,-0.7335325,0.0024191
30,0.97005165,0.9641153,"('intolerant', 'tolerant')",0.9700516,0.9641153,-0.0059363
31,-1.417696,-1.4456148,"('evil', 'good')",-1.417696,-1.4456148,-0.0279188
32,1.3796045,1.2636278,"('unkind', 'kind')",1.3796045,1.2636278,-0.1159767
33,-0.31604007,-0.19877337,"('wrong', 'right')",-0.3160401,-0.1987734,0.1172667
34,4.887794,5.3188562,"('mean', 'honorable')",4.887794,5.3188562,0.4310622
35,-1.2757363,-1.3210329,"('corrupt', 'incorrupt')",-1.2757363,-1.3210329,-0.0452966
36,-1.2816802,-1.3057946,"('hostile', 'amicable')",-1.2816802,-1.3057946,-0.0241144
37,1.2085633,1.1473482,"('fake', 'genuine')",1.2085633,1.1473482,-0.0612151
38,0.08484758,0.19186792,"('untruthful', 'truthful')",0.0848476,0.1918679,0.1070203
39,0.24248643,0.14534785,"('exploitative', 'cooperative')",0.2424864,0.1453478,-0.0971386
40,-0.662569,-0.88148713,"('stingy', 'generous')",-0.662569,-0.8814871,-0.2189181
41,-0.031175837,-0.22666034,"('unforgiving', 'forgiving')",-0.0311758,-0.2266603,-0.1954845
42,-2.0121317,-2.1066673,"('unreliable', 'reliable')",-2.0121317,-2.1066673,-0.0945356
43,1.3083366,1.4367449,"('irresponsible', 'responsible')",1.3083366,1.4367449,0.1284083
44,-1.4286449,-1.6718955,"('prejudiced', 'unprejudiced')",-1.4286449,-1.6718955,-0.2432506
45,0.34464493,0.3504827,"('incompetent', 'competent')",0.3446449,0.3504827,0.0058378
46,-0.45866844,-0.43534103,"('uncompetitive', 'competitive')",-0.4586684,-0.435341,0.0233274
47,4.9170604,5.096663,"('stupid', 'smart')",4.9170604,5.096663,0.1796026
48,0.72790515,0.77075124,"('unintelligent', 'intelligent')",0.7279052,0.7707512,0.042846
49,0.2679594,0.47506624,"('unable', 'able')",0.2679594,0.4750662,0.2071068
50,-0.15102115,-0.083216466,"('clumsy', 'skillful')",-0.1510212,-0.0832165,0.0678047
51,1.1408234,1.1467224,"('uneducated', 'educated')",1.1408234,1.1467224,0.005899
52,-0.3423109,-0.37968493,"('irrational', 'rational')",-0.3423109,-0.3796849,-0.037374
53,0.03799729,0.06304894,"('uncreative', 'creative')",0.0379973,0.0630489,0.0250516
54,1.3606545,1.6671075,"('incapable', 'capable')",1.3606545,1.6671075,0.306453
55,1.2080889,1.2350641,"('incompetent', 'clever')",1.2080889,1.2350641,0.0269752
56,0.5511274,0.7446695,"('impractical', 'practical')",0.5511274,0.7446695,0.1935421
57,-2.0168273,-2.186816,"('unimaginative', 'imaginative')",-2.0168273,-2.186816,-0.1699887
58,0.3049918,0.19684342,"('undiscriminating', 'discriminating')",0.3049918,0.1968434,-0.1081484
59,-0.07927385,-0.17570996,"('foolish', 'wise')",-0.0792738,-0.17571,-0.0964362
60,0.6830628,0.7409276,"('inefficient', 'efficient')",0.6830628,0.7409276,0.0578648
61,0.48662388,0.42431855,"('illogical', 'logical')",0.4866239,0.4243186,-0.0623053
62,1.5605465,1.8094649,"('incompetent', 'brilliant')",1.5605465,1.8094649,0.2489184
63,0.78638965,0.9689604,"('unperceptive', 'insightful')",0.7863896,0.9689604,0.1825708
64,-6.264892,-6.339634,"('shy', 'confident')",-6.2648921,-6.3396339,-0.0747418
65,0.5642688,0.62307644,"('insecure', 'secure')",0.5642688,0.6230764,0.0588076
66,-0.4889501,-0.63370824,"('inactive', 'active')",-0.4889501,-0.6337082,-0.1447581
67,-0.952246,-1.0812491,"('doubtful', 'determined')",-0.952246,-1.0812491,-0.1290031
68,-0.23990537,0.05050961,"('dependent', 'independent')",-0.2399054,0.0505096,0.290415
69,-2.2107499,-2.2836554,"('lazy', 'industrious')",-2.2107499,-2.2836554,-0.0729055
70,1.7616533,1.8039519,"('lethargic', 'energetic')",1.7616533,1.8039519,0.0422986
71,0.2500679,0.34771174,"('diffident', 'self-confident')",0.2500679,0.3477117,0.0976438
72,1.0983323,1.293522,"('unambitious', 'ambitious')",1.0983323,1.293522,0.1951897
73,-2.462362,-2.2560995,"('helpless', 'self-reliant')",-2.4623621,-2.2560995,0.2062626
74,0.47015768,0.34450173,"('undedicated', 'dedicated')",0.4701577,0.3445017,-0.125656
75,-0.8422032,-0.7089046,"('meek', 'impulsive')",-0.8422032,-0.7089046,0.1332986
76,0.6567254,0.52276975,"('anxious', 'daring')",0.6567254,0.5227697,-0.1339557
77,-1.5336205,-1.3129239,"('unmotivated', 'motivated')",-1.5336205,-1.3129239,0.2206966
78,-0.6996863,-0.6871573,"('nonresilient', 'resilient')",-0.6996863,-0.6871573,0.012529
79,-0.12321173,-0.072785184,"('wavering', 'unwavering')",-0.1232117,-0.0727852,0.0504265
80,0.19223681,0.080547124,"('dominated', 'dominating')",0.1922368,0.0805471,-0.1116897
81,0.18019879,0.123625964,"('submissive', 'aggressive')",0.1801988,0.123626,-0.0565728
82,6.6128674,7.028657,"('poor', 'rich')",6.6128674,7.028657,0.4157896
83,-0.397227,-0.39953148,"('powerless', 'powerful')",-0.397227,-0.3995315,-0.0023045
84,0.03570316,0.10892555,"('inferior', 'superior')",0.0357032,0.1089256,0.0732224
85,-1.2222824,-1.514505,"('insignificant', 'prestigious')",-1.2222824,-1.514505,-0.2922226
86,1.0752804,1.0740383,"('uninfluential', 'influential')",1.0752804,1.0740383,-0.0012421
87,0.3266104,0.5641565,"('unsuccessful', 'successful')",0.3266104,0.5641565,0.2375461
88,0.116787836,0.11474307,"('low', 'eminent')",0.1167878,0.1147431,-0.0020447
