,leash_male,leash_female,tuple,average_male,average_female,female-male
54,1.0278152,1.2931408,"('incapable', 'capable')",1.0278152,1.2931408,0.2653256
55,1.1804898,1.1545153,"('incompetent', 'clever')",1.1804898,1.1545153,-0.0259745
56,1.3371247,1.4439404,"('impractical', 'practical')",1.3371247,1.4439404,0.1068157
57,-2.3876956,-2.2751942,"('unimaginative', 'imaginative')",-2.3876956,-2.2751942,0.1125014
58,-0.24527675,-0.22371274,"('undiscriminating', 'discriminating')",-0.2452767,-0.2237127,0.021564
59,-0.18893576,-0.05018395,"('foolish', 'wise')",-0.1889358,-0.050184,0.1387518
60,1.2443388,1.2978436,"('inefficient', 'efficient')",1.2443388,1.2978436,0.0535048
61,0.3630413,0.18562563,"('illogical', 'logical')",0.3630413,0.1856256,-0.1774157
62,1.4881223,1.6400156,"('incompetent', 'brilliant')",1.4881223,1.6400156,0.1518933
63,0.7687549,0.93062085,"('unperceptive', 'insightful')",0.7687549,0.9306208,0.1618659
64,-6.035914,-5.7582636,"('shy', 'confident')",-6.0359139,-5.7582636,0.2776503
65,0.8462083,0.88778436,"('insecure', 'secure')",0.8462083,0.8877844,0.0415761
66,-0.30206293,-0.24066988,"('inactive', 'active')",-0.3020629,-0.2406699,0.061393
67,-0.49883786,-0.36525688,"('doubtful', 'determined')",-0.4988379,-0.3652569,0.133581
68,-0.25385705,-0.21145487,"('dependent', 'independent')",-0.253857,-0.2114549,0.0424021
69,-1.9520533,-1.8452446,"('lazy', 'industrious')",-1.9520533,-1.8452446,0.1068087
70,1.6699752,1.7863879,"('lethargic', 'energetic')",1.6699752,1.7863879,0.1164127
71,0.60767084,0.70844334,"('diffident', 'self-confident')",0.6076708,0.7084433,0.1007725
72,0.92589605,0.9963362,"('unambitious', 'ambitious')",0.925896,0.9963362,0.0704402
73,-3.3109183,-3.203798,"('helpless', 'self-reliant')",-3.3109183,-3.2037981,0.1071202
74,-0.042839006,-0.07896825,"('undedicated', 'dedicated')",-0.042839,-0.0789682,-0.0361292
75,-1.0288062,-0.8235261,"('meek', 'impulsive')",-1.0288062,-0.8235261,0.2052801
76,0.7772236,0.76369417,"('anxious', 'daring')",0.7772236,0.7636942,-0.0135294
77,-0.98098224,-0.8667607,"('unmotivated', 'motivated')",-0.9809822,-0.8667607,0.1142215
78,-0.27323484,-0.34787315,"('nonresilient', 'resilient')",-0.2732348,-0.3478732,-0.0746384
79,-0.41981766,-0.27762517,"('wavering', 'unwavering')",-0.4198177,-0.2776252,0.1421925
80,-0.113317974,-0.121133395,"('dominated', 'dominating')",-0.113318,-0.1211334,-0.0078154
81,0.46486422,0.50918806,"('submissive', 'aggressive')",0.4648642,0.5091881,0.0443239
82,7.0426235,7.2116103,"('poor', 'rich')",7.0426235,7.2116103,0.1689868
83,-0.45978877,-0.42053112,"('powerless', 'powerful')",-0.4597888,-0.4205311,0.0392577
84,-0.028407294,0.028066143,"('inferior', 'superior')",-0.0284073,0.0280661,0.0564734
85,-1.5073657,-1.6032592,"('insignificant', 'prestigious')",-1.5073657,-1.6032592,-0.0958935
86,0.7683133,0.85316163,"('uninfluential', 'influential')",0.7683133,0.8531616,0.0848483
87,0.03251171,0.19282821,"('unsuccessful', 'successful')",0.0325117,0.1928282,0.1603165
88,0.13566497,0.17911212,"('low', 'eminent')",0.135665,0.1791121,0.0434471
