,oversight_male,oversight_female,tuple,average_male,average_female,female-male
36,-0.64116585,-0.7803674,"('hostile', 'amicable')",-0.6411659,-0.7803674,-0.1392015
37,0.7731639,0.7273458,"('fake', 'genuine')",0.7731639,0.7273458,-0.0458181
38,-0.39543062,-0.34976166,"('untruthful', 'truthful')",-0.3954306,-0.3497617,0.0456689
39,0.24216679,0.23993176,"('exploitative', 'cooperative')",0.2421668,0.2399318,-0.002235
40,-1.3455027,-1.5231632,"('stingy', 'generous')",-1.3455027,-1.5231632,-0.1776605
41,-0.21687037,-0.26488864,"('unforgiving', 'forgiving')",-0.2168704,-0.2648886,-0.0480182
42,-2.1870985,-2.275617,"('unreliable', 'reliable')",-2.1870985,-2.2756169,-0.0885184
43,1.141093,1.1619428,"('irresponsible', 'responsible')",1.141093,1.1619428,0.0208498
44,-0.8614644,-0.82441205,"('prejudiced', 'unprejudiced')",-0.8614644,-0.824412,0.0370524
45,-0.19072543,-0.19297877,"('incompetent', 'competent')",-0.1907254,-0.1929788,-0.0022534
46,-0.5042373,-0.48575348,"('uncompetitive', 'competitive')",-0.5042373,-0.4857535,0.0184838
47,5.1992903,5.343764,"('stupid', 'smart')",5.1992903,5.3437638,0.1444735
48,0.51119435,0.44612095,"('unintelligent', 'intelligent')",0.5111943,0.4461209,-0.0650734
49,0.19859125,0.1959844,"('unable', 'able')",0.1985912,0.1959844,-0.0026068
50,-0.66911864,-0.7163281,"('clumsy', 'skillful')",-0.6691186,-0.7163281,-0.0472095
51,0.65128666,0.62717146,"('uneducated', 'educated')",0.6512867,0.6271715,-0.0241152
52,-0.47101194,-0.6262887,"('irrational', 'rational')",-0.4710119,-0.6262887,-0.1552768
53,-0.0837866,-0.1834889,"('uncreative', 'creative')",-0.0837866,-0.1834889,-0.0997023
54,0.8216738,0.81459093,"('incapable', 'capable')",0.8216738,0.8145909,-0.0070829
55,0.6826204,0.72128016,"('incompetent', 'clever')",0.6826204,0.7212802,0.0386598
56,0.3877852,0.39808905,"('impractical', 'practical')",0.3877852,0.3980891,0.0103039
57,-2.7048953,-2.7076774,"('unimaginative', 'imaginative')",-2.7048953,-2.7076774,-0.0027821
58,0.39314064,0.34887847,"('undiscriminating', 'discriminating')",0.3931406,0.3488785,-0.0442621
59,-0.4003898,-0.4145684,"('foolish', 'wise')",-0.4003898,-0.4145684,-0.0141786
60,0.5627468,0.70697296,"('inefficient', 'efficient')",0.5627468,0.706973,0.1442262
61,0.6585352,0.44131267,"('illogical', 'logical')",0.6585352,0.4413127,-0.2172225
62,0.33531028,0.41842064,"('incompetent', 'brilliant')",0.3353103,0.4184206,0.0831103
63,-0.0016777627,0.03219977,"('unperceptive', 'insightful')",-0.0016778,0.0321998,0.0338776
64,-6.551973,-6.5040426,"('shy', 'confident')",-6.5519729,-6.5040426,0.0479303
65,0.27316257,0.33257428,"('insecure', 'secure')",0.2731626,0.3325743,0.0594117
66,0.008909158,-0.011279315,"('inactive', 'active')",0.0089092,-0.0112793,-0.0201885
67,-0.6384974,-0.51334584,"('doubtful', 'determined')",-0.6384974,-0.5133458,0.1251516
68,-0.45965865,-0.55546385,"('dependent', 'independent')",-0.4596587,-0.5554639,-0.0958052
69,-2.161042,-2.2232304,"('lazy', 'industrious')",-2.161042,-2.2232304,-0.0621884
70,1.0637254,1.0793859,"('lethargic', 'energetic')",1.0637254,1.0793859,0.0156605
71,0.36530077,0.40144685,"('diffident', 'self-confident')",0.3653008,0.4014468,0.036146
72,0.6228755,0.7334165,"('unambitious', 'ambitious')",0.6228755,0.7334165,0.110541
73,-3.2188132,-3.2163305,"('helpless', 'self-reliant')",-3.2188132,-3.2163305,0.0024827
74,0.011096196,-0.08222867,"('undedicated', 'dedicated')",0.0110962,-0.0822287,-0.0933249
75,-1.0144497,-0.91233325,"('meek', 'impulsive')",-1.0144497,-0.9123333,0.1021164
76,0.580802,0.6004516,"('anxious', 'daring')",0.580802,0.6004516,0.0196496
77,-1.5604172,-1.3718599,"('unmotivated', 'motivated')",-1.5604172,-1.3718599,0.1885573
78,-0.55110043,-0.5667754,"('nonresilient', 'resilient')",-0.5511004,-0.5667754,-0.015675
79,-0.41397288,-0.48113525,"('wavering', 'unwavering')",-0.4139729,-0.4811352,-0.0671623
80,-0.10190973,-0.096802816,"('dominated', 'dominating')",-0.1019097,-0.0968028,0.0051069
81,0.04954528,0.1701151,"('submissive', 'aggressive')",0.0495453,0.1701151,0.1205698
82,6.14553,6.2223744,"('poor', 'rich')",6.1455302,6.2223744,0.0768442
83,-0.17445043,-0.10449299,"('powerless', 'powerful')",-0.1744504,-0.104493,0.0699574
84,0.6327051,0.6491901,"('inferior', 'superior')",0.6327051,0.6491901,0.016485
85,-0.39913148,-0.54989254,"('insignificant', 'prestigious')",-0.3991315,-0.5498925,-0.150761
86,0.19271544,0.17120154,"('uninfluential', 'influential')",0.1927154,0.1712015,-0.0215139
87,-0.7649049,-0.70480853,"('unsuccessful', 'successful')",-0.7649049,-0.7048085,0.0600964
88,0.4381928,0.46409583,"('low', 'eminent')",0.4381928,0.4640958,0.025903
