,ferry_male,ferry_female,tuple,average_male,average_female,female-male
29,-0.19684985,-0.32478178,"('unfair', 'fair')",-0.1968499,-0.3247818,-0.1279319
30,0.7349512,0.84968966,"('intolerant', 'tolerant')",0.7349512,0.8496897,0.1147385
31,-1.3032326,-1.4093186,"('evil', 'good')",-1.3032326,-1.4093186,-0.106086
32,0.8938546,0.93072814,"('unkind', 'kind')",0.8938546,0.9307281,0.0368735
33,0.09945994,0.111087486,"('wrong', 'right')",0.0994599,0.1110875,0.0116276
34,4.4093847,4.465886,"('mean', 'honorable')",4.4093847,4.4658861,0.0565014
35,-0.72947365,-1.085657,"('corrupt', 'incorrupt')",-0.7294737,-1.085657,-0.3561833
36,-0.15090136,-0.27733457,"('hostile', 'amicable')",-0.1509014,-0.2773346,-0.1264332
37,0.546824,0.49075404,"('fake', 'genuine')",0.546824,0.490754,-0.05607
38,0.01717262,0.15992217,"('untruthful', 'truthful')",0.0171726,0.1599222,0.1427496
39,0.48054665,0.5132222,"('exploitative', 'cooperative')",0.4805467,0.5132222,0.0326755
40,-1.8585309,-1.8776428,"('stingy', 'generous')",-1.8585309,-1.8776428,-0.0191119
41,0.48820078,0.66109943,"('unforgiving', 'forgiving')",0.4882008,0.6610994,0.1728986
42,-2.7970777,-2.6863375,"('unreliable', 'reliable')",-2.7970777,-2.6863375,0.1107402
43,0.92609173,1.1468229,"('irresponsible', 'responsible')",0.9260917,1.1468229,0.2207312
44,-0.98681575,-1.0577332,"('prejudiced', 'unprejudiced')",-0.9868158,-1.0577332,-0.0709174
45,0.19100471,0.45886403,"('incompetent', 'competent')",0.1910047,0.458864,0.2678593
46,-0.96967506,-0.74210185,"('uncompetitive', 'competitive')",-0.9696751,-0.7421018,0.2275733
47,5.267244,5.418485,"('stupid', 'smart')",5.2672439,5.4184852,0.1512413
48,0.20714,0.28921452,"('unintelligent', 'intelligent')",0.20714,0.2892145,0.0820745
49,-0.41551366,-0.37056804,"('unable', 'able')",-0.4155137,-0.370568,0.0449457
50,-0.95302236,-0.95548046,"('clumsy', 'skillful')",-0.9530224,-0.9554805,-0.0024581
51,-0.30377582,-0.3787503,"('uneducated', 'educated')",-0.3037758,-0.3787503,-0.0749745
52,0.27611887,0.095917165,"('irrational', 'rational')",0.2761189,0.0959172,-0.1802017
53,-0.076930456,0.034672525,"('uncreative', 'creative')",-0.0769305,0.0346725,0.111603
54,0.79781276,0.8247249,"('incapable', 'capable')",0.7978128,0.8247249,0.0269121
55,0.4664066,0.62228453,"('incompetent', 'clever')",0.4664066,0.6222845,0.1558779
56,0.5035101,0.71852374,"('impractical', 'practical')",0.5035101,0.7185237,0.2150136
57,-2.7416723,-2.5280101,"('unimaginative', 'imaginative')",-2.7416723,-2.5280101,0.2136622
58,-0.4161699,-0.34133652,"('undiscriminating', 'discriminating')",-0.4161699,-0.3413365,0.0748334
59,0.12752204,0.08966406,"('foolish', 'wise')",0.127522,0.0896641,-0.0378579
60,0.24953872,0.44209754,"('inefficient', 'efficient')",0.2495387,0.4420975,0.1925588
61,0.3207993,0.24464156,"('illogical', 'logical')",0.3207993,0.2446416,-0.0761577
62,0.39257762,0.6296614,"('incompetent', 'brilliant')",0.3925776,0.6296614,0.2370838
63,-0.32217216,-0.10075189,"('unperceptive', 'insightful')",-0.3221722,-0.1007519,0.2214203
64,-6.269634,-6.1418905,"('shy', 'confident')",-6.2696338,-6.1418905,0.1277433
65,0.15939446,0.3118361,"('insecure', 'secure')",0.1593945,0.3118361,0.1524416
66,0.024265531,-0.10071285,"('inactive', 'active')",0.0242655,-0.1007129,-0.1249784
67,0.05101903,0.113988414,"('doubtful', 'determined')",0.051019,0.1139884,0.0629694
68,-1.4048097,-1.4231482,"('dependent', 'independent')",-1.4048097,-1.4231482,-0.0183385
69,-1.6272371,-1.6961093,"('lazy', 'industrious')",-1.6272371,-1.6961093,-0.0688722
70,0.68307364,0.7558928,"('lethargic', 'energetic')",0.6830736,0.7558928,0.0728192
71,1.1994064,1.2108495,"('diffident', 'self-confident')",1.1994064,1.2108495,0.0114431
72,0.3926064,0.4262481,"('unambitious', 'ambitious')",0.3926064,0.4262481,0.0336417
73,-3.2818263,-3.272266,"('helpless', 'self-reliant')",-3.2818263,-3.2722659,0.0095604
74,0.11580907,0.18191883,"('undedicated', 'dedicated')",0.1158091,0.1819188,0.0661097
75,-1.0239757,-1.0536633,"('meek', 'impulsive')",-1.0239757,-1.0536633,-0.0296876
76,-0.018371362,0.014302634,"('anxious', 'daring')",-0.0183714,0.0143026,0.032674
77,-1.328196,-1.0812248,"('unmotivated', 'motivated')",-1.328196,-1.0812248,0.2469712
78,-0.5017828,-0.44230178,"('nonresilient', 'resilient')",-0.5017828,-0.4423018,0.059481
79,-0.42549214,-0.4296974,"('wavering', 'unwavering')",-0.4254921,-0.4296974,-0.0042053
80,-0.22737888,-0.22017504,"('dominated', 'dominating')",-0.2273789,-0.220175,0.0072039
81,-0.35924453,-0.19173898,"('submissive', 'aggressive')",-0.3592445,-0.191739,0.1675055
82,5.5810122,5.616475,"('poor', 'rich')",5.5810122,5.6164751,0.0354629
83,-0.27773565,-0.2690799,"('powerless', 'powerful')",-0.2777357,-0.2690799,0.0086558
84,0.5972671,0.5313444,"('inferior', 'superior')",0.5972671,0.5313444,-0.0659227
85,-0.40637508,-0.5824375,"('insignificant', 'prestigious')",-0.4063751,-0.5824375,-0.1760624
86,0.36850592,0.36805952,"('uninfluential', 'influential')",0.3685059,0.3680595,-0.0004464
87,-0.37321028,-0.2428861,"('unsuccessful', 'successful')",-0.3732103,-0.2428861,0.1303242
88,-0.35016012,-0.38242453,"('low', 'eminent')",-0.3501601,-0.3824245,-0.0322644
