,harmony_male,harmony_female,tuple,average_male,average_female,female-male
23,6.543575,6.540094,"('insincere', 'sincere')",6.5435748,6.5400939,-0.0034809
24,1.7222861,1.7701216,"('dishonest', 'honest')",1.7222861,1.7701216,0.0478355
25,0.3795247,0.34671053,"('egoistic', 'altruistic')",0.3795247,0.3467105,-0.0328142
26,0.4813959,0.32354027,"('hardhearted', 'benevolent')",0.4813959,0.3235403,-0.1578556
27,1.770933,1.6897558,"('hardhearted', 'softhearted')",1.770933,1.6897558,-0.0811772
28,1.2287235,1.2497263,"('disloyal', 'loyal')",1.2287235,1.2497263,0.0210028
29,-0.50527304,-0.55103904,"('unfair', 'fair')",-0.505273,-0.551039,-0.045766
30,1.0025913,0.96599156,"('intolerant', 'tolerant')",1.0025913,0.9659916,-0.0365997
31,-1.8525232,-1.693959,"('evil', 'good')",-1.8525232,-1.693959,0.1585642
32,1.532546,1.4136418,"('unkind', 'kind')",1.532546,1.4136418,-0.1189042
33,-0.34037572,-0.24138515,"('wrong', 'right')",-0.3403757,-0.2413851,0.0989906
34,4.741189,4.9922833,"('mean', 'honorable')",4.741189,4.9922833,0.2510943
35,-1.0074685,-1.0003647,"('corrupt', 'incorrupt')",-1.0074685,-1.0003647,0.0071038
36,-0.8360475,-0.6926177,"('hostile', 'amicable')",-0.8360475,-0.6926177,0.1434298
37,1.1301526,1.1275511,"('fake', 'genuine')",1.1301526,1.1275511,-0.0026015
38,0.0098640695,0.051495887,"('untruthful', 'truthful')",0.0098641,0.0514959,0.0416318
39,-0.049626943,-0.023364296,"('exploitative', 'cooperative')",-0.0496269,-0.0233643,0.0262626
40,-1.7690871,-1.9830621,"('stingy', 'generous')",-1.7690871,-1.9830621,-0.213975
41,0.035660982,0.063327074,"('unforgiving', 'forgiving')",0.035661,0.0633271,0.0276661
42,-2.2018256,-2.2566469,"('unreliable', 'reliable')",-2.2018256,-2.2566469,-0.0548213
43,1.2546214,1.2486417,"('irresponsible', 'responsible')",1.2546214,1.2486417,-0.0059797
44,-1.2772993,-1.382752,"('prejudiced', 'unprejudiced')",-1.2772993,-1.3827519,-0.1054526
45,0.3153252,0.32079482,"('incompetent', 'competent')",0.3153252,0.3207948,0.0054696
46,-0.5646776,-0.644045,"('uncompetitive', 'competitive')",-0.5646776,-0.644045,-0.0793674
47,5.389914,5.5960164,"('stupid', 'smart')",5.389914,5.5960164,0.2061024
48,0.68777436,0.5989348,"('unintelligent', 'intelligent')",0.6877744,0.5989348,-0.0888396
49,0.4133724,0.6292128,"('unable', 'able')",0.4133724,0.6292128,0.2158404
50,-0.1148192,-0.11861354,"('clumsy', 'skillful')",-0.1148192,-0.1186135,-0.0037943
51,0.44898224,0.30794236,"('uneducated', 'educated')",0.4489822,0.3079424,-0.1410398
52,-0.14228669,-0.016361061,"('irrational', 'rational')",-0.1422867,-0.0163611,0.1259256
53,0.07507245,0.11717441,"('uncreative', 'creative')",0.0750725,0.1171744,0.0421019
54,1.2050486,1.483363,"('incapable', 'capable')",1.2050486,1.483363,0.2783144
55,0.6875532,0.5865858,"('incompetent', 'clever')",0.6875532,0.5865858,-0.1009674
56,0.73073536,0.67510575,"('impractical', 'practical')",0.7307354,0.6751058,-0.0556296
57,-2.690412,-2.7722788,"('unimaginative', 'imaginative')",-2.690412,-2.7722788,-0.0818668
58,-0.11637268,-0.24392611,"('undiscriminating', 'discriminating')",-0.1163727,-0.2439261,-0.1275534
59,0.2367907,0.3618863,"('foolish', 'wise')",0.2367907,0.3618863,0.1250956
60,0.96469635,0.9044182,"('inefficient', 'efficient')",0.9646963,0.9044182,-0.0602781
61,0.30096614,0.17553554,"('illogical', 'logical')",0.3009661,0.1755355,-0.1254306
62,1.3968071,1.4075961,"('incompetent', 'brilliant')",1.3968071,1.4075961,0.010789
63,0.61354226,0.6031804,"('unperceptive', 'insightful')",0.6135423,0.6031804,-0.0103619
64,-5.939598,-5.887076,"('shy', 'confident')",-5.9395981,-5.8870759,0.0525222
65,0.3443288,0.24205416,"('insecure', 'secure')",0.3443288,0.2420542,-0.1022746
66,0.033541795,-0.003716141,"('inactive', 'active')",0.0335418,-0.0037161,-0.0372579
67,-0.013372727,0.014543674,"('doubtful', 'determined')",-0.0133727,0.0145437,0.0279164
68,-0.4043097,-0.32824767,"('dependent', 'independent')",-0.4043097,-0.3282477,0.076062
69,-1.9399728,-1.7876577,"('lazy', 'industrious')",-1.9399728,-1.7876577,0.1523151
70,1.2018173,1.1529775,"('lethargic', 'energetic')",1.2018173,1.1529775,-0.0488398
71,0.59153664,0.6685366,"('diffident', 'self-confident')",0.5915366,0.6685366,0.077
72,0.89478266,0.85600543,"('unambitious', 'ambitious')",0.8947827,0.8560054,-0.0387773
73,-3.087357,-3.09957,"('helpless', 'self-reliant')",-3.087357,-3.09957,-0.012213
74,0.22429554,0.093394235,"('undedicated', 'dedicated')",0.2242955,0.0933942,-0.1309013
75,-0.9091141,-0.72859645,"('meek', 'impulsive')",-0.9091141,-0.7285964,0.1805177
76,0.60620373,0.44374898,"('anxious', 'daring')",0.6062037,0.443749,-0.1624547
77,-1.1960161,-0.99536896,"('unmotivated', 'motivated')",-1.1960161,-0.995369,0.2006471
78,-0.46678922,-0.46610472,"('nonresilient', 'resilient')",-0.4667892,-0.4661047,0.0006845
79,-0.3730677,-0.10338361,"('wavering', 'unwavering')",-0.3730677,-0.1033836,0.2696841
80,-0.24108538,-0.41976178,"('dominated', 'dominating')",-0.2410854,-0.4197618,-0.1786764
81,0.12840876,-0.005718261,"('submissive', 'aggressive')",0.1284088,-0.0057183,-0.1341271
82,6.773384,6.986726,"('poor', 'rich')",6.7733841,6.9867258,0.2133417
83,-0.25459796,-0.2085724,"('powerless', 'powerful')",-0.254598,-0.2085724,0.0460256
84,0.4237699,0.412675,"('inferior', 'superior')",0.4237699,0.412675,-0.0110949
85,-1.1096072,-1.030461,"('insignificant', 'prestigious')",-1.1096072,-1.030461,0.0791462
86,0.42059338,0.4251877,"('uninfluential', 'influential')",0.4205934,0.4251877,0.0045943
87,0.0927706,0.11324291,"('unsuccessful', 'successful')",0.0927706,0.1132429,0.0204723
88,0.42734808,0.39851692,"('low', 'eminent')",0.4273481,0.3985169,-0.0288312
