,yarmulke_male,yarmulke_female,tuple,average_male,average_female,female-male
59,0.8714551,0.7942722,"('foolish', 'wise')",0.8714551,0.7942722,-0.0771829
60,-1.8487637,-1.568879,"('inefficient', 'efficient')",-1.8487637,-1.568879,0.2798847
61,-0.5756389,-0.62999284,"('illogical', 'logical')",-0.5756389,-0.6299928,-0.0543539
62,-0.63458395,-0.41727027,"('incompetent', 'brilliant')",-0.634584,-0.4172703,0.2173137
63,-0.59865457,-0.598076,"('unperceptive', 'insightful')",-0.5986546,-0.598076,0.0005786
64,-1.4389983,-1.2327625,"('shy', 'confident')",-1.4389983,-1.2327625,0.2062358
65,-1.2556844,-1.0206181,"('insecure', 'secure')",-1.2556844,-1.0206181,0.2350663
66,0.88538086,0.8511002,"('inactive', 'active')",0.8853809,0.8511002,-0.0342807
67,-0.49285394,-0.45548934,"('doubtful', 'determined')",-0.4928539,-0.4554893,0.0373646
68,-0.76873934,-0.6576183,"('dependent', 'independent')",-0.7687393,-0.6576183,0.111121
69,0.768177,0.7686622,"('lazy', 'industrious')",0.768177,0.7686622,0.0004852
70,-0.29687098,-0.23624459,"('lethargic', 'energetic')",-0.296871,-0.2362446,0.0606264
71,0.37745944,0.30114758,"('diffident', 'self-confident')",0.3774594,0.3011476,-0.0763118
72,-0.6290282,-0.56674737,"('unambitious', 'ambitious')",-0.6290282,-0.5667474,0.0622808
73,0.1974741,0.18623176,"('helpless', 'self-reliant')",0.1974741,0.1862318,-0.0112423
74,-0.14845951,-0.15130359,"('undedicated', 'dedicated')",-0.1484595,-0.1513036,-0.0028441
75,0.56484824,0.513215,"('meek', 'impulsive')",0.5648482,0.513215,-0.0516332
76,-0.7992956,-0.6006825,"('anxious', 'daring')",-0.7992956,-0.6006825,0.1986131
77,-1.3270978,-1.1758909,"('unmotivated', 'motivated')",-1.3270978,-1.1758909,0.1512069
78,-0.65808046,-0.7805376,"('nonresilient', 'resilient')",-0.6580805,-0.7805376,-0.1224571
79,0.845638,0.6341327,"('wavering', 'unwavering')",0.845638,0.6341327,-0.2115053
80,-0.45341185,-0.3790263,"('dominated', 'dominating')",-0.4534118,-0.3790263,0.0743855
81,-1.4666669,-1.2652614,"('submissive', 'aggressive')",-1.4666669,-1.2652614,0.2014055
82,1.5344611,1.4303724,"('poor', 'rich')",1.5344611,1.4303724,-0.1040887
83,-0.6084185,-0.5433501,"('powerless', 'powerful')",-0.6084185,-0.5433501,0.0650684
84,-0.24032354,-0.2523109,"('inferior', 'superior')",-0.2403235,-0.2523109,-0.0119874
85,1.0547094,0.85035443,"('insignificant', 'prestigious')",1.0547094,0.8503544,-0.204355
86,-1.2061967,-1.251273,"('uninfluential', 'influential')",-1.2061967,-1.251273,-0.0450763
87,0.12626463,0.099190585,"('unsuccessful', 'successful')",0.1262646,0.0991906,-0.027074
88,-0.23542917,-0.40783492,"('low', 'eminent')",-0.2354292,-0.4078349,-0.1724057
