,legislation_male,legislation_female,tuple,average_male,average_female,female-male
50,-0.72962,-0.857316,"('clumsy', 'skillful')",-0.72962,-0.857316,-0.127696
51,1.0446411,1.1192299,"('uneducated', 'educated')",1.0446411,1.1192299,0.0745888
52,-1.8479528,-2.020857,"('irrational', 'rational')",-1.8479528,-2.0208571,-0.1729043
53,0.07026225,0.022819616,"('uncreative', 'creative')",0.0702623,0.0228196,-0.0474427
54,0.9095035,0.94740456,"('incapable', 'capable')",0.9095035,0.9474046,0.0379011
55,1.980066,1.9855454,"('incompetent', 'clever')",1.9800659,1.9855454,0.0054795
56,2.4533443,2.4082618,"('impractical', 'practical')",2.4533443,2.4082618,-0.0450825
57,-1.6861138,-1.8203915,"('unimaginative', 'imaginative')",-1.6861138,-1.8203915,-0.1342777
58,0.59263,0.38345253,"('undiscriminating', 'discriminating')",0.59263,0.3834525,-0.2091775
59,-0.53915167,-0.73613167,"('foolish', 'wise')",-0.5391517,-0.7361317,-0.19698
60,2.129916,2.3458402,"('inefficient', 'efficient')",2.129916,2.3458402,0.2159242
61,0.48067316,0.3047533,"('illogical', 'logical')",0.4806732,0.3047533,-0.1759199
62,2.1097786,2.2198129,"('incompetent', 'brilliant')",2.1097786,2.2198129,0.1100343
63,1.2477986,1.1634101,"('unperceptive', 'insightful')",1.2477986,1.1634101,-0.0843885
64,-4.5058684,-4.52209,"('shy', 'confident')",-4.5058684,-4.52209,-0.0162216
65,1.1405993,1.163311,"('insecure', 'secure')",1.1405993,1.163311,0.0227117
66,0.24993405,0.06284264,"('inactive', 'active')",0.249934,0.0628426,-0.1870914
67,0.31831175,0.19432366,"('doubtful', 'determined')",0.3183118,0.1943237,-0.1239881
68,-0.7449346,-0.64981306,"('dependent', 'independent')",-0.7449346,-0.6498131,0.0951215
69,-2.168506,-2.1541708,"('lazy', 'industrious')",-2.1685059,-2.1541708,0.0143351
70,2.1659632,2.1999252,"('lethargic', 'energetic')",2.1659632,2.1999252,0.033962
71,-0.2624472,-0.21611486,"('diffident', 'self-confident')",-0.2624472,-0.2161149,0.0463323
72,1.1881857,1.2279286,"('unambitious', 'ambitious')",1.1881857,1.2279286,0.0397429
73,-3.299293,-3.2204075,"('helpless', 'self-reliant')",-3.299293,-3.2204075,0.0788855
74,0.5865968,0.50782764,"('undedicated', 'dedicated')",0.5865968,0.5078276,-0.0787692
75,-1.0505887,-1.0872208,"('meek', 'impulsive')",-1.0505887,-1.0872208,-0.0366321
76,0.9438839,0.9554961,"('anxious', 'daring')",0.9438839,0.9554961,0.0116122
77,-0.14350353,-0.02790025,"('unmotivated', 'motivated')",-0.1435035,-0.0279003,0.1156032
78,-0.62013143,-0.6939078,"('nonresilient', 'resilient')",-0.6201314,-0.6939078,-0.0737764
79,-1.0834442,-1.2104895,"('wavering', 'unwavering')",-1.0834442,-1.2104895,-0.1270453
80,1.2655299,1.1648546,"('dominated', 'dominating')",1.2655299,1.1648546,-0.1006753
81,1.3800877,1.4598359,"('submissive', 'aggressive')",1.3800877,1.4598359,0.0797482
82,5.67765,6.0247984,"('poor', 'rich')",5.67765,6.0247984,0.3471484
83,-0.0015180763,-0.036617488,"('powerless', 'powerful')",-0.0015181,-0.0366175,-0.0350994
84,-0.3515066,-0.34830663,"('inferior', 'superior')",-0.3515066,-0.3483066,0.0032
85,-2.284715,-2.5052948,"('insignificant', 'prestigious')",-2.2847149,-2.5052948,-0.2205799
86,1.6268945,1.5204303,"('uninfluential', 'influential')",1.6268945,1.5204303,-0.1064642
87,-0.08324917,0.0011776537,"('unsuccessful', 'successful')",-0.0832492,0.0011777,0.0844269
88,0.70676154,0.6050682,"('low', 'eminent')",0.7067615,0.6050682,-0.1016933
