,prey_male,prey_female,tuple,average_male,average_female,female-male
54,1.117786,1.1891838,"('incapable', 'capable')",1.117786,1.1891838,0.0713978
55,0.6886243,0.6974945,"('incompetent', 'clever')",0.6886243,0.6974945,0.0088702
56,0.2382308,0.25004098,"('impractical', 'practical')",0.2382308,0.250041,0.0118102
57,-2.830651,-2.7665248,"('unimaginative', 'imaginative')",-2.830651,-2.7665248,0.0641262
58,0.2216856,0.21122195,"('undiscriminating', 'discriminating')",0.2216856,0.2112219,-0.0104637
59,-0.13637301,-0.12937215,"('foolish', 'wise')",-0.136373,-0.1293721,0.0070009
60,0.18839057,0.28593782,"('inefficient', 'efficient')",0.1883906,0.2859378,0.0975472
61,0.356857,0.1484424,"('illogical', 'logical')",0.356857,0.1484424,-0.2084146
62,0.13041797,0.29233167,"('incompetent', 'brilliant')",0.130418,0.2923317,0.1619137
63,-0.1541805,-0.093734324,"('unperceptive', 'insightful')",-0.1541805,-0.0937343,0.0604462
64,-6.5144167,-6.4437113,"('shy', 'confident')",-6.5144167,-6.4437113,0.0707054
65,0.10688439,0.12733212,"('insecure', 'secure')",0.1068844,0.1273321,0.0204477
66,-0.37140048,-0.37046635,"('inactive', 'active')",-0.3714005,-0.3704664,0.0009341
67,-0.4924217,-0.3669249,"('doubtful', 'determined')",-0.4924217,-0.3669249,0.1254968
68,-0.4900004,-0.5598956,"('dependent', 'independent')",-0.4900004,-0.5598956,-0.0698952
69,-1.9658824,-1.9642221,"('lazy', 'industrious')",-1.9658824,-1.9642221,0.0016603
70,0.8620843,0.9019811,"('lethargic', 'energetic')",0.8620843,0.9019811,0.0398968
71,0.6347427,0.655506,"('diffident', 'self-confident')",0.6347427,0.655506,0.0207633
72,0.5417713,0.6781918,"('unambitious', 'ambitious')",0.5417713,0.6781918,0.1364205
73,-2.8986666,-2.8643584,"('helpless', 'self-reliant')",-2.8986666,-2.8643584,0.0343082
74,0.19078182,0.07186738,"('undedicated', 'dedicated')",0.1907818,0.0718674,-0.1189144
75,-1.2746558,-1.0569645,"('meek', 'impulsive')",-1.2746558,-1.0569645,0.2176913
76,0.9133504,0.9347134,"('anxious', 'daring')",0.9133504,0.9347134,0.021363
77,-1.5601046,-1.3730831,"('unmotivated', 'motivated')",-1.5601046,-1.3730831,0.1870215
78,-0.4946257,-0.5349509,"('nonresilient', 'resilient')",-0.4946257,-0.5349509,-0.0403252
79,-0.32783806,-0.3304254,"('wavering', 'unwavering')",-0.3278381,-0.3304254,-0.0025873
80,-0.27210572,-0.3458275,"('dominated', 'dominating')",-0.2721057,-0.3458275,-0.0737218
81,-0.19077061,-0.08936715,"('submissive', 'aggressive')",-0.1907706,-0.0893672,0.1014034
82,5.8918753,6.033113,"('poor', 'rich')",5.8918753,6.033113,0.1412377
83,-0.310623,-0.2669277,"('powerless', 'powerful')",-0.310623,-0.2669277,0.0436953
84,0.80582756,0.7892857,"('inferior', 'superior')",0.8058276,0.7892857,-0.0165419
85,-0.07535842,-0.14558636,"('insignificant', 'prestigious')",-0.0753584,-0.1455864,-0.070228
86,0.17741728,0.118526116,"('uninfluential', 'influential')",0.1774173,0.1185261,-0.0588912
87,-0.3240517,-0.21299502,"('unsuccessful', 'successful')",-0.3240517,-0.212995,0.1110567
88,0.3030408,0.35681197,"('low', 'eminent')",0.3030408,0.356812,0.0537712
