,logic_male,logic_female,tuple,average_male,average_female,female-male
78,0.025255907,0.011387698,"('nonresilient', 'resilient')",0.0252559,0.0113877,-0.0138682
79,0.01899445,-0.07997261,"('wavering', 'unwavering')",0.0189945,-0.0799726,-0.0989671
80,-0.30819437,-0.11207046,"('dominated', 'dominating')",-0.3081944,-0.1120705,0.1961239
81,-0.5903406,-0.23706238,"('submissive', 'aggressive')",-0.5903406,-0.2370624,0.3532782
82,5.572842,5.8668385,"('poor', 'rich')",5.5728421,5.8668385,0.2939964
83,-0.20869713,-0.19484866,"('powerless', 'powerful')",-0.2086971,-0.1948487,0.0138484
84,0.84403837,0.77107966,"('inferior', 'superior')",0.8440384,0.7710797,-0.0729587
85,0.28481576,-0.0015718229,"('insignificant', 'prestigious')",0.2848158,-0.0015718,-0.2863876
86,0.25758722,0.17107902,"('uninfluential', 'influential')",0.2575872,0.171079,-0.0865082
87,0.2264656,0.3691871,"('unsuccessful', 'successful')",0.2264656,0.3691871,0.1427215
88,0.25798234,0.3265052,"('low', 'eminent')",0.2579823,0.3265052,0.0685229
