,visual_male,visual_female,tuple,average_male,average_female,female-male
40,-1.1982808,-1.4203807,"('stingy', 'generous')",-1.1982808,-1.4203807,-0.2220999
41,0.22041495,0.16380903,"('unforgiving', 'forgiving')",0.220415,0.163809,-0.056606
42,-1.8727334,-1.8739377,"('unreliable', 'reliable')",-1.8727334,-1.8739377,-0.0012043
43,1.2160827,1.2734087,"('irresponsible', 'responsible')",1.2160827,1.2734087,0.057326
44,-0.8913237,-0.8827576,"('prejudiced', 'unprejudiced')",-0.8913237,-0.8827576,0.0085661
45,0.07321896,-0.025497641,"('incompetent', 'competent')",0.073219,-0.0254976,-0.0987166
46,-0.47896093,-0.46146712,"('uncompetitive', 'competitive')",-0.4789609,-0.4614671,0.0174938
47,4.4952035,4.675906,"('stupid', 'smart')",4.4952035,4.6759062,0.1807027
48,0.517128,0.46637392,"('unintelligent', 'intelligent')",0.517128,0.4663739,-0.0507541
49,-0.1429033,-0.037233368,"('unable', 'able')",-0.1429033,-0.0372334,0.1056699
50,-0.2124966,-0.21916807,"('clumsy', 'skillful')",-0.2124966,-0.2191681,-0.0066715
51,0.035101578,0.01295349,"('uneducated', 'educated')",0.0351016,0.0129535,-0.0221481
52,-0.39908448,-0.54547477,"('irrational', 'rational')",-0.3990845,-0.5454748,-0.1463903
53,0.15806845,0.12768126,"('uncreative', 'creative')",0.1580684,0.1276813,-0.0303871
54,0.70648974,0.82745993,"('incapable', 'capable')",0.7064897,0.8274599,0.1209702
55,0.7602079,0.7509772,"('incompetent', 'clever')",0.7602079,0.7509772,-0.0092307
56,0.5090956,0.51967186,"('impractical', 'practical')",0.5090956,0.5196719,0.0105763
57,-2.1991396,-2.2372222,"('unimaginative', 'imaginative')",-2.1991396,-2.2372222,-0.0380826
58,0.4449121,0.3397099,"('undiscriminating', 'discriminating')",0.4449121,0.3397099,-0.1052022
59,-0.16558939,-0.13652065,"('foolish', 'wise')",-0.1655894,-0.1365207,0.0290687
60,0.638261,0.7886248,"('inefficient', 'efficient')",0.638261,0.7886248,0.1503638
61,0.3376488,0.17581454,"('illogical', 'logical')",0.3376488,0.1758145,-0.1618343
62,0.7064036,0.8228062,"('incompetent', 'brilliant')",0.7064036,0.8228062,0.1164026
63,-0.08295812,-0.030812722,"('unperceptive', 'insightful')",-0.0829581,-0.0308127,0.0521454
64,-5.8000007,-5.8017697,"('shy', 'confident')",-5.8000007,-5.8017697,-0.001769
65,0.38655275,0.45577386,"('insecure', 'secure')",0.3865528,0.4557739,0.0692211
66,-0.080870524,-0.17483675,"('inactive', 'active')",-0.0808705,-0.1748368,-0.0939663
67,-0.67039305,-0.5699485,"('doubtful', 'determined')",-0.670393,-0.5699485,0.1004445
68,-0.8725272,-0.8659188,"('dependent', 'independent')",-0.8725272,-0.8659188,0.0066084
69,-1.9739207,-2.0259767,"('lazy', 'industrious')",-1.9739207,-2.0259767,-0.052056
70,1.3233647,1.2922918,"('lethargic', 'energetic')",1.3233647,1.2922918,-0.0310729
71,0.35526353,0.33740234,"('diffident', 'self-confident')",0.3552635,0.3374023,-0.0178612
72,1.0574036,1.2059717,"('unambitious', 'ambitious')",1.0574036,1.2059717,0.1485681
73,-2.6419203,-2.6357803,"('helpless', 'self-reliant')",-2.6419203,-2.6357803,0.00614
74,0.16221622,0.0072031505,"('undedicated', 'dedicated')",0.1622162,0.0072032,-0.155013
75,-0.6606951,-0.539877,"('meek', 'impulsive')",-0.6606951,-0.539877,0.1208181
76,0.8405531,0.8563111,"('anxious', 'daring')",0.8405531,0.8563111,0.015758
77,-1.2393898,-1.0550587,"('unmotivated', 'motivated')",-1.2393898,-1.0550587,0.1843311
78,-0.8998529,-0.9068991,"('nonresilient', 'resilient')",-0.8998529,-0.9068991,-0.0070462
79,-0.56613857,-0.5604807,"('wavering', 'unwavering')",-0.5661386,-0.5604807,0.0056579
80,-0.044155627,-0.107140705,"('dominated', 'dominating')",-0.0441556,-0.1071407,-0.0629851
81,0.03718713,0.17000735,"('submissive', 'aggressive')",0.0371871,0.1700073,0.1328202
82,5.8124285,6.0064096,"('poor', 'rich')",5.8124285,6.0064096,0.1939811
83,-0.41801634,-0.34787574,"('powerless', 'powerful')",-0.4180163,-0.3478757,0.0701406
84,0.38024706,0.3751303,"('inferior', 'superior')",0.3802471,0.3751303,-0.0051168
85,-0.8250686,-0.96306074,"('insignificant', 'prestigious')",-0.8250686,-0.9630607,-0.1379921
86,0.33681408,0.2805149,"('uninfluential', 'influential')",0.3368141,0.2805149,-0.0562992
87,-0.22601904,-0.20667896,"('unsuccessful', 'successful')",-0.226019,-0.206679,0.01934
88,-0.09227438,-0.07209533,"('low', 'eminent')",-0.0922744,-0.0720953,0.0201791
