,copying_male,copying_female,tuple,average_male,average_female,female-male
35,-0.80087,-0.92628914,"('corrupt', 'incorrupt')",-0.80087,-0.9262891,-0.1254191
36,-0.684156,-0.6633566,"('hostile', 'amicable')",-0.684156,-0.6633566,0.0207994
37,0.5389588,0.5941736,"('fake', 'genuine')",0.5389588,0.5941736,0.0552148
38,0.2773009,0.2518109,"('untruthful', 'truthful')",0.2773009,0.2518109,-0.02549
39,0.33107588,0.3075651,"('exploitative', 'cooperative')",0.3310759,0.3075651,-0.0235108
40,-1.7062933,-1.7651271,"('stingy', 'generous')",-1.7062933,-1.7651271,-0.0588338
41,0.04883936,-0.012618152,"('unforgiving', 'forgiving')",0.0488394,-0.0126182,-0.0614576
42,-2.999482,-3.0312586,"('unreliable', 'reliable')",-2.9994819,-3.0312586,-0.0317767
43,1.0921248,0.98632085,"('irresponsible', 'responsible')",1.0921248,0.9863209,-0.1058039
44,-1.5746485,-1.5082153,"('prejudiced', 'unprejudiced')",-1.5746485,-1.5082153,0.0664332
45,-0.011003017,-0.05295576,"('incompetent', 'competent')",-0.011003,-0.0529558,-0.0419528
46,-1.2274191,-1.3390995,"('uncompetitive', 'competitive')",-1.2274191,-1.3390995,-0.1116804
47,5.3394227,5.404156,"('stupid', 'smart')",5.3394227,5.4041562,0.0647335
48,0.89991003,0.8101296,"('unintelligent', 'intelligent')",0.89991,0.8101296,-0.0897804
49,0.08760318,0.11036679,"('unable', 'able')",0.0876032,0.1103668,0.0227636
50,-0.2855255,-0.33374667,"('clumsy', 'skillful')",-0.2855255,-0.3337467,-0.0482212
51,0.4360557,0.38024858,"('uneducated', 'educated')",0.4360557,0.3802486,-0.0558071
52,-0.53824425,-0.4789391,"('irrational', 'rational')",-0.5382442,-0.4789391,0.0593051
53,0.4644217,0.4174923,"('uncreative', 'creative')",0.4644217,0.4174923,-0.0469294
54,1.0993929,1.1223782,"('incapable', 'capable')",1.0993929,1.1223782,0.0229853
55,0.6809397,0.64235854,"('incompetent', 'clever')",0.6809397,0.6423585,-0.0385812
56,0.7515899,0.63803506,"('impractical', 'practical')",0.7515899,0.6380351,-0.1135548
57,-3.2967494,-3.282387,"('unimaginative', 'imaginative')",-3.2967494,-3.282387,0.0143624
58,0.3684214,0.3381977,"('undiscriminating', 'discriminating')",0.3684214,0.3381977,-0.0302237
59,-0.12460608,-0.09858997,"('foolish', 'wise')",-0.1246061,-0.09859,0.0260161
60,0.81942135,0.73819023,"('inefficient', 'efficient')",0.8194214,0.7381902,-0.0812312
61,0.54282165,0.35004342,"('illogical', 'logical')",0.5428216,0.3500434,-0.1927782
62,0.38773295,0.38261202,"('incompetent', 'brilliant')",0.387733,0.382612,-0.005121
63,0.09193398,0.048019357,"('unperceptive', 'insightful')",0.091934,0.0480194,-0.0439146
64,-7.041854,-7.074384,"('shy', 'confident')",-7.0418539,-7.0743842,-0.0325303
65,-0.07012493,-0.11958345,"('insecure', 'secure')",-0.0701249,-0.1195835,-0.0494586
66,-0.39966264,-0.35696852,"('inactive', 'active')",-0.3996626,-0.3569685,0.0426941
67,-0.026189826,0.015770137,"('doubtful', 'determined')",-0.0261898,0.0157701,0.0419599
68,-0.77079177,-0.8114243,"('dependent', 'independent')",-0.7707918,-0.8114243,-0.0406325
69,-2.0042114,-1.9595604,"('lazy', 'industrious')",-2.0042114,-1.9595604,0.044651
70,0.5034124,0.48800486,"('lethargic', 'energetic')",0.5034124,0.4880049,-0.0154075
71,0.55163544,0.58499724,"('diffident', 'self-confident')",0.5516354,0.5849972,0.0333618
72,0.6193615,0.6358499,"('unambitious', 'ambitious')",0.6193615,0.6358499,0.0164884
73,-3.2921464,-3.2346551,"('helpless', 'self-reliant')",-3.2921464,-3.2346551,0.0574913
74,0.13831758,0.025245387,"('undedicated', 'dedicated')",0.1383176,0.0252454,-0.1130722
75,-1.4126517,-1.2404569,"('meek', 'impulsive')",-1.4126517,-1.2404569,0.1721948
76,0.584464,0.55457693,"('anxious', 'daring')",0.584464,0.5545769,-0.0298871
77,-1.3706045,-1.2594794,"('unmotivated', 'motivated')",-1.3706045,-1.2594794,0.1111251
78,-0.5728672,-0.6227281,"('nonresilient', 'resilient')",-0.5728672,-0.6227281,-0.0498609
79,-0.09156349,-0.018643007,"('wavering', 'unwavering')",-0.0915635,-0.018643,0.0729205
80,-0.34600526,-0.4061319,"('dominated', 'dominating')",-0.3460053,-0.4061319,-0.0601266
81,-0.27720127,-0.2783984,"('submissive', 'aggressive')",-0.2772013,-0.2783984,-0.0011971
82,6.136044,6.3066835,"('poor', 'rich')",6.136044,6.3066835,0.1706395
83,-0.46755382,-0.52863306,"('powerless', 'powerful')",-0.4675538,-0.5286331,-0.0610793
84,0.85008097,0.83658683,"('inferior', 'superior')",0.850081,0.8365868,-0.0134942
85,0.049190894,0.06142572,"('insignificant', 'prestigious')",0.0491909,0.0614257,0.0122348
86,0.41929913,0.28203103,"('uninfluential', 'influential')",0.4192991,0.282031,-0.1372681
87,-0.31003314,-0.2008618,"('unsuccessful', 'successful')",-0.3100331,-0.2008618,0.1091713
88,0.47160527,0.42607477,"('low', 'eminent')",0.4716053,0.4260748,-0.0455305
