,destroyer_male,destroyer_female,tuple,average_male,average_female,female-male
24,1.3860703,1.293045,"('dishonest', 'honest')",1.3860703,1.293045,-0.0930253
25,0.7269247,0.7612482,"('egoistic', 'altruistic')",0.7269247,0.7612482,0.0343235
26,1.7100065,1.7663478,"('hardhearted', 'benevolent')",1.7100065,1.7663478,0.0563413
27,1.5621995,1.4472417,"('hardhearted', 'softhearted')",1.5621995,1.4472417,-0.1149578
28,1.5335984,1.8145674,"('disloyal', 'loyal')",1.5335984,1.8145674,0.280969
29,-0.034035392,-0.28501284,"('unfair', 'fair')",-0.0340354,-0.2850128,-0.2509774
30,0.8164637,0.7944214,"('intolerant', 'tolerant')",0.8164637,0.7944214,-0.0220423
31,-1.0753012,-1.1450787,"('evil', 'good')",-1.0753012,-1.1450787,-0.0697775
32,1.33326,1.498176,"('unkind', 'kind')",1.3332601,1.498176,0.1649159
33,0.05632752,0.05156094,"('wrong', 'right')",0.0563275,0.0515609,-0.0047666
34,4.098498,4.254915,"('mean', 'honorable')",4.0984979,4.2549152,0.1564173
35,-0.7447939,-0.976082,"('corrupt', 'incorrupt')",-0.7447939,-0.976082,-0.2312881
36,-0.3664584,-0.19478394,"('hostile', 'amicable')",-0.3664584,-0.1947839,0.1716745
37,1.2195063,1.1596142,"('fake', 'genuine')",1.2195063,1.1596142,-0.0598921
38,-0.4591138,-0.3500351,"('untruthful', 'truthful')",-0.4591138,-0.3500351,0.1090787
39,0.525342,0.523432,"('exploitative', 'cooperative')",0.525342,0.523432,-0.00191
40,-1.2491099,-1.4121025,"('stingy', 'generous')",-1.2491099,-1.4121025,-0.1629926
41,0.6467449,0.80779916,"('unforgiving', 'forgiving')",0.6467449,0.8077992,0.1610543
42,-2.042865,-2.2376852,"('unreliable', 'reliable')",-2.042865,-2.2376852,-0.1948202
43,0.90010095,1.0592993,"('irresponsible', 'responsible')",0.9001009,1.0592993,0.1591984
44,-1.4797828,-1.8523803,"('prejudiced', 'unprejudiced')",-1.4797828,-1.8523803,-0.3725975
45,0.8596216,0.84840024,"('incompetent', 'competent')",0.8596216,0.8484002,-0.0112214
46,-0.7075916,-0.5476748,"('uncompetitive', 'competitive')",-0.7075916,-0.5476748,0.1599168
47,4.370203,4.6313844,"('stupid', 'smart')",4.370203,4.6313844,0.2611814
48,0.6555949,0.80786663,"('unintelligent', 'intelligent')",0.6555949,0.8078666,0.1522717
49,-0.15060565,-0.0026937965,"('unable', 'able')",-0.1506056,-0.0026938,0.1479118
50,-0.412638,-0.3708063,"('clumsy', 'skillful')",-0.412638,-0.3708063,0.0418317
51,0.24772091,0.2656924,"('uneducated', 'educated')",0.2477209,0.2656924,0.0179715
52,0.26550338,0.19070537,"('irrational', 'rational')",0.2655034,0.1907054,-0.074798
53,0.22560188,0.59748495,"('uncreative', 'creative')",0.2256019,0.5974849,0.371883
54,1.1185771,1.1617345,"('incapable', 'capable')",1.1185771,1.1617345,0.0431574
55,0.763845,0.88465494,"('incompetent', 'clever')",0.763845,0.8846549,0.1208099
56,0.39876854,0.31355703,"('impractical', 'practical')",0.3987685,0.313557,-0.0852115
57,-1.605103,-1.6448334,"('unimaginative', 'imaginative')",-1.605103,-1.6448334,-0.0397304
58,0.37013394,0.5739845,"('undiscriminating', 'discriminating')",0.3701339,0.5739845,0.2038506
59,-0.114903815,-0.19593588,"('foolish', 'wise')",-0.1149038,-0.1959359,-0.0810321
60,0.27530092,0.31857345,"('inefficient', 'efficient')",0.2753009,0.3185734,0.0432725
61,0.17701125,0.1084888,"('illogical', 'logical')",0.1770113,0.1084888,-0.0685225
62,0.59198785,0.6341974,"('incompetent', 'brilliant')",0.5919878,0.6341974,0.0422096
63,0.22466058,0.5221589,"('unperceptive', 'insightful')",0.2246606,0.5221589,0.2974983
64,-5.8889976,-6.062917,"('shy', 'confident')",-5.8889976,-6.0629172,-0.1739196
65,0.072881415,0.18607122,"('insecure', 'secure')",0.0728814,0.1860712,0.1131898
66,0.01767417,-0.30456507,"('inactive', 'active')",0.0176742,-0.3045651,-0.3222393
67,-0.19317898,-0.16234724,"('doubtful', 'determined')",-0.193179,-0.1623472,0.0308318
68,-1.3085401,-1.26358,"('dependent', 'independent')",-1.3085401,-1.26358,0.0449601
69,-1.6927742,-1.7731793,"('lazy', 'industrious')",-1.6927742,-1.7731793,-0.0804051
70,1.3251549,1.1303853,"('lethargic', 'energetic')",1.3251549,1.1303853,-0.1947696
71,0.51315796,0.37199205,"('diffident', 'self-confident')",0.513158,0.3719921,-0.1411659
72,0.9867025,1.0866581,"('unambitious', 'ambitious')",0.9867025,1.0866581,0.0999556
73,-2.5560665,-2.781979,"('helpless', 'self-reliant')",-2.5560665,-2.7819791,-0.2259126
74,0.79951495,0.89246804,"('undedicated', 'dedicated')",0.7995149,0.892468,0.0929531
75,-0.7239252,-0.70579934,"('meek', 'impulsive')",-0.7239252,-0.7057993,0.0181259
76,0.2527578,0.2382623,"('anxious', 'daring')",0.2527578,0.2382623,-0.0144955
77,-1.1837349,-0.94675356,"('unmotivated', 'motivated')",-1.1837349,-0.9467536,0.2369813
78,-0.7291547,-0.6383142,"('nonresilient', 'resilient')",-0.7291547,-0.6383142,0.0908405
79,-0.020334072,0.10804751,"('wavering', 'unwavering')",-0.0203341,0.1080475,0.1283816
80,0.28635657,0.08135665,"('dominated', 'dominating')",0.2863566,0.0813567,-0.2049999
81,-0.21175624,-0.15828516,"('submissive', 'aggressive')",-0.2117562,-0.1582852,0.053471
82,5.9411645,6.078547,"('poor', 'rich')",5.9411645,6.078547,0.1373825
83,-0.2113612,-0.29193237,"('powerless', 'powerful')",-0.2113612,-0.2919324,-0.0805712
84,0.6866832,0.5824201,"('inferior', 'superior')",0.6866832,0.5824201,-0.1042631
85,-0.7363509,-0.7257495,"('insignificant', 'prestigious')",-0.7363509,-0.7257495,0.0106014
86,1.163001,1.1192273,"('uninfluential', 'influential')",1.1630009,1.1192273,-0.0437736
87,0.15019523,0.04287105,"('unsuccessful', 'successful')",0.1501952,0.0428711,-0.1073241
88,0.13363504,0.11533786,"('low', 'eminent')",0.133635,0.1153379,-0.0182971
