,page_male,page_female,tuple,average_male,average_female,female-male
72,0.6676084,0.7057724,"('unambitious', 'ambitious')",0.6676084,0.7057724,0.038164
73,-2.7610483,-2.7299447,"('helpless', 'self-reliant')",-2.7610483,-2.7299447,0.0311036
74,0.4380284,0.2755365,"('undedicated', 'dedicated')",0.4380284,0.2755365,-0.1624919
75,-0.80820537,-0.624539,"('meek', 'impulsive')",-0.8082054,-0.624539,0.1836664
76,0.54829365,0.49512476,"('anxious', 'daring')",0.5482937,0.4951248,-0.0531689
77,-1.3854201,-1.3006656,"('unmotivated', 'motivated')",-1.3854201,-1.3006656,0.0847545
78,-0.852304,-0.8544092,"('nonresilient', 'resilient')",-0.852304,-0.8544092,-0.0021052
79,-0.27721038,-0.13136125,"('wavering', 'unwavering')",-0.2772104,-0.1313612,0.1458492
80,-0.02488137,-0.45462286,"('dominated', 'dominating')",-0.0248814,-0.4546229,-0.4297415
81,0.018673934,-0.0766997,"('submissive', 'aggressive')",0.0186739,-0.0766997,-0.0953736
82,6.0635076,6.37385,"('poor', 'rich')",6.0635076,6.3738499,0.3103423
83,-0.12319541,-0.25666577,"('powerless', 'powerful')",-0.1231954,-0.2566658,-0.1334704
84,-0.038904652,-0.026896566,"('inferior', 'superior')",-0.0389047,-0.0268966,0.0120081
85,-1.4638305,-1.4939874,"('insignificant', 'prestigious')",-1.4638305,-1.4939874,-0.0301569
86,0.6115877,0.46611062,"('uninfluential', 'influential')",0.6115877,0.4661106,-0.1454771
87,0.04937284,-0.0058834674,"('unsuccessful', 'successful')",0.0493728,-0.0058835,-0.0552563
88,0.060459785,0.10824666,"('low', 'eminent')",0.0604598,0.1082467,0.0477869
