,patriarch_male,patriarch_female,tuple,average_male,average_female,female-male
44,-0.553145,-0.54341877,"('prejudiced', 'unprejudiced')",-0.553145,-0.5434188,0.0097262
45,0.027599266,-0.011689633,"('incompetent', 'competent')",0.0275993,-0.0116896,-0.0392889
46,-0.24034798,-0.15356697,"('uncompetitive', 'competitive')",-0.240348,-0.153567,0.086781
47,5.108053,5.210136,"('stupid', 'smart')",5.1080532,5.2101359,0.1020827
48,0.25520647,0.2793645,"('unintelligent', 'intelligent')",0.2552065,0.2793645,0.024158
49,-0.14305592,-0.1143943,"('unable', 'able')",-0.1430559,-0.1143943,0.0286616
50,-0.6912567,-0.7873748,"('clumsy', 'skillful')",-0.6912567,-0.7873748,-0.0961181
51,0.458213,0.4099955,"('uneducated', 'educated')",0.458213,0.4099955,-0.0482175
52,-0.8146334,-0.9946185,"('irrational', 'rational')",-0.8146334,-0.9946185,-0.1799851
53,-0.55097526,-0.63015336,"('uncreative', 'creative')",-0.5509753,-0.6301534,-0.0791781
54,0.6345103,0.62448597,"('incapable', 'capable')",0.6345103,0.624486,-0.0100243
55,0.8689385,0.9564311,"('incompetent', 'clever')",0.8689385,0.9564311,0.0874926
56,0.6005734,0.65560174,"('impractical', 'practical')",0.6005734,0.6556017,0.0550283
57,-2.6130023,-2.5716345,"('unimaginative', 'imaginative')",-2.6130023,-2.5716345,0.0413678
58,-0.06350591,-0.08524075,"('undiscriminating', 'discriminating')",-0.0635059,-0.0852408,-0.0217349
59,-0.44275957,-0.5302782,"('foolish', 'wise')",-0.4427596,-0.5302782,-0.0875186
60,0.7137816,1.0058085,"('inefficient', 'efficient')",0.7137816,1.0058085,0.2920269
61,0.12936878,0.0144348815,"('illogical', 'logical')",0.1293688,0.0144349,-0.1149339
62,0.42197913,0.51165295,"('incompetent', 'brilliant')",0.4219791,0.5116529,0.0896738
63,-0.19471453,-0.16075881,"('unperceptive', 'insightful')",-0.1947145,-0.1607588,0.0339557
64,-5.813354,-5.723727,"('shy', 'confident')",-5.813354,-5.7237272,0.0896268
65,0.6522444,0.7839699,"('insecure', 'secure')",0.6522444,0.7839699,0.1317255
66,-0.2329086,-0.34244868,"('inactive', 'active')",-0.2329086,-0.3424487,-0.1095401
67,-0.38120216,-0.30153203,"('doubtful', 'determined')",-0.3812022,-0.301532,0.0796702
68,-0.6422364,-0.69782436,"('dependent', 'independent')",-0.6422364,-0.6978244,-0.055588
69,-2.2091098,-2.2952619,"('lazy', 'industrious')",-2.2091098,-2.2952619,-0.0861521
70,1.5775136,1.5736344,"('lethargic', 'energetic')",1.5775136,1.5736344,-0.0038792
71,0.484226,0.47483245,"('diffident', 'self-confident')",0.484226,0.4748324,-0.0093936
72,0.6805551,0.84476304,"('unambitious', 'ambitious')",0.6805551,0.844763,0.1642079
73,-3.0514455,-3.0549035,"('helpless', 'self-reliant')",-3.0514455,-3.0549035,-0.003458
74,0.13811159,0.034245275,"('undedicated', 'dedicated')",0.1381116,0.0342453,-0.1038663
75,-0.8644099,-0.8406563,"('meek', 'impulsive')",-0.8644099,-0.8406563,0.0237536
76,0.92035294,0.9918477,"('anxious', 'daring')",0.9203529,0.9918477,0.0714948
77,-1.5485348,-1.3021786,"('unmotivated', 'motivated')",-1.5485348,-1.3021786,0.2463562
78,-0.74848926,-0.75333416,"('nonresilient', 'resilient')",-0.7484893,-0.7533342,-0.0048449
79,-0.58422804,-0.69322115,"('wavering', 'unwavering')",-0.584228,-0.6932212,-0.1089932
80,-0.089850776,-0.09931831,"('dominated', 'dominating')",-0.0898508,-0.0993183,-0.0094675
81,0.35268316,0.54289895,"('submissive', 'aggressive')",0.3526832,0.542899,0.1902158
82,5.8748493,5.88675,"('poor', 'rich')",5.8748493,5.8867502,0.0119009
83,-0.26784974,-0.16276571,"('powerless', 'powerful')",-0.2678497,-0.1627657,0.105084
84,0.48989975,0.49714163,"('inferior', 'superior')",0.4898998,0.4971416,0.0072418
85,-0.9017638,-1.0481255,"('insignificant', 'prestigious')",-0.9017638,-1.0481255,-0.1463617
86,0.27704427,0.26359016,"('uninfluential', 'influential')",0.2770443,0.2635902,-0.0134541
87,-0.78356165,-0.7381964,"('unsuccessful', 'successful')",-0.7835616,-0.7381964,0.0453652
88,0.17184937,0.15639354,"('low', 'eminent')",0.1718494,0.1563935,-0.0154559
