,clover_male,clover_female,tuple,average_male,average_female,female-male
57,-2.4395077,-2.5385332,"('unimaginative', 'imaginative')",-2.4395077,-2.5385332,-0.0990255
58,-0.094804525,-0.17613626,"('undiscriminating', 'discriminating')",-0.0948045,-0.1761363,-0.0813318
59,0.0013147146,0.17060642,"('foolish', 'wise')",0.0013147,0.1706064,0.1692917
60,0.6584436,0.56161773,"('inefficient', 'efficient')",0.6584436,0.5616177,-0.0968259
61,0.05659535,-0.066138364,"('illogical', 'logical')",0.0565954,-0.0661384,-0.1227338
62,1.1911019,1.178696,"('incompetent', 'brilliant')",1.1911019,1.178696,-0.0124059
63,0.61804426,0.6227967,"('unperceptive', 'insightful')",0.6180443,0.6227967,0.0047524
64,-6.151578,-6.087944,"('shy', 'confident')",-6.1515779,-6.087944,0.0636339
65,0.4778421,0.40052646,"('insecure', 'secure')",0.4778421,0.4005265,-0.0773156
66,-0.055149592,-0.010106459,"('inactive', 'active')",-0.0551496,-0.0101065,0.0450431
67,-0.33593655,-0.29184377,"('doubtful', 'determined')",-0.3359365,-0.2918438,0.0440927
68,-0.3299357,-0.2562318,"('dependent', 'independent')",-0.3299357,-0.2562318,0.0737039
69,-2.0354893,-1.884881,"('lazy', 'industrious')",-2.0354893,-1.884881,0.1506083
70,1.1642994,1.1770043,"('lethargic', 'energetic')",1.1642994,1.1770043,0.0127049
71,0.35000354,0.45641422,"('diffident', 'self-confident')",0.3500035,0.4564142,0.1064107
72,0.95114416,0.9408799,"('unambitious', 'ambitious')",0.9511442,0.9408799,-0.0102643
73,-3.0421495,-3.0682554,"('helpless', 'self-reliant')",-3.0421495,-3.0682554,-0.0261059
74,0.10754746,-0.030804668,"('undedicated', 'dedicated')",0.1075475,-0.0308047,-0.1383522
75,-0.6576314,-0.5085061,"('meek', 'impulsive')",-0.6576314,-0.5085061,0.1491253
76,0.66449445,0.5036085,"('anxious', 'daring')",0.6644945,0.5036085,-0.160886
77,-1.3587523,-1.1931417,"('unmotivated', 'motivated')",-1.3587523,-1.1931417,0.1656106
78,-0.5985153,-0.6132203,"('nonresilient', 'resilient')",-0.5985153,-0.6132203,-0.014705
79,-0.36465815,-0.03460803,"('wavering', 'unwavering')",-0.3646581,-0.034608,0.3300501
80,-0.40887138,-0.54470414,"('dominated', 'dominating')",-0.4088714,-0.5447041,-0.1358327
81,0.18319786,0.09462291,"('submissive', 'aggressive')",0.1831979,0.0946229,-0.088575
82,6.858713,7.090108,"('poor', 'rich')",6.8587132,7.0901079,0.2313947
83,-0.23940253,-0.22631098,"('powerless', 'powerful')",-0.2394025,-0.226311,0.0130915
84,0.20199305,0.2656789,"('inferior', 'superior')",0.201993,0.2656789,0.0636859
85,-1.2924664,-1.2266048,"('insignificant', 'prestigious')",-1.2924664,-1.2266048,0.0658616
86,0.4058256,0.43203464,"('uninfluential', 'influential')",0.4058256,0.4320346,0.026209
87,-0.10747025,0.0038189292,"('unsuccessful', 'successful')",-0.1074703,0.0038189,0.1112892
88,0.16210641,0.20213692,"('low', 'eminent')",0.1621064,0.2021369,0.0400305
