,stroke_male,stroke_female,tuple,average_male,average_female,female-male
40,-1.6155523,-1.8479674,"('stingy', 'generous')",-1.6155523,-1.8479674,-0.2324151
41,0.1329029,0.013504215,"('unforgiving', 'forgiving')",0.1329029,0.0135042,-0.1193987
42,-2.0395975,-1.9774336,"('unreliable', 'reliable')",-2.0395975,-1.9774336,0.0621639
43,1.2005973,1.288421,"('irresponsible', 'responsible')",1.2005973,1.288421,0.0878237
44,-1.269915,-1.2851834,"('prejudiced', 'unprejudiced')",-1.269915,-1.2851834,-0.0152684
45,0.27495232,0.24244078,"('incompetent', 'competent')",0.2749523,0.2424408,-0.0325115
46,-0.5832599,-0.4548713,"('uncompetitive', 'competitive')",-0.5832599,-0.4548713,0.1283886
47,5.2659273,5.423047,"('stupid', 'smart')",5.2659273,5.4230471,0.1571198
48,0.74432707,0.64198303,"('unintelligent', 'intelligent')",0.7443271,0.641983,-0.1023441
49,0.26976594,0.44463807,"('unable', 'able')",0.2697659,0.4446381,0.1748722
50,-0.31932268,-0.28916124,"('clumsy', 'skillful')",-0.3193227,-0.2891612,0.0301615
51,0.6244968,0.6217417,"('uneducated', 'educated')",0.6244968,0.6217417,-0.0027551
52,-0.4924151,-0.55986935,"('irrational', 'rational')",-0.4924151,-0.5598693,-0.0674542
53,-0.046364613,-0.095460474,"('uncreative', 'creative')",-0.0463646,-0.0954605,-0.0490959
54,1.10467,1.3000016,"('incapable', 'capable')",1.10467,1.3000016,0.1953316
55,0.7800242,0.7903357,"('incompetent', 'clever')",0.7800242,0.7903357,0.0103115
56,0.8558386,0.857853,"('impractical', 'practical')",0.8558386,0.857853,0.0020144
57,-2.4411583,-2.4377894,"('unimaginative', 'imaginative')",-2.4411583,-2.4377894,0.0033689
58,0.033360828,-0.08262396,"('undiscriminating', 'discriminating')",0.0333608,-0.082624,-0.1159848
59,0.022212299,0.03234701,"('foolish', 'wise')",0.0222123,0.032347,0.0101347
60,1.0256065,1.1236751,"('inefficient', 'efficient')",1.0256065,1.1236751,0.0980686
61,0.2662739,0.0591645,"('illogical', 'logical')",0.2662739,0.0591645,-0.2071094
62,1.238243,1.3808837,"('incompetent', 'brilliant')",1.238243,1.3808837,0.1426407
63,0.41139168,0.49020803,"('unperceptive', 'insightful')",0.4113917,0.490208,0.0788163
64,-5.9449654,-5.8188252,"('shy', 'confident')",-5.9449654,-5.8188252,0.1261402
65,0.4922666,0.5792484,"('insecure', 'secure')",0.4922666,0.5792484,0.0869818
66,-0.0006357953,-0.06841598,"('inactive', 'active')",-0.0006358,-0.068416,-0.0677802
67,-0.10638794,-0.10629131,"('doubtful', 'determined')",-0.1063879,-0.1062913,9.66e-05
68,-0.5160549,-0.41928858,"('dependent', 'independent')",-0.5160549,-0.4192886,0.0967663
69,-1.9608642,-1.9738185,"('lazy', 'industrious')",-1.9608642,-1.9738185,-0.0129543
70,1.3944463,1.4633923,"('lethargic', 'energetic')",1.3944463,1.4633923,0.068946
71,0.24629593,0.2089681,"('diffident', 'self-confident')",0.2462959,0.2089681,-0.0373278
72,1.0681883,1.1482242,"('unambitious', 'ambitious')",1.0681883,1.1482242,0.0800359
73,-2.992843,-2.9618266,"('helpless', 'self-reliant')",-2.9928429,-2.9618266,0.0310163
74,0.21290302,0.034339048,"('undedicated', 'dedicated')",0.212903,0.034339,-0.178564
75,-0.7476714,-0.583652,"('meek', 'impulsive')",-0.7476714,-0.583652,0.1640194
76,0.8293515,0.82205987,"('anxious', 'daring')",0.8293515,0.8220599,-0.0072916
77,-1.0950136,-0.97625357,"('unmotivated', 'motivated')",-1.0950136,-0.9762536,0.11876
78,-0.7245707,-0.77201796,"('nonresilient', 'resilient')",-0.7245707,-0.772018,-0.0474473
79,-0.5955768,-0.49253222,"('wavering', 'unwavering')",-0.5955768,-0.4925322,0.1030446
80,-0.04478035,-0.168006,"('dominated', 'dominating')",-0.0447804,-0.168006,-0.1232256
81,0.30980134,0.48004854,"('submissive', 'aggressive')",0.3098013,0.4800485,0.1702472
82,6.40885,6.7206664,"('poor', 'rich')",6.4088502,6.7206664,0.3118162
83,-0.27686742,-0.30243763,"('powerless', 'powerful')",-0.2768674,-0.3024376,-0.0255702
84,0.30672598,0.322995,"('inferior', 'superior')",0.306726,0.322995,0.016269
85,-1.1670467,-1.3607585,"('insignificant', 'prestigious')",-1.1670467,-1.3607585,-0.1937118
86,0.45260942,0.5161869,"('uninfluential', 'influential')",0.4526094,0.5161869,0.0635775
87,0.18679373,0.197588,"('unsuccessful', 'successful')",0.1867937,0.197588,0.0107943
88,0.092932746,0.12762034,"('low', 'eminent')",0.0929327,0.1276203,0.0346876
