,enthusiasm_male,enthusiasm_female,tuple,average_male,average_female,female-male
59,-0.45859176,-0.38796186,"('foolish', 'wise')",-0.4585918,-0.3879619,0.0706299
60,1.1868864,1.373462,"('inefficient', 'efficient')",1.1868864,1.373462,0.1865756
61,0.48346072,0.26556876,"('illogical', 'logical')",0.4834607,0.2655688,-0.2178919
62,1.0234337,1.170891,"('incompetent', 'brilliant')",1.0234337,1.170891,0.1474573
63,0.4043814,0.45552656,"('unperceptive', 'insightful')",0.4043814,0.4555266,0.0511452
64,-5.0978637,-5.087436,"('shy', 'confident')",-5.0978637,-5.0874362,0.0104275
65,1.0807965,1.2383448,"('insecure', 'secure')",1.0807965,1.2383448,0.1575483
66,-0.16746467,-0.31181172,"('inactive', 'active')",-0.1674647,-0.3118117,-0.144347
67,-0.54012144,-0.5282906,"('doubtful', 'determined')",-0.5401214,-0.5282906,0.0118308
68,-0.741077,-0.6666286,"('dependent', 'independent')",-0.741077,-0.6666286,0.0744484
69,-2.2217367,-2.2273371,"('lazy', 'industrious')",-2.2217367,-2.2273371,-0.0056004
70,2.3612525,2.2528925,"('lethargic', 'energetic')",2.3612525,2.2528925,-0.10836
71,-0.085700184,0.0019492051,"('diffident', 'self-confident')",-0.0857002,0.0019492,0.0876494
72,1.0431956,1.267974,"('unambitious', 'ambitious')",1.0431956,1.267974,0.2247784
73,-2.8109558,-2.752499,"('helpless', 'self-reliant')",-2.8109558,-2.7524991,0.0584567
74,0.53391665,0.339763,"('undedicated', 'dedicated')",0.5339167,0.339763,-0.1941537
75,-0.90971816,-0.8682021,"('meek', 'impulsive')",-0.9097182,-0.8682021,0.0415161
76,0.9181766,0.9261426,"('anxious', 'daring')",0.9181766,0.9261426,0.007966
77,-1.1114066,-1.01708,"('unmotivated', 'motivated')",-1.1114066,-1.0170799,0.0943267
78,-1.0178497,-1.1025372,"('nonresilient', 'resilient')",-1.0178497,-1.1025372,-0.0846875
79,-0.6138046,-0.6273835,"('wavering', 'unwavering')",-0.6138046,-0.6273835,-0.0135789
80,0.8761066,0.68946564,"('dominated', 'dominating')",0.8761066,0.6894656,-0.186641
81,0.8918036,0.8674834,"('submissive', 'aggressive')",0.8918036,0.8674834,-0.0243202
82,5.692364,5.816674,"('poor', 'rich')",5.6923642,5.8166742,0.12431
83,-0.028288908,-0.02078813,"('powerless', 'powerful')",-0.0282889,-0.0207881,0.0075008
84,0.26576728,0.23422806,"('inferior', 'superior')",0.2657673,0.2342281,-0.0315392
85,-2.114062,-2.0835571,"('insignificant', 'prestigious')",-2.1140621,-2.0835571,0.030505
86,1.2302934,1.0525614,"('uninfluential', 'influential')",1.2302934,1.0525614,-0.177732
87,-0.06274212,-0.05533506,"('unsuccessful', 'successful')",-0.0627421,-0.0553351,0.007407
88,0.0002772687,-0.026468843,"('low', 'eminent')",0.0002773,-0.0264688,-0.0267461
