,avalonbay_male,avalonbay_female,tuple,communities_male,communities_female,inc_male,inc_female,average_male,average_female,female-male
54,-0.08576274,-0.11940231,"('incapable', 'capable')",-0.7347497,-0.7805054,0.97212535,0.983121,0.0505376,0.0277378,-0.0227998
55,0.920603,1.0889468,"('incompetent', 'clever')",0.8247435,0.93662375,-0.029897284,-0.030752521,0.5718164,0.6649394,0.093123
56,1.6125929,1.6981592,"('impractical', 'practical')",2.297471,2.3464482,-0.10993121,-0.038852457,1.2667109,1.3352515,0.0685406
57,1.0271528,1.1076772,"('unimaginative', 'imaginative')",0.6661655,0.67439026,-2.243412,-2.1960006,-0.1833646,-0.1379777,0.0453869
58,-0.50599366,-0.44725925,"('undiscriminating', 'discriminating')",-0.27867705,-0.2861535,-0.1978387,-0.24425218,-0.3275031,-0.3258883,0.0016148
59,-0.35812882,-0.438685,"('foolish', 'wise')",-0.14421377,-0.16348553,0.35345474,0.31829077,-0.0496293,-0.0946266,-0.0449973
60,1.4106008,1.5714984,"('inefficient', 'efficient')",2.4876003,2.5879855,-0.064302385,0.05533737,1.2779662,1.4049404,0.1269742
61,0.34457496,0.256327,"('illogical', 'logical')",0.2515796,0.11836932,0.16955803,0.020361695,0.2552375,0.131686,-0.1235515
62,1.4464548,1.5848829,"('incompetent', 'brilliant')",1.8807338,1.977136,0.0130507685,0.118690155,1.1134131,1.226903,0.1134899
63,0.73729277,0.83013654,"('unperceptive', 'insightful')",2.1102037,2.2273474,0.81533223,0.91598517,1.2209429,1.3244897,0.1035468
64,0.31081325,0.26582152,"('shy', 'confident')",0.2876646,0.21473205,-6.648297,-6.5871964,-2.0166063,-2.0355476,-0.0189413
65,0.55506235,0.54960287,"('insecure', 'secure')",0.86303556,0.82677937,-0.018962188,-0.0062559843,0.4663786,0.4567087,-0.0096699
66,-0.7625224,-0.7977287,"('inactive', 'active')",-0.62042785,-0.6222743,1.1355851,1.1059997,-0.0824551,-0.1046677,-0.0222126
67,0.48388726,0.47352442,"('doubtful', 'determined')",0.8648471,0.8970207,-0.42605564,-0.3470255,0.3075596,0.3411732,0.0336136
68,-1.0976591,-1.0780399,"('dependent', 'independent')",-0.7592316,-0.73992765,-0.80477357,-0.8327057,-0.8872214,-0.8835577,0.0036637
69,-1.3189385,-1.3916484,"('lazy', 'industrious')",-0.08442164,-0.103351094,-0.5162107,-0.500727,-0.6398569,-0.6652422,-0.0253853
70,1.0506314,1.1835374,"('lethargic', 'energetic')",1.5025208,1.6322764,0.75282097,0.85218346,1.101991,1.2226658,0.1206748
71,0.69886035,0.66619956,"('diffident', 'self-confident')",2.1684904,2.2432318,0.5728624,0.5369519,1.1467377,1.1487945,0.0020568
72,0.07144311,0.040141664,"('unambitious', 'ambitious')",0.687885,0.66310394,-0.9086204,-0.87948966,-0.0497641,-0.058748,-0.0089839
73,0.94353914,0.9381482,"('helpless', 'self-reliant')",0.19372812,0.11441091,-3.1778286,-3.1843963,-0.6801871,-0.7106124,-0.0304253
74,0.55199814,0.6811435,"('undedicated', 'dedicated')",0.55078113,0.6236972,-0.27154547,-0.24679135,0.2770779,0.3526831,0.0756052
75,-0.624759,-0.6520559,"('meek', 'impulsive')",-1.2076222,-1.2114116,-0.2967999,-0.25317425,-0.709727,-0.7055473,0.0041797
76,1.7676303,1.8408953,"('anxious', 'daring')",1.7138991,1.7917789,0.6162609,0.7058709,1.3659301,1.4461818,0.0802517
77,-0.19737196,-0.19256637,"('unmotivated', 'motivated')",0.57336164,0.5354681,-1.1388063,-1.019341,-0.2542722,-0.2254798,0.0287924
78,-0.472943,-0.4313185,"('nonresilient', 'resilient')",1.1618938,1.237367,0.09200779,0.1798507,0.2603196,0.3286331,0.0683135
79,-1.2042354,-1.2259073,"('wavering', 'unwavering')",-0.79093516,-0.81925726,0.31901884,0.3319428,-0.5587173,-0.5710739,-0.0123566
80,0.8941926,0.9048276,"('dominated', 'dominating')",0.77714455,0.7804034,-0.98372436,-0.927876,0.2292043,0.2524517,0.0232474
81,1.1263059,1.1017536,"('submissive', 'aggressive')",1.4570684,1.4381266,-0.65198314,-0.5470933,0.6437971,0.6642623,0.0204652
82,-0.24597375,-0.2160773,"('poor', 'rich')",-0.36376685,-0.37532052,5.689416,5.674233,1.6932251,1.6942784,0.0010533
83,-0.2323236,-0.2357294,"('powerless', 'powerful')",-0.3934144,-0.40065068,-1.3016235,-1.2884967,-0.6424538,-0.6416256,0.0008282
84,0.121652536,0.062176883,"('inferior', 'superior')",-1.9789428,-1.9709328,0.36917704,0.31009313,-0.4960377,-0.5328876,-0.0368499
85,-1.9821543,-2.0345082,"('insignificant', 'prestigious')",-1.6236061,-1.6880027,0.24346271,0.16628732,-1.1207658,-1.1854078,-0.064642
86,-0.039325565,-0.04021036,"('uninfluential', 'influential')",0.20189913,0.15848336,-0.41577277,-0.50453305,-0.0843997,-0.1287534,-0.0443537
87,-0.53373384,-0.6062123,"('unsuccessful', 'successful')",0.7948961,0.72015935,-0.0065701976,0.023577552,0.084864,0.0458415,-0.0390225
88,-0.77284247,-0.778665,"('low', 'eminent')",-0.8667571,-0.8978802,-0.33235845,-0.32052588,-0.6573193,-0.6656903,-0.008371
