,sepal_male,sepal_female,tuple,average_male,average_female,female-male
21,0.4588326,0.34753332,"('immoral', 'moral')",0.4588326,0.3475333,-0.1112993
22,-0.10736402,-0.19549492,"('untrustworthy', 'trustworthy')",-0.107364,-0.1954949,-0.0881309
23,2.5168786,2.4397411,"('insincere', 'sincere')",2.5168786,2.4397411,-0.0771375
24,0.013293117,-0.09706971,"('dishonest', 'honest')",0.0132931,-0.0970697,-0.1103628
25,-0.015274841,-0.16674519,"('egoistic', 'altruistic')",-0.0152748,-0.1667452,-0.1514704
26,-0.013341681,-0.1754227,"('hardhearted', 'benevolent')",-0.0133417,-0.1754227,-0.162081
27,-0.2350684,-0.3118236,"('hardhearted', 'softhearted')",-0.2350684,-0.3118236,-0.0767552
28,0.66003466,0.4785127,"('disloyal', 'loyal')",0.6600347,0.4785127,-0.181522
29,-0.7633418,-0.8703811,"('unfair', 'fair')",-0.7633418,-0.8703811,-0.1070393
30,0.75527126,0.6393994,"('intolerant', 'tolerant')",0.7552713,0.6393994,-0.1158719
31,-1.6839837,-1.6612254,"('evil', 'good')",-1.6839837,-1.6612254,0.0227583
32,1.1973635,1.0184525,"('unkind', 'kind')",1.1973635,1.0184525,-0.178911
33,-0.12739952,-0.24248601,"('wrong', 'right')",-0.1273995,-0.242486,-0.1150865
34,2.0297563,2.1376696,"('mean', 'honorable')",2.0297563,2.1376696,0.1079133
35,-0.6139901,-0.68218607,"('corrupt', 'incorrupt')",-0.6139901,-0.6821861,-0.068196
36,-1.0954133,-1.1894752,"('hostile', 'amicable')",-1.0954133,-1.1894752,-0.0940619
37,-0.19876924,-0.22449744,"('fake', 'genuine')",-0.1987692,-0.2244974,-0.0257282
38,0.018707376,-0.019806381,"('untruthful', 'truthful')",0.0187074,-0.0198064,-0.0385138
39,1.08277,1.0894779,"('exploitative', 'cooperative')",1.08277,1.0894779,0.0067079
40,-1.2571483,-1.3718194,"('stingy', 'generous')",-1.2571483,-1.3718194,-0.1146711
41,0.8915189,0.8053409,"('unforgiving', 'forgiving')",0.8915189,0.8053409,-0.086178
42,-0.8712412,-0.8529854,"('unreliable', 'reliable')",-0.8712412,-0.8529854,0.0182558
43,-0.13900928,-0.16561288,"('irresponsible', 'responsible')",-0.1390093,-0.1656129,-0.0266036
44,-0.8783799,-0.7881479,"('prejudiced', 'unprejudiced')",-0.8783799,-0.7881479,0.090232
45,-0.088206336,-0.08637365,"('incompetent', 'competent')",-0.0882063,-0.0863736,0.0018327
46,-0.12736392,-0.18310614,"('uncompetitive', 'competitive')",-0.1273639,-0.1831061,-0.0557422
47,1.9918635,2.0521302,"('stupid', 'smart')",1.9918635,2.0521302,0.0602667
48,0.17975,0.17233703,"('unintelligent', 'intelligent')",0.17975,0.172337,-0.007413
49,0.010943357,0.17668985,"('unable', 'able')",0.0109434,0.1766898,0.1657464
50,0.5804434,0.5736892,"('clumsy', 'skillful')",0.5804434,0.5736892,-0.0067542
51,0.1257218,-0.016539887,"('uneducated', 'educated')",0.1257218,-0.0165399,-0.1422617
52,-0.5958594,-0.7595592,"('irrational', 'rational')",-0.5958594,-0.7595592,-0.1636998
53,-1.274148,-1.3837901,"('uncreative', 'creative')",-1.274148,-1.3837901,-0.1096421
54,-0.112519816,-0.124327734,"('incapable', 'capable')",-0.1125198,-0.1243277,-0.0118079
55,0.5043379,0.49350414,"('incompetent', 'clever')",0.5043379,0.4935041,-0.0108338
56,1.0563579,0.97008824,"('impractical', 'practical')",1.0563579,0.9700882,-0.0862697
57,-1.7890368,-1.8438052,"('unimaginative', 'imaginative')",-1.7890368,-1.8438052,-0.0547684
58,0.085115746,0.011330642,"('undiscriminating', 'discriminating')",0.0851157,0.0113306,-0.0737851
59,-0.080876894,-0.04098393,"('foolish', 'wise')",-0.0808769,-0.0409839,0.039893
60,1.0791972,1.0769733,"('inefficient', 'efficient')",1.0791972,1.0769733,-0.0022239
61,0.16886558,-0.089322165,"('illogical', 'logical')",0.1688656,-0.0893222,-0.2581878
62,0.51477987,0.6179108,"('incompetent', 'brilliant')",0.5147799,0.6179108,0.1031309
63,0.20122063,0.1945036,"('unperceptive', 'insightful')",0.2012206,0.1945036,-0.006717
64,-2.9960546,-3.0642066,"('shy', 'confident')",-2.9960546,-3.0642066,-0.068152
65,0.40895513,0.35792515,"('insecure', 'secure')",0.4089551,0.3579251,-0.05103
66,-1.5116199,-1.556054,"('inactive', 'active')",-1.5116199,-1.556054,-0.0444341
67,0.3961401,0.3863971,"('doubtful', 'determined')",0.3961401,0.3863971,-0.009743
68,-0.4824041,-0.5232609,"('dependent', 'independent')",-0.4824041,-0.5232609,-0.0408568
69,-0.348157,-0.31774384,"('lazy', 'industrious')",-0.348157,-0.3177438,0.0304132
70,0.10322471,0.06601413,"('lethargic', 'energetic')",0.1032247,0.0660141,-0.0372106
71,0.35836264,0.28213817,"('diffident', 'self-confident')",0.3583626,0.2821382,-0.0762244
72,-0.14019409,-0.088067524,"('unambitious', 'ambitious')",-0.1401941,-0.0880675,0.0521266
73,-1.2311295,-1.2601207,"('helpless', 'self-reliant')",-1.2311295,-1.2601207,-0.0289912
74,-0.096327126,-0.19357252,"('undedicated', 'dedicated')",-0.0963271,-0.1935725,-0.0972454
75,-0.9369339,-0.7659288,"('meek', 'impulsive')",-0.9369339,-0.7659288,0.1710051
76,0.19893235,0.29315373,"('anxious', 'daring')",0.1989323,0.2931537,0.0942214
77,-0.027314499,-0.054271344,"('unmotivated', 'motivated')",-0.0273145,-0.0542713,-0.0269568
78,-0.13243842,-0.1528291,"('nonresilient', 'resilient')",-0.1324384,-0.1528291,-0.0203907
79,-0.8949229,-0.91803116,"('wavering', 'unwavering')",-0.8949229,-0.9180312,-0.0231083
80,0.028522775,-0.015355952,"('dominated', 'dominating')",0.0285228,-0.015356,-0.0438788
81,-0.037646558,0.016374877,"('submissive', 'aggressive')",-0.0376466,0.0163749,0.0540215
82,2.029757,2.0902886,"('poor', 'rich')",2.029757,2.0902886,0.0605316
83,-0.223968,-0.328737,"('powerless', 'powerful')",-0.223968,-0.328737,-0.104769
84,0.4485318,0.37191668,"('inferior', 'superior')",0.4485318,0.3719167,-0.0766151
85,0.22348297,0.17197706,"('insignificant', 'prestigious')",0.223483,0.1719771,-0.0515059
86,-0.7462209,-0.9594153,"('uninfluential', 'influential')",-0.7462209,-0.9594153,-0.2131944
87,0.15576941,0.06572526,"('unsuccessful', 'successful')",0.1557694,0.0657253,-0.0900441
88,0.030539237,-0.13396417,"('low', 'eminent')",0.0305392,-0.1339642,-0.1645034
