,paint_male,paint_female,tuple,average_male,average_female,female-male
75,-0.6862091,-0.73625207,"('meek', 'impulsive')",-0.6862091,-0.7362521,-0.050043
76,0.722415,0.80264217,"('anxious', 'daring')",0.722415,0.8026422,0.0802272
77,-1.4921405,-1.2532178,"('unmotivated', 'motivated')",-1.4921405,-1.2532178,0.2389227
78,-0.39460388,-0.39530572,"('nonresilient', 'resilient')",-0.3946039,-0.3953057,-0.0007018
79,0.22788984,-0.047605097,"('wavering', 'unwavering')",0.2278898,-0.0476051,-0.2754949
80,-0.05204023,-0.08735302,"('dominated', 'dominating')",-0.0520402,-0.087353,-0.0353128
81,-0.09139111,0.10238843,"('submissive', 'aggressive')",-0.0913911,0.1023884,0.1937795
82,6.3039813,6.4460244,"('poor', 'rich')",6.3039813,6.4460244,0.1420431
83,-0.4878894,-0.4661079,"('powerless', 'powerful')",-0.4878894,-0.4661079,0.0217815
84,0.46840313,0.34369278,"('inferior', 'superior')",0.4684031,0.3436928,-0.1247103
85,-0.514922,-0.6912958,"('insignificant', 'prestigious')",-0.514922,-0.6912958,-0.1763738
86,0.26036906,0.18950158,"('uninfluential', 'influential')",0.2603691,0.1895016,-0.0708675
87,-0.010836698,0.13546255,"('unsuccessful', 'successful')",-0.0108367,0.1354626,0.1462993
88,-0.045676626,0.04591715,"('low', 'eminent')",-0.0456766,0.0459171,0.0915937
