,tart_male,tart_female,tuple,average_male,average_female,female-male
51,0.21978304,0.06971359,"('uneducated', 'educated')",0.219783,0.0697136,-0.1500694
52,-0.5217468,-0.45109594,"('irrational', 'rational')",-0.5217468,-0.4510959,0.0706509
53,-1.4437147,-1.4007753,"('uncreative', 'creative')",-1.4437147,-1.4007753,0.0429394
54,0.34070545,0.28922325,"('incapable', 'capable')",0.3407055,0.2892233,-0.0514822
55,1.1239475,1.0300015,"('incompetent', 'clever')",1.1239475,1.0300015,-0.093946
56,1.392141,1.0980933,"('impractical', 'practical')",1.392141,1.0980933,-0.2940477
57,-1.3879654,-1.4669878,"('unimaginative', 'imaginative')",-1.3879654,-1.4669878,-0.0790224
58,-0.4217465,-0.4659292,"('undiscriminating', 'discriminating')",-0.4217465,-0.4659292,-0.0441827
59,-0.35522434,-0.2561554,"('foolish', 'wise')",-0.3552243,-0.2561554,0.0990689
60,1.5679673,1.5164465,"('inefficient', 'efficient')",1.5679673,1.5164465,-0.0515208
61,0.23591372,0.18009578,"('illogical', 'logical')",0.2359137,0.1800958,-0.0558179
62,1.1962382,1.2737353,"('incompetent', 'brilliant')",1.1962382,1.2737353,0.0774971
63,-0.12419477,-0.053262383,"('unperceptive', 'insightful')",-0.1241948,-0.0532624,0.0709324
64,-2.031093,-2.0955093,"('shy', 'confident')",-2.0310929,-2.0955093,-0.0644164
65,0.9125967,0.7195398,"('insecure', 'secure')",0.9125967,0.7195398,-0.1930569
66,-1.8432789,-1.9173821,"('inactive', 'active')",-1.8432789,-1.9173821,-0.0741032
67,0.3919342,0.24400462,"('doubtful', 'determined')",0.3919342,0.2440046,-0.1479296
68,-0.6067243,-0.5767992,"('dependent', 'independent')",-0.6067243,-0.5767992,0.0299251
69,-1.5093762,-1.3631155,"('lazy', 'industrious')",-1.5093762,-1.3631155,0.1462607
70,0.31903118,0.20499569,"('lethargic', 'energetic')",0.3190312,0.2049957,-0.1140355
71,-0.04264435,-0.10779678,"('diffident', 'self-confident')",-0.0426444,-0.1077968,-0.0651524
72,-0.83218974,-0.7785159,"('unambitious', 'ambitious')",-0.8321897,-0.7785159,0.0536738
73,-1.2891476,-1.3352582,"('helpless', 'self-reliant')",-1.2891476,-1.3352582,-0.0461106
74,0.1783342,0.054977037,"('undedicated', 'dedicated')",0.1783342,0.054977,-0.1233572
75,-1.107138,-0.9947528,"('meek', 'impulsive')",-1.107138,-0.9947528,0.1123852
76,0.5425213,0.61537933,"('anxious', 'daring')",0.5425213,0.6153793,0.072858
77,-0.83629155,-0.71675694,"('unmotivated', 'motivated')",-0.8362916,-0.7167569,0.1195347
78,-0.5141476,-0.3330438,"('nonresilient', 'resilient')",-0.5141476,-0.3330438,0.1811038
79,-1.7445846,-1.6095458,"('wavering', 'unwavering')",-1.7445846,-1.6095458,0.1350388
80,0.5976692,0.34320873,"('dominated', 'dominating')",0.5976692,0.3432087,-0.2544605
81,0.6868257,0.58065474,"('submissive', 'aggressive')",0.6868257,0.5806547,-0.106171
82,2.2375934,2.0873077,"('poor', 'rich')",2.2375934,2.0873077,-0.1502857
83,-0.35505068,-0.5071047,"('powerless', 'powerful')",-0.3550507,-0.5071047,-0.152054
84,-0.34052786,-0.32984114,"('inferior', 'superior')",-0.3405279,-0.3298411,0.0106868
85,-1.6542089,-1.3560922,"('insignificant', 'prestigious')",-1.6542089,-1.3560922,0.2981167
86,-0.1609804,-0.49229765,"('uninfluential', 'influential')",-0.1609804,-0.4922976,-0.3313172
87,0.34643352,0.023939857,"('unsuccessful', 'successful')",0.3464335,0.0239399,-0.3224936
88,-0.32970756,-0.25666896,"('low', 'eminent')",-0.3297076,-0.256669,0.0730386
