,furnace_male,furnace_female,tuple,average_male,average_female,female-male
47,5.359086,5.540134,"('stupid', 'smart')",5.359086,5.540134,0.181048
48,0.14118701,0.15659548,"('unintelligent', 'intelligent')",0.141187,0.1565955,0.0154085
49,-0.5876951,-0.39065737,"('unable', 'able')",-0.5876951,-0.3906574,0.1970377
50,-0.68438077,-0.7157559,"('clumsy', 'skillful')",-0.6843808,-0.7157559,-0.0313751
51,-0.14856544,-0.19791263,"('uneducated', 'educated')",-0.1485654,-0.1979126,-0.0493472
52,0.05968954,-0.13118917,"('irrational', 'rational')",0.0596895,-0.1311892,-0.1908787
53,0.43770188,0.35808474,"('uncreative', 'creative')",0.4377019,0.3580847,-0.0796172
54,0.9485498,1.0918218,"('incapable', 'capable')",0.9485498,1.0918218,0.143272
55,0.37415016,0.42844775,"('incompetent', 'clever')",0.3741502,0.4284478,0.0542976
56,0.32143053,0.3784614,"('impractical', 'practical')",0.3214305,0.3784614,0.0570309
57,-2.916764,-2.9021323,"('unimaginative', 'imaginative')",-2.916764,-2.9021323,0.0146317
58,0.16961922,0.12858811,"('undiscriminating', 'discriminating')",0.1696192,0.1285881,-0.0410311
59,0.11555761,0.049969938,"('foolish', 'wise')",0.1155576,0.0499699,-0.0655877
60,-0.19600585,0.01622884,"('inefficient', 'efficient')",-0.1960059,0.0162288,0.2122347
61,0.28161967,0.126381,"('illogical', 'logical')",0.2816197,0.126381,-0.1552387
62,0.24530941,0.36654595,"('incompetent', 'brilliant')",0.2453094,0.3665459,0.1212365
63,-0.38703516,-0.3010081,"('unperceptive', 'insightful')",-0.3870352,-0.3010081,0.0860271
64,-7.220412,-7.2198715,"('shy', 'confident')",-7.2204118,-7.2198715,0.0005403
65,-0.10192985,-0.03429049,"('insecure', 'secure')",-0.1019299,-0.0342905,0.0676394
66,0.2947561,0.17003433,"('inactive', 'active')",0.2947561,0.1700343,-0.1247218
67,-0.06654691,-0.038988747,"('doubtful', 'determined')",-0.0665469,-0.0389887,0.0275582
68,-1.1994627,-1.1783953,"('dependent', 'independent')",-1.1994627,-1.1783953,0.0210674
69,-1.2059251,-1.3986678,"('lazy', 'industrious')",-1.2059251,-1.3986678,-0.1927427
70,0.4831775,0.56899875,"('lethargic', 'energetic')",0.4831775,0.5689988,0.0858213
71,0.8230663,0.84305686,"('diffident', 'self-confident')",0.8230663,0.8430569,0.0199906
72,0.6372753,0.7144775,"('unambitious', 'ambitious')",0.6372753,0.7144775,0.0772022
73,-3.394698,-3.3379202,"('helpless', 'self-reliant')",-3.3946979,-3.3379202,0.0567777
74,0.27650204,0.20337602,"('undedicated', 'dedicated')",0.276502,0.203376,-0.073126
75,-0.845245,-0.8378301,"('meek', 'impulsive')",-0.845245,-0.8378301,0.0074149
76,0.0919065,0.21897995,"('anxious', 'daring')",0.0919065,0.21898,0.1270735
77,-1.7219135,-1.5573286,"('unmotivated', 'motivated')",-1.7219135,-1.5573286,0.1645849
78,-0.71023405,-0.74435335,"('nonresilient', 'resilient')",-0.710234,-0.7443534,-0.0341194
79,0.25855988,0.14227703,"('wavering', 'unwavering')",0.2585599,0.142277,-0.1162829
80,-0.55599123,-0.5480748,"('dominated', 'dominating')",-0.5559912,-0.5480748,0.0079164
81,-0.75145566,-0.6013197,"('submissive', 'aggressive')",-0.7514557,-0.6013197,0.150136
82,6.424824,6.5044413,"('poor', 'rich')",6.4248242,6.5044413,0.0796171
83,-0.41815576,-0.40417412,"('powerless', 'powerful')",-0.4181558,-0.4041741,0.0139817
84,0.35101572,0.3350489,"('inferior', 'superior')",0.3510157,0.3350489,-0.0159668
85,0.31493726,0.17394221,"('insignificant', 'prestigious')",0.3149373,0.1739422,-0.1409951
86,0.2527781,0.16254407,"('uninfluential', 'influential')",0.2527781,0.1625441,-0.090234
87,-0.2867979,-0.2655529,"('unsuccessful', 'successful')",-0.2867979,-0.2655529,0.021245
88,0.07064512,0.13589777,"('low', 'eminent')",0.0706451,0.1358978,0.0652527
