,glance_male,glance_female,tuple,average_male,average_female,female-male
28,1.4829773,1.4525898,"('disloyal', 'loyal')",1.4829773,1.4525898,-0.0303875
29,-0.05819758,-0.16749172,"('unfair', 'fair')",-0.0581976,-0.1674917,-0.1092941
30,1.4582549,1.4519253,"('intolerant', 'tolerant')",1.4582549,1.4519253,-0.0063296
31,-1.37533,-1.4329875,"('evil', 'good')",-1.37533,-1.4329875,-0.0576575
32,1.5640142,1.5009634,"('unkind', 'kind')",1.5640142,1.5009634,-0.0630508
33,-0.60027945,-0.5828585,"('wrong', 'right')",-0.6002795,-0.5828585,0.017421
34,4.448172,4.5232167,"('mean', 'honorable')",4.4481721,4.5232167,0.0750446
35,-1.2449542,-1.3948538,"('corrupt', 'incorrupt')",-1.2449542,-1.3948538,-0.1498996
36,-1.2852111,-1.2952182,"('hostile', 'amicable')",-1.2852111,-1.2952182,-0.0100071
37,1.3666453,1.3549446,"('fake', 'genuine')",1.3666453,1.3549446,-0.0117007
38,0.10576623,0.10836579,"('untruthful', 'truthful')",0.1057662,0.1083658,0.0025996
39,0.374263,0.35626414,"('exploitative', 'cooperative')",0.374263,0.3562641,-0.0179989
40,-0.8089951,-0.94327074,"('stingy', 'generous')",-0.8089951,-0.9432707,-0.1342756
41,0.19418475,0.15201478,"('unforgiving', 'forgiving')",0.1941848,0.1520148,-0.04217
42,-1.1820893,-1.1951224,"('unreliable', 'reliable')",-1.1820893,-1.1951224,-0.0130331
43,1.9789094,1.9204569,"('irresponsible', 'responsible')",1.9789094,1.9204569,-0.0584525
44,-1.3954744,-1.445809,"('prejudiced', 'unprejudiced')",-1.3954744,-1.445809,-0.0503346
45,1.2138424,1.1764032,"('incompetent', 'competent')",1.2138424,1.1764032,-0.0374392
46,0.39142862,0.44984946,"('uncompetitive', 'competitive')",0.3914286,0.4498495,0.0584209
47,5.659033,5.761461,"('stupid', 'smart')",5.6590328,5.7614608,0.102428
48,1.3209136,1.3285161,"('unintelligent', 'intelligent')",1.3209136,1.3285161,0.0076025
49,0.67663515,0.74362165,"('unable', 'able')",0.6766351,0.7436216,0.0669865
50,0.35644424,0.38523018,"('clumsy', 'skillful')",0.3564442,0.3852302,0.028786
51,1.2013876,1.2451005,"('uneducated', 'educated')",1.2013876,1.2451005,0.0437129
52,-0.5631524,-0.58708423,"('irrational', 'rational')",-0.5631524,-0.5870842,-0.0239318
53,0.7383265,0.6504031,"('uncreative', 'creative')",0.7383265,0.6504031,-0.0879234
54,1.5528495,1.6458521,"('incapable', 'capable')",1.5528495,1.6458521,0.0930026
55,1.9007509,1.8858051,"('incompetent', 'clever')",1.9007509,1.8858051,-0.0149458
56,1.3147925,1.3015845,"('impractical', 'practical')",1.3147925,1.3015845,-0.013208
57,-2.0365179,-1.9816884,"('unimaginative', 'imaginative')",-2.0365179,-1.9816884,0.0548295
58,-0.016081125,-0.05071904,"('undiscriminating', 'discriminating')",-0.0160811,-0.050719,-0.0346379
59,-0.03694041,0.029372912,"('foolish', 'wise')",-0.0369404,0.0293729,0.0663133
60,1.3510766,1.3767642,"('inefficient', 'efficient')",1.3510766,1.3767642,0.0256876
61,0.95883787,0.8573718,"('illogical', 'logical')",0.9588379,0.8573718,-0.1014661
62,2.2590795,2.2626657,"('incompetent', 'brilliant')",2.2590795,2.2626657,0.0035862
63,1.605238,1.6164162,"('unperceptive', 'insightful')",1.605238,1.6164162,0.0111782
64,-4.92547,-4.8767,"('shy', 'confident')",-4.9254699,-4.8766999,0.04877
65,1.6823701,1.6761382,"('insecure', 'secure')",1.6823701,1.6761382,-0.0062319
66,-0.10535315,-0.17347047,"('inactive', 'active')",-0.1053531,-0.1734705,-0.0681174
67,-0.96036845,-0.9052425,"('doubtful', 'determined')",-0.9603685,-0.9052425,0.055126
68,0.070985705,0.04160225,"('dependent', 'independent')",0.0709857,0.0416023,-0.0293834
69,-1.8745323,-1.9312074,"('lazy', 'industrious')",-1.8745323,-1.9312074,-0.0566751
70,2.2106411,2.2209067,"('lethargic', 'energetic')",2.2106411,2.2209067,0.0102656
71,0.8587076,0.89111453,"('diffident', 'self-confident')",0.8587076,0.8911145,0.0324069
72,1.0600448,1.1452702,"('unambitious', 'ambitious')",1.0600448,1.1452702,0.0852254
73,-2.782461,-2.732577,"('helpless', 'self-reliant')",-2.7824609,-2.7325771,0.0498838
74,0.7022584,0.5401706,"('undedicated', 'dedicated')",0.7022584,0.5401706,-0.1620878
75,-1.1673466,-1.1029308,"('meek', 'impulsive')",-1.1673466,-1.1029308,0.0644158
76,1.4392667,1.3802938,"('anxious', 'daring')",1.4392667,1.3802938,-0.0589729
77,-0.6975693,-0.6524334,"('unmotivated', 'motivated')",-0.6975693,-0.6524334,0.0451359
78,-0.09863698,-0.12674706,"('nonresilient', 'resilient')",-0.098637,-0.1267471,-0.0281101
79,-0.378327,-0.38263378,"('wavering', 'unwavering')",-0.378327,-0.3826338,-0.0043068
80,0.5026854,0.48548913,"('dominated', 'dominating')",0.5026854,0.4854891,-0.0171963
81,0.68906325,0.8102542,"('submissive', 'aggressive')",0.6890633,0.8102542,0.1211909
82,6.461775,6.5742393,"('poor', 'rich')",6.4617748,6.5742393,0.1124645
83,-0.08788675,-0.055971712,"('powerless', 'powerful')",-0.0878868,-0.0559717,0.0319151
84,0.11422229,0.15413329,"('inferior', 'superior')",0.1142223,0.1541333,0.039911
85,-1.765785,-1.8760984,"('insignificant', 'prestigious')",-1.765785,-1.8760984,-0.1103134
86,0.9529546,0.9446032,"('uninfluential', 'influential')",0.9529546,0.9446032,-0.0083514
87,0.5148908,0.6317916,"('unsuccessful', 'successful')",0.5148908,0.6317916,0.1169008
88,0.124507934,0.1566351,"('low', 'eminent')",0.1245079,0.1566351,0.0321272
