,sculpting_male,sculpting_female,tuple,average_male,average_female,female-male
30,-1.6808664,-1.6575435,"('intolerant', 'tolerant')",-1.6808664,-1.6575435,0.0233229
31,-0.3944152,-0.41735417,"('evil', 'good')",-0.3944152,-0.4173542,-0.022939
32,-0.44055164,-0.5018668,"('unkind', 'kind')",-0.4405516,-0.5018668,-0.0613152
33,1.1149942,1.0811198,"('wrong', 'right')",1.1149942,1.0811198,-0.0338744
34,0.9250672,1.0445902,"('mean', 'honorable')",0.9250672,1.0445902,0.119523
35,1.1338909,0.97549075,"('corrupt', 'incorrupt')",1.1338909,0.9754907,-0.1584002
36,0.41290504,0.22837187,"('hostile', 'amicable')",0.412905,0.2283719,-0.1845331
37,-1.1139508,-1.1834837,"('fake', 'genuine')",-1.1139508,-1.1834837,-0.0695329
38,-0.12766568,-0.18124631,"('untruthful', 'truthful')",-0.1276657,-0.1812463,-0.0535806
39,-0.9665233,-0.93268836,"('exploitative', 'cooperative')",-0.9665233,-0.9326884,0.0338349
40,-1.3079143,-1.4734448,"('stingy', 'generous')",-1.3079143,-1.4734448,-0.1655305
41,-0.6410895,-0.8551747,"('unforgiving', 'forgiving')",-0.6410895,-0.8551747,-0.2140852
42,-0.5049905,-0.38839883,"('unreliable', 'reliable')",-0.5049905,-0.3883988,0.1165917
43,-1.7049171,-1.6098158,"('irresponsible', 'responsible')",-1.7049171,-1.6098158,0.0951013
44,0.5396903,0.7727383,"('prejudiced', 'unprejudiced')",0.5396903,0.7727383,0.233048
45,-1.5339929,-1.5325283,"('incompetent', 'competent')",-1.5339929,-1.5325283,0.0014646
46,-1.6302322,-1.5327278,"('uncompetitive', 'competitive')",-1.6302322,-1.5327278,0.0975044
47,0.8726989,0.9278365,"('stupid', 'smart')",0.8726989,0.9278365,0.0551376
48,-1.5818615,-1.650936,"('unintelligent', 'intelligent')",-1.5818615,-1.650936,-0.0690745
49,0.12158377,0.26503772,"('unable', 'able')",0.1215838,0.2650377,0.1434539
50,0.59899074,0.71844065,"('clumsy', 'skillful')",0.5989907,0.7184407,0.11945
51,-0.319877,-0.25687236,"('uneducated', 'educated')",-0.319877,-0.2568724,0.0630046
52,0.2732002,0.08058548,"('irrational', 'rational')",0.2732002,0.0805855,-0.1926147
53,1.4514608,1.4244031,"('uncreative', 'creative')",1.4514608,1.4244031,-0.0270577
54,1.077717,1.0945474,"('incapable', 'capable')",1.0777169,1.0945474,0.0168305
55,-2.030954,-1.9421461,"('incompetent', 'clever')",-2.0309539,-1.9421461,0.0888078
56,0.18692547,0.27642334,"('impractical', 'practical')",0.1869255,0.2764233,0.0894978
57,0.31229573,0.14327946,"('unimaginative', 'imaginative')",0.3122957,0.1432795,-0.1690162
58,0.7973939,0.7208714,"('undiscriminating', 'discriminating')",0.7973939,0.7208714,-0.0765225
59,0.5777557,0.47347966,"('foolish', 'wise')",0.5777557,0.4734797,-0.104276
60,-1.0938132,-0.8818521,"('inefficient', 'efficient')",-1.0938132,-0.8818521,0.2119611
61,-0.46137425,-0.48621854,"('illogical', 'logical')",-0.4613743,-0.4862185,-0.0248442
62,-0.83636355,-0.63626146,"('incompetent', 'brilliant')",-0.8363636,-0.6362615,0.2001021
63,-1.0695354,-1.0719806,"('unperceptive', 'insightful')",-1.0695354,-1.0719806,-0.0024452
64,-1.8815497,-1.835494,"('shy', 'confident')",-1.8815497,-1.835494,0.0460557
65,-1.3699855,-1.3155545,"('insecure', 'secure')",-1.3699855,-1.3155545,0.054431
66,0.19074176,0.13258323,"('inactive', 'active')",0.1907418,0.1325832,-0.0581586
67,0.7127068,0.7928061,"('doubtful', 'determined')",0.7127068,0.7928061,0.0800993
68,-0.194204,-0.105142474,"('dependent', 'independent')",-0.194204,-0.1051425,0.0890615
69,1.2734617,1.3811736,"('lazy', 'industrious')",1.2734617,1.3811736,0.1077119
70,-1.036038,-0.99545884,"('lethargic', 'energetic')",-1.036038,-0.9954588,0.0405792
71,0.007019719,0.099376485,"('diffident', 'self-confident')",0.0070197,0.0993765,0.0923568
72,0.25313857,0.20004146,"('unambitious', 'ambitious')",0.2531386,0.2000415,-0.0530971
73,-0.55738646,-0.4304033,"('helpless', 'self-reliant')",-0.5573865,-0.4304033,0.1269832
74,-0.39199024,-0.24881163,"('undedicated', 'dedicated')",-0.3919902,-0.2488116,0.1431786
75,1.5688099,1.6319239,"('meek', 'impulsive')",1.5688099,1.6319239,0.063114
76,0.33188343,0.42129716,"('anxious', 'daring')",0.3318834,0.4212972,0.0894138
77,-0.06773212,-0.018169796,"('unmotivated', 'motivated')",-0.0677321,-0.0181698,0.0495623
78,-0.3118367,-0.24927422,"('nonresilient', 'resilient')",-0.3118367,-0.2492742,0.0625625
79,1.1709988,1.0064328,"('wavering', 'unwavering')",1.1709988,1.0064328,-0.164566
80,-1.0867294,-0.9788341,"('dominated', 'dominating')",-1.0867294,-0.9788341,0.1078953
81,-1.3200911,-1.2842785,"('submissive', 'aggressive')",-1.3200911,-1.2842785,0.0358126
82,1.2822213,1.4008907,"('poor', 'rich')",1.2822213,1.4008907,0.1186694
83,-0.5399926,-0.6014822,"('powerless', 'powerful')",-0.5399926,-0.6014822,-0.0614896
84,0.56246096,0.6191288,"('inferior', 'superior')",0.562461,0.6191288,0.0566678
85,1.0746638,0.9589511,"('insignificant', 'prestigious')",1.0746638,0.9589511,-0.1157127
86,-1.2173661,-1.3551126,"('uninfluential', 'influential')",-1.2173661,-1.3551126,-0.1377465
87,0.12286222,0.26682007,"('unsuccessful', 'successful')",0.1228622,0.2668201,0.1439579
88,-0.1911042,-0.12467719,"('low', 'eminent')",-0.1911042,-0.1246772,0.066427
