,sail_male,sail_female,tuple,average_male,average_female,female-male
25,1.1969229,1.1897708,"('egoistic', 'altruistic')",1.1969229,1.1897708,-0.0071521
26,1.2318944,1.2389892,"('hardhearted', 'benevolent')",1.2318944,1.2389892,0.0070948
27,1.5407937,1.4494876,"('hardhearted', 'softhearted')",1.5407937,1.4494876,-0.0913061
28,1.2352921,1.172162,"('disloyal', 'loyal')",1.2352921,1.1721621,-0.06313
29,-0.7418688,-0.8240502,"('unfair', 'fair')",-0.7418688,-0.8240502,-0.0821814
30,1.0854534,1.010228,"('intolerant', 'tolerant')",1.0854534,1.010228,-0.0752254
31,-1.0880713,-1.0811363,"('evil', 'good')",-1.0880713,-1.0811363,0.006935
32,1.2434521,1.2283608,"('unkind', 'kind')",1.2434521,1.2283608,-0.0150913
33,-0.30615443,-0.3861764,"('wrong', 'right')",-0.3061544,-0.3861764,-0.080022
34,4.868531,5.0059233,"('mean', 'honorable')",4.8685312,5.0059233,0.1373921
35,-0.678754,-0.85675323,"('corrupt', 'incorrupt')",-0.678754,-0.8567532,-0.1779992
36,-0.5788085,-0.64685035,"('hostile', 'amicable')",-0.5788085,-0.6468503,-0.0680418
37,0.8564263,0.8347982,"('fake', 'genuine')",0.8564263,0.8347982,-0.0216281
38,-0.09599477,-0.13088883,"('untruthful', 'truthful')",-0.0959948,-0.1308888,-0.034894
39,0.6241618,0.59148043,"('exploitative', 'cooperative')",0.6241618,0.5914804,-0.0326814
40,-1.5077059,-1.5940715,"('stingy', 'generous')",-1.5077059,-1.5940715,-0.0863656
41,0.18150184,0.17353895,"('unforgiving', 'forgiving')",0.1815018,0.173539,-0.0079628
42,-3.1555064,-3.1329875,"('unreliable', 'reliable')",-3.1555064,-3.1329875,0.0225189
43,1.0806249,1.102623,"('irresponsible', 'responsible')",1.0806249,1.102623,0.0219981
44,-2.12984,-2.1205556,"('prejudiced', 'unprejudiced')",-2.1298399,-2.1205556,0.0092843
45,-0.53769934,-0.54004157,"('incompetent', 'competent')",-0.5376993,-0.5400416,-0.0023423
46,-1.0643326,-1.02486,"('uncompetitive', 'competitive')",-1.0643326,-1.02486,0.0394726
47,5.3673425,5.45402,"('stupid', 'smart')",5.3673425,5.45402,0.0866775
48,0.9167251,0.91922444,"('unintelligent', 'intelligent')",0.9167251,0.9192244,0.0024993
49,0.13145238,0.13765748,"('unable', 'able')",0.1314524,0.1376575,0.0062051
50,-0.40374076,-0.4059813,"('clumsy', 'skillful')",-0.4037408,-0.4059813,-0.0022405
51,0.26287434,0.25783595,"('uneducated', 'educated')",0.2628743,0.257836,-0.0050383
52,-0.492982,-0.6218547,"('irrational', 'rational')",-0.492982,-0.6218547,-0.1288727
53,0.6637486,0.63837874,"('uncreative', 'creative')",0.6637486,0.6383787,-0.0253699
54,1.0920597,1.1428069,"('incapable', 'capable')",1.0920597,1.1428069,0.0507472
55,0.64324105,0.6888116,"('incompetent', 'clever')",0.643241,0.6888116,0.0455706
56,0.45543587,0.4731895,"('impractical', 'practical')",0.4554359,0.4731895,0.0177536
57,-2.711726,-2.7082229,"('unimaginative', 'imaginative')",-2.711726,-2.7082229,0.0035031
58,-0.09263282,-0.06080299,"('undiscriminating', 'discriminating')",-0.0926328,-0.060803,0.0318298
59,-0.31099868,-0.36414653,"('foolish', 'wise')",-0.3109987,-0.3641465,-0.0531478
60,0.52002025,0.57288706,"('inefficient', 'efficient')",0.5200202,0.5728871,0.0528669
61,0.4721917,0.3620393,"('illogical', 'logical')",0.4721917,0.3620393,-0.1101524
62,0.31462497,0.367518,"('incompetent', 'brilliant')",0.314625,0.367518,0.052893
63,0.045614675,0.13924721,"('unperceptive', 'insightful')",0.0456147,0.1392472,0.0936325
64,-6.7764225,-6.882619,"('shy', 'confident')",-6.7764225,-6.8826189,-0.1061964
65,0.3955611,0.37607986,"('insecure', 'secure')",0.3955611,0.3760799,-0.0194812
66,-0.14635807,-0.14398202,"('inactive', 'active')",-0.1463581,-0.143982,0.0023761
67,-0.17013697,-0.15248534,"('doubtful', 'determined')",-0.170137,-0.1524853,0.0176517
68,-0.5900187,-0.59530944,"('dependent', 'independent')",-0.5900187,-0.5953094,-0.0052907
69,-1.793288,-1.8605894,"('lazy', 'industrious')",-1.793288,-1.8605894,-0.0673014
70,0.3925631,0.4365794,"('lethargic', 'energetic')",0.3925631,0.4365794,0.0440163
71,0.6285322,0.64533544,"('diffident', 'self-confident')",0.6285322,0.6453354,0.0168032
72,0.6809081,0.70975214,"('unambitious', 'ambitious')",0.6809081,0.7097521,0.028844
73,-3.2405992,-3.2271936,"('helpless', 'self-reliant')",-3.2405992,-3.2271936,0.0134056
74,0.26455477,0.22947404,"('undedicated', 'dedicated')",0.2645548,0.229474,-0.0350808
75,-1.1707851,-1.0860037,"('meek', 'impulsive')",-1.1707851,-1.0860037,0.0847814
76,0.5273323,0.60214055,"('anxious', 'daring')",0.5273323,0.6021405,0.0748082
77,-1.0969923,-1.0140026,"('unmotivated', 'motivated')",-1.0969923,-1.0140026,0.0829897
78,-0.21985799,-0.201174,"('nonresilient', 'resilient')",-0.219858,-0.201174,0.018684
79,-0.114789054,-0.1127651,"('wavering', 'unwavering')",-0.1147891,-0.1127651,0.002024
80,-0.35812905,-0.3952553,"('dominated', 'dominating')",-0.3581291,-0.3952553,-0.0371262
81,-0.12216416,-0.01943107,"('submissive', 'aggressive')",-0.1221642,-0.0194311,0.1027331
82,5.9416175,6.135997,"('poor', 'rich')",5.9416175,6.1359968,0.1943793
83,-0.43064016,-0.41483018,"('powerless', 'powerful')",-0.4306402,-0.4148302,0.01581
84,0.3470255,0.35654762,"('inferior', 'superior')",0.3470255,0.3565476,0.0095221
85,0.119439706,0.08021455,"('insignificant', 'prestigious')",0.1194397,0.0802146,-0.0392251
86,0.8119453,0.73610806,"('uninfluential', 'influential')",0.8119453,0.7361081,-0.0758372
87,-0.2832574,-0.17499933,"('unsuccessful', 'successful')",-0.2832574,-0.1749993,0.1082581
88,0.07878503,0.11276576,"('low', 'eminent')",0.078785,0.1127658,0.0339808
