,scrambled_male,scrambled_female,tuple,average_male,average_female,female-male
35,-1.390051,-1.360973,"('corrupt', 'incorrupt')",-1.390051,-1.360973,0.029078
36,-1.1640419,-1.1273181,"('hostile', 'amicable')",-1.1640419,-1.1273181,0.0367238
37,0.36659956,0.44421804,"('fake', 'genuine')",0.3665996,0.444218,0.0776184
38,-0.13799867,-0.07044312,"('untruthful', 'truthful')",-0.1379987,-0.0704431,0.0675556
39,0.15059964,0.14638151,"('exploitative', 'cooperative')",0.1505996,0.1463815,-0.0042181
40,-1.4072536,-1.5535944,"('stingy', 'generous')",-1.4072536,-1.5535944,-0.1463408
41,-0.15595032,-0.14019474,"('unforgiving', 'forgiving')",-0.1559503,-0.1401947,0.0157556
42,-1.6178505,-1.6387479,"('unreliable', 'reliable')",-1.6178505,-1.6387479,-0.0208974
43,1.3404405,1.3430033,"('irresponsible', 'responsible')",1.3404405,1.3430033,0.0025628
44,-1.0225886,-1.1060383,"('prejudiced', 'unprejudiced')",-1.0225886,-1.1060383,-0.0834497
45,0.41621053,0.4756996,"('incompetent', 'competent')",0.4162105,0.4756996,0.0594891
46,0.0030487105,-0.014759142,"('uncompetitive', 'competitive')",0.0030487,-0.0147591,-0.0178078
47,5.160916,5.419706,"('stupid', 'smart')",5.1609159,5.4197059,0.25879
48,0.5962397,0.47648862,"('unintelligent', 'intelligent')",0.5962397,0.4764886,-0.1197511
49,0.0016179308,0.20469376,"('unable', 'able')",0.0016179,0.2046938,0.2030759
50,-0.06296461,0.012490142,"('clumsy', 'skillful')",-0.0629646,0.0124901,0.0754547
51,0.48635507,0.46954703,"('uneducated', 'educated')",0.4863551,0.469547,-0.0168081
52,-0.8241734,-0.75692374,"('irrational', 'rational')",-0.8241734,-0.7569237,0.0672497
53,-0.08671312,-0.01852277,"('uncreative', 'creative')",-0.0867131,-0.0185228,0.0681903
54,0.84801763,1.1000497,"('incapable', 'capable')",0.8480176,1.1000497,0.2520321
55,0.94000685,0.8396248,"('incompetent', 'clever')",0.9400069,0.8396248,-0.1003821
56,1.1829966,1.1703514,"('impractical', 'practical')",1.1829966,1.1703514,-0.0126452
57,-2.1871428,-2.2086957,"('unimaginative', 'imaginative')",-2.1871428,-2.2086957,-0.0215529
58,-0.3019743,-0.29936647,"('undiscriminating', 'discriminating')",-0.3019743,-0.2993665,0.0026078
59,-0.2393197,-0.073677324,"('foolish', 'wise')",-0.2393197,-0.0736773,0.1656424
60,1.2440726,1.1551088,"('inefficient', 'efficient')",1.2440726,1.1551088,-0.0889638
61,0.16133639,0.052782692,"('illogical', 'logical')",0.1613364,0.0527827,-0.1085537
62,1.5413314,1.6137686,"('incompetent', 'brilliant')",1.5413314,1.6137686,0.0724372
63,0.7882275,0.87594634,"('unperceptive', 'insightful')",0.7882275,0.8759463,0.0877188
64,-5.145239,-5.1667676,"('shy', 'confident')",-5.1452389,-5.1667676,-0.0215287
65,1.0676744,0.98345965,"('insecure', 'secure')",1.0676744,0.9834597,-0.0842147
66,-0.31737754,-0.23801693,"('inactive', 'active')",-0.3173775,-0.2380169,0.0793606
67,-0.4934908,-0.40130487,"('doubtful', 'determined')",-0.4934908,-0.4013049,0.0921859
68,-0.20531154,-0.19798711,"('dependent', 'independent')",-0.2053115,-0.1979871,0.0073244
69,-1.7456732,-1.664473,"('lazy', 'industrious')",-1.7456732,-1.6644731,0.0812001
70,1.6773504,1.6805995,"('lethargic', 'energetic')",1.6773504,1.6805995,0.0032491
71,0.60410404,0.71184486,"('diffident', 'self-confident')",0.604104,0.7118449,0.1077409
72,0.990804,1.0517399,"('unambitious', 'ambitious')",0.990804,1.0517399,0.0609359
73,-2.8561835,-2.8882227,"('helpless', 'self-reliant')",-2.8561835,-2.8882227,-0.0320392
74,-0.050658673,-0.12450983,"('undedicated', 'dedicated')",-0.0506587,-0.1245098,-0.0738511
75,-0.6152962,-0.41444358,"('meek', 'impulsive')",-0.6152962,-0.4144436,0.2008526
76,0.8493983,0.7669114,"('anxious', 'daring')",0.8493983,0.7669114,-0.0824869
77,-0.94620526,-0.8661277,"('unmotivated', 'motivated')",-0.9462053,-0.8661277,0.0800776
78,-0.48042363,-0.46259022,"('nonresilient', 'resilient')",-0.4804236,-0.4625902,0.0178334
79,-0.3957264,-0.19007508,"('wavering', 'unwavering')",-0.3957264,-0.1900751,0.2056513
80,-0.09693232,-0.124356754,"('dominated', 'dominating')",-0.0969323,-0.1243568,-0.0274245
81,0.534851,0.47025016,"('submissive', 'aggressive')",0.534851,0.4702502,-0.0646008
82,6.492874,6.721254,"('poor', 'rich')",6.4928741,6.7212539,0.2283798
83,-0.3236287,-0.31499982,"('powerless', 'powerful')",-0.3236287,-0.3149998,0.0086289
84,-0.09460312,-0.00082250684,"('inferior', 'superior')",-0.0946031,-0.0008225,0.0937806
85,-1.541932,-1.5262918,"('insignificant', 'prestigious')",-1.541932,-1.5262918,0.0156402
86,0.54006195,0.5839219,"('uninfluential', 'influential')",0.540062,0.5839219,0.0438599
87,-0.14145482,0.0367497,"('unsuccessful', 'successful')",-0.1414548,0.0367497,0.1782045
88,0.16184503,0.18916686,"('low', 'eminent')",0.161845,0.1891669,0.0273219
