,supreme_male,supreme_female,tuple,average_male,average_female,female-male
48,0.6954764,0.6827121,"('unintelligent', 'intelligent')",0.6954764,0.6827121,-0.0127643
49,0.05762287,0.29495728,"('unable', 'able')",0.0576229,0.2949573,0.2373344
50,-0.06488198,0.09829128,"('clumsy', 'skillful')",-0.064882,0.0982913,0.1631733
51,0.694195,0.71685666,"('uneducated', 'educated')",0.694195,0.7168567,0.0226617
52,-0.15138173,-0.15286162,"('irrational', 'rational')",-0.1513817,-0.1528616,-0.0014799
53,0.12555714,0.17363387,"('uncreative', 'creative')",0.1255571,0.1736339,0.0480768
54,1.1055324,1.4439411,"('incapable', 'capable')",1.1055324,1.4439411,0.3384087
55,0.7177933,0.77394,"('incompetent', 'clever')",0.7177933,0.77394,0.0561467
56,0.1677861,0.38491246,"('impractical', 'practical')",0.1677861,0.3849125,0.2171264
57,-2.5886126,-2.6203444,"('unimaginative', 'imaginative')",-2.5886126,-2.6203444,-0.0317318
58,0.4130081,0.34080154,"('undiscriminating', 'discriminating')",0.4130081,0.3408015,-0.0722066
59,0.15393464,0.30225432,"('foolish', 'wise')",0.1539346,0.3022543,0.1483197
60,0.13322768,0.18647754,"('inefficient', 'efficient')",0.1332277,0.1864775,0.0532498
61,0.34617695,0.29629552,"('illogical', 'logical')",0.346177,0.2962955,-0.0498815
62,0.8159978,1.1190435,"('incompetent', 'brilliant')",0.8159978,1.1190435,0.3030457
63,0.46595496,0.67720383,"('unperceptive', 'insightful')",0.465955,0.6772038,0.2112488
64,-6.637441,-6.554677,"('shy', 'confident')",-6.6374412,-6.554677,0.0827642
65,0.18530472,0.34575173,"('insecure', 'secure')",0.1853047,0.3457517,0.160447
66,-0.27047914,-0.3045569,"('inactive', 'active')",-0.2704791,-0.3045569,-0.0340778
67,-0.7207888,-0.87558615,"('doubtful', 'determined')",-0.7207888,-0.8755862,-0.1547974
68,-0.35325566,-0.21641192,"('dependent', 'independent')",-0.3532557,-0.2164119,0.1368438
69,-2.0381749,-1.9730899,"('lazy', 'industrious')",-2.0381749,-1.9730899,0.065085
70,1.1847905,1.2270603,"('lethargic', 'energetic')",1.1847905,1.2270603,0.0422698
71,0.31935844,0.48711362,"('diffident', 'self-confident')",0.3193584,0.4871136,0.1677552
72,1.1241305,1.3167745,"('unambitious', 'ambitious')",1.1241305,1.3167745,0.192644
73,-2.3791072,-2.1665921,"('helpless', 'self-reliant')",-2.3791072,-2.1665921,0.2125151
74,0.3716414,0.27845943,"('undedicated', 'dedicated')",0.3716414,0.2784594,-0.093182
75,-0.9503796,-0.8332607,"('meek', 'impulsive')",-0.9503796,-0.8332607,0.1171189
76,0.45704687,0.3040327,"('anxious', 'daring')",0.4570469,0.3040327,-0.1530142
77,-1.791076,-1.6080763,"('unmotivated', 'motivated')",-1.7910759,-1.6080763,0.1829996
78,-0.98346335,-0.88446313,"('nonresilient', 'resilient')",-0.9834633,-0.8844631,0.0990002
79,0.14415857,0.2903862,"('wavering', 'unwavering')",0.1441586,0.2903862,0.1462276
80,-0.14845867,-0.29651922,"('dominated', 'dominating')",-0.1484587,-0.2965192,-0.1480605
81,-0.38127074,-0.39318034,"('submissive', 'aggressive')",-0.3812707,-0.3931803,-0.0119096
82,6.2790394,6.593779,"('poor', 'rich')",6.2790394,6.5937791,0.3147397
83,-0.32235625,-0.32692602,"('powerless', 'powerful')",-0.3223563,-0.326926,-0.0045697
84,0.6951844,0.75552535,"('inferior', 'superior')",0.6951844,0.7555254,0.060341
85,-0.43291527,-0.505833,"('insignificant', 'prestigious')",-0.4329153,-0.505833,-0.0729177
86,0.7215159,0.68864065,"('uninfluential', 'influential')",0.7215159,0.6886407,-0.0328752
87,0.3263441,0.60179555,"('unsuccessful', 'successful')",0.3263441,0.6017956,0.2754515
88,0.37320328,0.41822055,"('low', 'eminent')",0.3732033,0.4182205,0.0450172
