,trail_male,trail_female,tuple,average_male,average_female,female-male
28,0.9234647,0.92020875,"('disloyal', 'loyal')",0.9234647,0.9202088,-0.0032559
29,-0.3805359,-0.4199012,"('unfair', 'fair')",-0.3805359,-0.4199012,-0.0393653
30,1.0390366,0.9877265,"('intolerant', 'tolerant')",1.0390366,0.9877265,-0.0513101
31,-1.4296722,-1.3076576,"('evil', 'good')",-1.4296722,-1.3076576,0.1220146
32,0.7992159,0.72185546,"('unkind', 'kind')",0.7992159,0.7218555,-0.0773604
33,-0.24572784,-0.25767046,"('wrong', 'right')",-0.2457278,-0.2576705,-0.0119427
34,4.7032123,4.865483,"('mean', 'honorable')",4.7032123,4.8654828,0.1622705
35,-0.850714,-0.991939,"('corrupt', 'incorrupt')",-0.850714,-0.991939,-0.141225
36,-0.5714617,-0.60477734,"('hostile', 'amicable')",-0.5714617,-0.6047773,-0.0333156
37,0.57982516,0.53335726,"('fake', 'genuine')",0.5798252,0.5333573,-0.0464679
38,-0.18554562,-0.13156772,"('untruthful', 'truthful')",-0.1855456,-0.1315677,0.0539779
39,0.97011596,0.9929299,"('exploitative', 'cooperative')",0.970116,0.9929299,0.0228139
40,-1.9368918,-2.1223245,"('stingy', 'generous')",-1.9368918,-2.1223245,-0.1854327
41,0.3247897,0.30402318,"('unforgiving', 'forgiving')",0.3247897,0.3040232,-0.0207665
42,-2.3932924,-2.486084,"('unreliable', 'reliable')",-2.3932924,-2.486084,-0.0927916
43,0.88345814,0.9048012,"('irresponsible', 'responsible')",0.8834581,0.9048012,0.0213431
44,-1.2607391,-1.2971456,"('prejudiced', 'unprejudiced')",-1.2607391,-1.2971456,-0.0364065
45,-0.0006558113,-0.003067553,"('incompetent', 'competent')",-0.0006558,-0.0030676,-0.0024118
46,-0.66825724,-0.74289703,"('uncompetitive', 'competitive')",-0.6682572,-0.742897,-0.0746398
47,5.0413384,5.188286,"('stupid', 'smart')",5.0413384,5.1882858,0.1469474
48,0.36232933,0.3185061,"('unintelligent', 'intelligent')",0.3623293,0.3185061,-0.0438232
49,0.021605693,0.06487091,"('unable', 'able')",0.0216057,0.0648709,0.0432652
50,-0.81737757,-0.8638883,"('clumsy', 'skillful')",-0.8173776,-0.8638883,-0.0465107
51,0.43333632,0.34576756,"('uneducated', 'educated')",0.4333363,0.3457676,-0.0875687
52,-0.55662006,-0.59087074,"('irrational', 'rational')",-0.5566201,-0.5908707,-0.0342506
53,-0.24535829,-0.24634986,"('uncreative', 'creative')",-0.2453583,-0.2463499,-0.0009916
54,0.8975658,0.971695,"('incapable', 'capable')",0.8975658,0.971695,0.0741292
55,0.5423916,0.54124784,"('incompetent', 'clever')",0.5423916,0.5412478,-0.0011438
56,0.7658802,0.74424434,"('impractical', 'practical')",0.7658802,0.7442443,-0.0216359
57,-2.7357836,-2.7669747,"('unimaginative', 'imaginative')",-2.7357836,-2.7669747,-0.0311911
58,0.024603285,0.05540116,"('undiscriminating', 'discriminating')",0.0246033,0.0554012,0.0307979
59,-0.30790114,-0.3134116,"('foolish', 'wise')",-0.3079011,-0.3134116,-0.0055105
60,0.6350636,0.6300496,"('inefficient', 'efficient')",0.6350636,0.6300496,-0.005014
61,0.36635983,0.24287271,"('illogical', 'logical')",0.3663598,0.2428727,-0.1234871
62,0.42484006,0.4601067,"('incompetent', 'brilliant')",0.4248401,0.4601067,0.0352666
63,0.19558124,0.25825137,"('unperceptive', 'insightful')",0.1955812,0.2582514,0.0626702
64,-6.114653,-6.2022777,"('shy', 'confident')",-6.1146531,-6.2022777,-0.0876246
65,0.29331744,0.27643383,"('insecure', 'secure')",0.2933174,0.2764338,-0.0168836
66,-0.21863304,-0.25473714,"('inactive', 'active')",-0.218633,-0.2547371,-0.0361041
67,-0.3622676,-0.2936842,"('doubtful', 'determined')",-0.3622676,-0.2936842,0.0685834
68,-0.89010453,-0.8705336,"('dependent', 'independent')",-0.8901045,-0.8705336,0.0195709
69,-1.4950792,-1.4112029,"('lazy', 'industrious')",-1.4950792,-1.4112029,0.0838763
70,1.1252962,1.0323305,"('lethargic', 'energetic')",1.1252962,1.0323305,-0.0929657
71,0.43464178,0.5135762,"('diffident', 'self-confident')",0.4346418,0.5135762,0.0789344
72,0.51264304,0.5143522,"('unambitious', 'ambitious')",0.512643,0.5143522,0.0017092
73,-3.1891053,-3.1876047,"('helpless', 'self-reliant')",-3.1891053,-3.1876047,0.0015006
74,0.3224306,0.23426478,"('undedicated', 'dedicated')",0.3224306,0.2342648,-0.0881658
75,-1.1292071,-1.0428886,"('meek', 'impulsive')",-1.1292071,-1.0428886,0.0863185
76,0.44265705,0.37415704,"('anxious', 'daring')",0.4426571,0.374157,-0.0685001
77,-0.83294594,-0.69998246,"('unmotivated', 'motivated')",-0.8329459,-0.6999825,0.1329634
78,-0.6408647,-0.6367485,"('nonresilient', 'resilient')",-0.6408647,-0.6367485,0.0041162
79,-0.3960935,-0.39816302,"('wavering', 'unwavering')",-0.3960935,-0.398163,-0.0020695
80,-0.12879062,-0.20418516,"('dominated', 'dominating')",-0.1287906,-0.2041852,-0.0753946
81,0.1605284,0.14703469,"('submissive', 'aggressive')",0.1605284,0.1470347,-0.0134937
82,5.8052545,5.8998623,"('poor', 'rich')",5.8052545,5.8998623,0.0946078
83,-0.3062345,-0.3598367,"('powerless', 'powerful')",-0.3062345,-0.3598367,-0.0536022
84,0.42950222,0.44611987,"('inferior', 'superior')",0.4295022,0.4461199,0.0166177
85,-0.3643822,-0.3576165,"('insignificant', 'prestigious')",-0.3643822,-0.3576165,0.0067657
86,0.5453355,0.42142832,"('uninfluential', 'influential')",0.5453355,0.4214283,-0.1239072
87,-0.37195474,-0.26304102,"('unsuccessful', 'successful')",-0.3719547,-0.263041,0.1089137
88,0.1222964,0.12746735,"('low', 'eminent')",0.1222964,0.1274673,0.0051709
