,predecessor_male,predecessor_female,tuple,average_male,average_female,female-male
21,0.15858397,0.20412287,"('immoral', 'moral')",0.158584,0.2041229,0.0455389
22,-0.33623725,-0.3590509,"('untrustworthy', 'trustworthy')",-0.3362373,-0.3590509,-0.0228136
23,6.755449,6.8306365,"('insincere', 'sincere')",6.7554488,6.8306365,0.0751877
24,1.5013669,1.5278904,"('dishonest', 'honest')",1.5013669,1.5278904,0.0265235
25,0.83686227,0.8706461,"('egoistic', 'altruistic')",0.8368623,0.8706461,0.0337838
26,1.2501681,0.945319,"('hardhearted', 'benevolent')",1.2501681,0.945319,-0.3048491
27,1.8571485,1.6980895,"('hardhearted', 'softhearted')",1.8571485,1.6980895,-0.159059
28,1.311791,1.2470877,"('disloyal', 'loyal')",1.3117909,1.2470877,-0.0647032
29,-0.9648627,-1.1280066,"('unfair', 'fair')",-0.9648627,-1.1280066,-0.1631439
30,0.6758945,0.7482572,"('intolerant', 'tolerant')",0.6758945,0.7482572,0.0723627
31,-1.3556151,-1.2851728,"('evil', 'good')",-1.3556151,-1.2851728,0.0704423
32,1.6229714,1.3715346,"('unkind', 'kind')",1.6229714,1.3715346,-0.2514368
33,-0.08559881,-0.181135,"('wrong', 'right')",-0.0855988,-0.181135,-0.0955362
34,4.6457133,4.9522414,"('mean', 'honorable')",4.6457133,4.9522414,0.3065281
35,-1.5737135,-1.7020855,"('corrupt', 'incorrupt')",-1.5737135,-1.7020855,-0.128372
36,-1.0770748,-1.2133272,"('hostile', 'amicable')",-1.0770748,-1.2133272,-0.1362524
37,1.0119737,1.0269295,"('fake', 'genuine')",1.0119737,1.0269295,0.0149558
38,0.08190436,0.12957668,"('untruthful', 'truthful')",0.0819044,0.1295767,0.0476723
39,0.66931736,0.6273713,"('exploitative', 'cooperative')",0.6693174,0.6273713,-0.0419461
40,-0.8140076,-0.9659598,"('stingy', 'generous')",-0.8140076,-0.9659598,-0.1519522
41,0.39637995,0.10950779,"('unforgiving', 'forgiving')",0.3963799,0.1095078,-0.2868721
42,-2.1553452,-2.1481693,"('unreliable', 'reliable')",-2.1553452,-2.1481693,0.0071759
43,1.0791377,1.1594892,"('irresponsible', 'responsible')",1.0791377,1.1594892,0.0803515
44,-1.3505403,-1.3941612,"('prejudiced', 'unprejudiced')",-1.3505403,-1.3941612,-0.0436209
45,0.3766098,0.2609897,"('incompetent', 'competent')",0.3766098,0.2609897,-0.1156201
46,-0.41436085,-0.5439086,"('uncompetitive', 'competitive')",-0.4143609,-0.5439086,-0.1295477
47,4.454172,4.676573,"('stupid', 'smart')",4.4541721,4.6765728,0.2224007
48,0.9902589,0.8919647,"('unintelligent', 'intelligent')",0.9902589,0.8919647,-0.0982942
49,0.11198968,0.29236293,"('unable', 'able')",0.1119897,0.2923629,0.1803732
50,-0.34950516,-0.38093427,"('clumsy', 'skillful')",-0.3495052,-0.3809343,-0.0314291
51,1.4071529,1.2850972,"('uneducated', 'educated')",1.4071529,1.2850972,-0.1220557
52,-0.68950284,-0.67028624,"('irrational', 'rational')",-0.6895028,-0.6702862,0.0192166
53,0.020595364,-0.07216184,"('uncreative', 'creative')",0.0205954,-0.0721618,-0.0927572
54,1.2128844,1.3313301,"('incapable', 'capable')",1.2128844,1.3313301,0.1184457
55,0.8183632,0.8925832,"('incompetent', 'clever')",0.8183632,0.8925832,0.07422
56,0.31986302,0.36241937,"('impractical', 'practical')",0.319863,0.3624194,0.0425564
57,-2.4246202,-2.531071,"('unimaginative', 'imaginative')",-2.4246202,-2.5310709,-0.1064507
58,0.30210793,0.25872383,"('undiscriminating', 'discriminating')",0.3021079,0.2587238,-0.0433841
59,-0.4490278,-0.35217106,"('foolish', 'wise')",-0.4490278,-0.3521711,0.0968567
60,0.76709944,0.81882393,"('inefficient', 'efficient')",0.7670994,0.8188239,0.0517245
61,0.51636493,0.2623986,"('illogical', 'logical')",0.5163649,0.2623986,-0.2539663
62,1.0790658,1.2284209,"('incompetent', 'brilliant')",1.0790658,1.2284209,0.1493551
63,0.84609973,0.8390929,"('unperceptive', 'insightful')",0.8460997,0.8390929,-0.0070068
64,-6.2497206,-6.302511,"('shy', 'confident')",-6.2497206,-6.3025112,-0.0527906
65,-0.06693221,-0.034420855,"('insecure', 'secure')",-0.0669322,-0.0344209,0.0325113
66,-0.277547,-0.36876714,"('inactive', 'active')",-0.277547,-0.3687671,-0.0912201
67,-0.51509255,-0.43768662,"('doubtful', 'determined')",-0.5150926,-0.4376866,0.077406
68,-0.7311721,-0.663092,"('dependent', 'independent')",-0.7311721,-0.663092,0.0680801
69,-2.2046874,-2.1625767,"('lazy', 'industrious')",-2.2046874,-2.1625767,0.0421107
70,1.6550901,1.609311,"('lethargic', 'energetic')",1.6550901,1.609311,-0.0457791
71,0.11125673,0.24959692,"('diffident', 'self-confident')",0.1112567,0.2495969,0.1383402
72,0.97198755,1.1160489,"('unambitious', 'ambitious')",0.9719875,1.1160489,0.1440614
73,-2.5659118,-2.356143,"('helpless', 'self-reliant')",-2.5659118,-2.356143,0.2097688
74,0.5125817,0.34042934,"('undedicated', 'dedicated')",0.5125817,0.3404293,-0.1721524
75,-1.1659244,-1.0776148,"('meek', 'impulsive')",-1.1659244,-1.0776148,0.0883096
76,0.48409978,0.41123316,"('anxious', 'daring')",0.4840998,0.4112332,-0.0728666
77,-0.83360505,-0.8525667,"('unmotivated', 'motivated')",-0.8336051,-0.8525667,-0.0189616
78,-0.5621035,-0.5750151,"('nonresilient', 'resilient')",-0.5621035,-0.5750151,-0.0129116
79,-0.30366284,-0.27570456,"('wavering', 'unwavering')",-0.3036628,-0.2757046,0.0279582
80,0.2878885,0.14214842,"('dominated', 'dominating')",0.2878885,0.1421484,-0.1457401
81,0.066162735,-0.009370148,"('submissive', 'aggressive')",0.0661627,-0.0093701,-0.0755328
82,6.254993,6.4080048,"('poor', 'rich')",6.254993,6.4080048,0.1530118
83,-0.46303806,-0.43583983,"('powerless', 'powerful')",-0.4630381,-0.4358398,0.0271983
84,0.44677347,0.51755416,"('inferior', 'superior')",0.4467735,0.5175542,0.0707807
85,-0.66253823,-0.7635741,"('insignificant', 'prestigious')",-0.6625382,-0.7635741,-0.1010359
86,1.4975822,1.3466792,"('uninfluential', 'influential')",1.4975822,1.3466792,-0.150903
87,0.5600469,0.5927061,"('unsuccessful', 'successful')",0.5600469,0.5927061,0.0326592
88,0.3225035,0.2853093,"('low', 'eminent')",0.3225035,0.2853093,-0.0371942
