,oleo_male,oleo_female,tuple,average_male,average_female,female-male
27,-0.018524222,0.023036148,"('hardhearted', 'softhearted')",-0.0185242,0.0230361,0.0415603
28,0.44740984,0.29823634,"('disloyal', 'loyal')",0.4474098,0.2982363,-0.1491735
29,-1.4000909,-1.4024436,"('unfair', 'fair')",-1.4000909,-1.4024436,-0.0023527
30,0.8833281,0.78411597,"('intolerant', 'tolerant')",0.8833281,0.784116,-0.0992121
31,-1.7578105,-1.5634459,"('evil', 'good')",-1.7578105,-1.5634459,0.1943646
32,0.64371246,0.5194454,"('unkind', 'kind')",0.6437125,0.5194454,-0.1242671
33,-0.44346526,-0.47282407,"('wrong', 'right')",-0.4434653,-0.4728241,-0.0293588
34,2.2535584,2.4415033,"('mean', 'honorable')",2.2535584,2.4415033,0.1879449
35,-0.9923129,-0.9893226,"('corrupt', 'incorrupt')",-0.9923129,-0.9893226,0.0029903
36,-0.848358,-0.8135636,"('hostile', 'amicable')",-0.848358,-0.8135636,0.0347944
37,-0.22856711,-0.22583282,"('fake', 'genuine')",-0.2285671,-0.2258328,0.0027343
38,0.0813231,0.103454955,"('untruthful', 'truthful')",0.0813231,0.103455,0.0221319
39,0.16596416,0.140358,"('exploitative', 'cooperative')",0.1659642,0.140358,-0.0256062
40,-1.4228048,-1.4176658,"('stingy', 'generous')",-1.4228048,-1.4176658,0.005139
41,0.23439942,0.26891986,"('unforgiving', 'forgiving')",0.2343994,0.2689199,0.0345205
42,-1.2506223,-1.191947,"('unreliable', 'reliable')",-1.2506223,-1.191947,0.0586753
43,0.35793948,0.39273924,"('irresponsible', 'responsible')",0.3579395,0.3927392,0.0347997
44,-0.68731576,-0.73071545,"('prejudiced', 'unprejudiced')",-0.6873158,-0.7307155,-0.0433997
45,-0.008137912,0.039413057,"('incompetent', 'competent')",-0.0081379,0.0394131,0.047551
46,0.16231301,0.051359378,"('uncompetitive', 'competitive')",0.162313,0.0513594,-0.1109536
47,2.03779,2.1844041,"('stupid', 'smart')",2.0377901,2.1844041,0.146614
48,0.4870708,0.44905108,"('unintelligent', 'intelligent')",0.4870708,0.4490511,-0.0380197
49,0.06373217,0.14632785,"('unable', 'able')",0.0637322,0.1463279,0.0825957
50,-0.03250929,-0.04876916,"('clumsy', 'skillful')",-0.0325093,-0.0487692,-0.0162599
51,-0.080665134,-0.166232,"('uneducated', 'educated')",-0.0806651,-0.166232,-0.0855669
52,-0.7855699,-0.7896221,"('irrational', 'rational')",-0.7855699,-0.7896221,-0.0040522
53,-0.9432803,-0.89956653,"('uncreative', 'creative')",-0.9432803,-0.8995665,0.0437138
54,0.009109352,0.06735182,"('incapable', 'capable')",0.0091094,0.0673518,0.0582424
55,0.24722263,0.18259701,"('incompetent', 'clever')",0.2472226,0.182597,-0.0646256
56,1.2265229,1.121048,"('impractical', 'practical')",1.2265229,1.121048,-0.1054749
57,-1.5674653,-1.6231552,"('unimaginative', 'imaginative')",-1.5674653,-1.6231552,-0.0556899
58,-0.27220562,-0.30054185,"('undiscriminating', 'discriminating')",-0.2722056,-0.3005418,-0.0283362
59,-0.4464245,-0.3121269,"('foolish', 'wise')",-0.4464245,-0.3121269,0.1342976
60,0.9297042,0.842765,"('inefficient', 'efficient')",0.9297042,0.842765,-0.0869392
61,0.046186484,-0.082508564,"('illogical', 'logical')",0.0461865,-0.0825086,-0.1286951
62,0.8615126,0.9281951,"('incompetent', 'brilliant')",0.8615126,0.9281951,0.0666825
63,0.36841467,0.4273606,"('unperceptive', 'insightful')",0.3684147,0.4273606,0.0589459
64,-2.768275,-2.9091973,"('shy', 'confident')",-2.768275,-2.9091973,-0.1409223
65,0.13689882,-0.002982311,"('insecure', 'secure')",0.1368988,-0.0029823,-0.1398811
66,-1.1012352,-1.0448741,"('inactive', 'active')",-1.1012352,-1.0448741,0.0563611
67,0.41129258,0.3744997,"('doubtful', 'determined')",0.4112926,0.3744997,-0.0367929
68,-0.47363555,-0.5590379,"('dependent', 'independent')",-0.4736356,-0.5590379,-0.0854023
69,-0.67933065,-0.6188628,"('lazy', 'industrious')",-0.6793306,-0.6188628,0.0604678
70,0.5193844,0.49286374,"('lethargic', 'energetic')",0.5193844,0.4928637,-0.0265207
71,0.021793569,8.711591e-05,"('diffident', 'self-confident')",0.0217936,8.71e-05,-0.0217065
72,-0.36589438,-0.29204473,"('unambitious', 'ambitious')",-0.3658944,-0.2920447,0.0738497
73,-1.1321659,-1.209338,"('helpless', 'self-reliant')",-1.1321659,-1.2093379,-0.077172
74,0.28193408,0.24832113,"('undedicated', 'dedicated')",0.2819341,0.2483211,-0.033613
75,-0.46365175,-0.30914116,"('meek', 'impulsive')",-0.4636517,-0.3091412,0.1545105
76,0.40701962,0.4188492,"('anxious', 'daring')",0.4070196,0.4188492,0.0118296
77,-0.60717326,-0.64085853,"('unmotivated', 'motivated')",-0.6071733,-0.6408585,-0.0336852
78,-0.26118696,-0.26527408,"('nonresilient', 'resilient')",-0.261187,-0.2652741,-0.0040871
79,-0.63928956,-0.48112425,"('wavering', 'unwavering')",-0.6392896,-0.4811243,0.1581653
80,0.062339343,-0.014698528,"('dominated', 'dominating')",0.0623393,-0.0146985,-0.0770378
81,0.5693961,0.54633474,"('submissive', 'aggressive')",0.5693961,0.5463347,-0.0230614
82,2.5679946,2.6382182,"('poor', 'rich')",2.5679946,2.6382182,0.0702236
83,-0.5733916,-0.65169793,"('powerless', 'powerful')",-0.5733916,-0.6516979,-0.0783063
84,0.047622077,-0.034099564,"('inferior', 'superior')",0.0476221,-0.0340996,-0.0817217
85,-0.97340506,-0.8607944,"('insignificant', 'prestigious')",-0.9734051,-0.8607944,0.1126107
86,-0.470821,-0.5924549,"('uninfluential', 'influential')",-0.470821,-0.5924549,-0.1216339
87,0.11917631,0.085461184,"('unsuccessful', 'successful')",0.1191763,0.0854612,-0.0337151
88,0.22134878,0.14092377,"('low', 'eminent')",0.2213488,0.1409238,-0.080425
