,ford_male,ford_female,tuple,average_male,average_female,female-male
57,-2.6457446,-2.7062092,"('unimaginative', 'imaginative')",-2.6457446,-2.7062092,-0.0604646
58,-0.15326321,-0.153995,"('undiscriminating', 'discriminating')",-0.1532632,-0.153995,-0.0007318
59,0.23499295,0.2068587,"('foolish', 'wise')",0.234993,0.2068587,-0.0281343
60,0.22415942,0.49053866,"('inefficient', 'efficient')",0.2241594,0.4905387,0.2663793
61,0.9650323,0.8130097,"('illogical', 'logical')",0.9650323,0.8130097,-0.1520226
62,0.8369412,1.0287234,"('incompetent', 'brilliant')",0.8369412,1.0287234,0.1917822
63,0.6350991,0.72421163,"('unperceptive', 'insightful')",0.6350991,0.7242116,0.0891125
64,-6.2792397,-6.380214,"('shy', 'confident')",-6.2792397,-6.3802142,-0.1009745
65,0.063261785,0.22488073,"('insecure', 'secure')",0.0632618,0.2248807,0.1616189
66,-0.09534913,-0.22017837,"('inactive', 'active')",-0.0953491,-0.2201784,-0.1248293
67,-0.35004112,-0.2809157,"('doubtful', 'determined')",-0.3500411,-0.2809157,0.0691254
68,-1.1830554,-1.1581753,"('dependent', 'independent')",-1.1830554,-1.1581753,0.0248801
69,-1.1255879,-1.2865292,"('lazy', 'industrious')",-1.1255879,-1.2865292,-0.1609413
70,0.46114334,0.546073,"('lethargic', 'energetic')",0.4611433,0.546073,0.0849297
71,0.8386063,0.7789985,"('diffident', 'self-confident')",0.8386063,0.7789985,-0.0596078
72,0.3871991,0.45519656,"('unambitious', 'ambitious')",0.3871991,0.4551966,0.0679975
73,-3.3528328,-3.3937924,"('helpless', 'self-reliant')",-3.3528328,-3.3937924,-0.0409596
74,-0.009176434,-0.035031658,"('undedicated', 'dedicated')",-0.0091764,-0.0350317,-0.0258553
75,-0.86513156,-0.9078317,"('meek', 'impulsive')",-0.8651316,-0.9078317,-0.0427001
76,0.004378939,0.231905,"('anxious', 'daring')",0.0043789,0.231905,0.2275261
77,-1.0668064,-0.91350675,"('unmotivated', 'motivated')",-1.0668064,-0.9135067,0.1532997
78,-0.08815592,-0.10997932,"('nonresilient', 'resilient')",-0.0881559,-0.1099793,-0.0218234
79,-0.27833837,-0.253384,"('wavering', 'unwavering')",-0.2783384,-0.253384,0.0249544
80,-0.38664395,-0.3816307,"('dominated', 'dominating')",-0.3866439,-0.3816307,0.0050132
81,-0.78741646,-0.61051595,"('submissive', 'aggressive')",-0.7874165,-0.610516,0.1769005
82,5.3507953,5.563289,"('poor', 'rich')",5.3507953,5.5632892,0.2124939
83,-0.22512382,-0.2627147,"('powerless', 'powerful')",-0.2251238,-0.2627147,-0.0375909
84,0.4090845,0.3182124,"('inferior', 'superior')",0.4090845,0.3182124,-0.0908721
85,-0.063510805,-0.18571332,"('insignificant', 'prestigious')",-0.0635108,-0.1857133,-0.1222025
86,0.52469516,0.39555082,"('uninfluential', 'influential')",0.5246952,0.3955508,-0.1291444
87,0.07876747,0.079882294,"('unsuccessful', 'successful')",0.0787675,0.0798823,0.0011148
88,-0.34426424,-0.33734894,"('low', 'eminent')",-0.3442642,-0.3373489,0.0069153
