,celebrity_male,celebrity_female,tuple,average_male,average_female,female-male
45,0.5747073,0.54447377,"('incompetent', 'competent')",0.5747073,0.5444738,-0.0302335
46,0.23437746,0.19970062,"('uncompetitive', 'competitive')",0.2343775,0.1997006,-0.0346769
47,5.069175,5.2510133,"('stupid', 'smart')",5.0691748,5.2510133,0.1818385
48,0.92607474,0.93904924,"('unintelligent', 'intelligent')",0.9260747,0.9390492,0.0129745
49,0.08771575,0.21952187,"('unable', 'able')",0.0877158,0.2195219,0.1318061
50,-0.33526805,-0.2871581,"('clumsy', 'skillful')",-0.3352681,-0.2871581,0.04811
51,0.49122274,0.49493322,"('uneducated', 'educated')",0.4912227,0.4949332,0.0037105
52,-1.1349113,-1.2968508,"('irrational', 'rational')",-1.1349113,-1.2968508,-0.1619395
53,-0.03299483,-0.0076888436,"('uncreative', 'creative')",-0.0329948,-0.0076888,0.025306
54,0.8735248,1.0144292,"('incapable', 'capable')",0.8735248,1.0144292,0.1409044
55,1.3297979,1.3745462,"('incompetent', 'clever')",1.3297979,1.3745462,0.0447483
56,1.1141185,1.1818953,"('impractical', 'practical')",1.1141185,1.1818953,0.0677768
57,-2.371236,-2.4731576,"('unimaginative', 'imaginative')",-2.3712361,-2.4731576,-0.1019215
58,0.21619864,0.16623046,"('undiscriminating', 'discriminating')",0.2161986,0.1662305,-0.0499681
59,-0.6092508,-0.58127713,"('foolish', 'wise')",-0.6092508,-0.5812771,0.0279737
60,1.5633125,1.7209336,"('inefficient', 'efficient')",1.5633125,1.7209336,0.1576211
61,0.5110031,0.41521516,"('illogical', 'logical')",0.5110031,0.4152152,-0.0957879
62,1.2107979,1.3371543,"('incompetent', 'brilliant')",1.2107979,1.3371543,0.1263564
63,0.5283139,0.62859595,"('unperceptive', 'insightful')",0.5283139,0.6285959,0.100282
64,-5.657205,-5.713431,"('shy', 'confident')",-5.6572051,-5.7134309,-0.0562258
65,0.9785985,0.9654072,"('insecure', 'secure')",0.9785985,0.9654072,-0.0131913
66,-0.5820714,-0.7445519,"('inactive', 'active')",-0.5820714,-0.7445519,-0.1624805
67,-0.4576513,-0.33612677,"('doubtful', 'determined')",-0.4576513,-0.3361268,0.1215245
68,-0.5682675,-0.613792,"('dependent', 'independent')",-0.5682675,-0.613792,-0.0455245
69,-2.6544094,-2.732257,"('lazy', 'industrious')",-2.6544094,-2.7322569,-0.0778475
70,1.7950927,1.7298071,"('lethargic', 'energetic')",1.7950927,1.7298071,-0.0652856
71,0.20395558,0.2392273,"('diffident', 'self-confident')",0.2039556,0.2392273,0.0352717
72,1.0849205,1.183752,"('unambitious', 'ambitious')",1.0849205,1.1837519,0.0988314
73,-3.089708,-3.1199558,"('helpless', 'self-reliant')",-3.0897081,-3.1199558,-0.0302477
74,0.34404942,0.3028397,"('undedicated', 'dedicated')",0.3440494,0.3028397,-0.0412097
75,-1.0552784,-0.9709554,"('meek', 'impulsive')",-1.0552784,-0.9709554,0.084323
76,1.2682363,1.2754517,"('anxious', 'daring')",1.2682363,1.2754517,0.0072154
77,-0.81489664,-0.59895486,"('unmotivated', 'motivated')",-0.8148966,-0.5989549,0.2159417
78,-0.5842851,-0.57119143,"('nonresilient', 'resilient')",-0.5842851,-0.5711914,0.0130937
79,-0.7826823,-0.7131882,"('wavering', 'unwavering')",-0.7826823,-0.7131882,0.0694941
80,0.16194734,0.116386466,"('dominated', 'dominating')",0.1619473,0.1163865,-0.0455608
81,0.41665816,0.48530763,"('submissive', 'aggressive')",0.4166582,0.4853076,0.0686494
82,6.209337,6.3181176,"('poor', 'rich')",6.2093372,6.3181176,0.1087804
83,-0.15207836,-0.0368047,"('powerless', 'powerful')",-0.1520784,-0.0368047,0.1152737
84,0.49120414,0.5101744,"('inferior', 'superior')",0.4912041,0.5101744,0.0189703
85,-1.2838364,-1.2697397,"('insignificant', 'prestigious')",-1.2838364,-1.2697397,0.0140967
86,0.80385643,0.837838,"('uninfluential', 'influential')",0.8038564,0.837838,0.0339816
87,0.057901554,0.13442929,"('unsuccessful', 'successful')",0.0579016,0.1344293,0.0765277
88,0.25774533,0.35217562,"('low', 'eminent')",0.2577453,0.3521756,0.0944303
