,weyerhaeuser_male,weyerhaeuser_female,tuple,co_male,co_female,average_male,average_female,female-male
35,2.5186462,2.5498772,"('corrupt', 'incorrupt')",-0.55658126,-0.5930819,0.9810325,0.9783976,-0.0026349
36,0.8280812,0.8023742,"('hostile', 'amicable')",-0.09659158,-0.26613104,0.3657448,0.2681216,-0.0976232
37,0.113978885,0.12828481,"('fake', 'genuine')",0.08299495,0.10856801,0.0984869,0.1184264,0.0199395
38,-0.51525533,-0.56703746,"('untruthful', 'truthful')",0.0039089136,0.049766578,-0.2556732,-0.2586354,-0.0029622
39,0.7143002,0.72453094,"('exploitative', 'cooperative')",1.0348712,1.0856746,0.8745857,0.9051028,0.0305171
40,0.39397556,0.36831203,"('stingy', 'generous')",-2.582784,-2.6548035,-1.0944042,-1.1432457,-0.0488415
41,-1.1103855,-1.1734372,"('unforgiving', 'forgiving')",0.1068318,0.030219125,-0.5017769,-0.5716091,-0.0698322
42,0.04425241,0.10082295,"('unreliable', 'reliable')",-3.2210834,-3.1170952,-1.5884155,-1.5081362,0.0802793
43,-0.7815989,-0.8137713,"('irresponsible', 'responsible')",0.6602882,0.7705559,-0.0606554,-0.0216077,0.0390477
44,-0.014643297,0.07021143,"('prejudiced', 'unprejudiced')",-1.1538229,-1.108579,-0.5842331,-0.5191838,0.0650493
45,-1.3626443,-1.418496,"('incompetent', 'competent')",-0.3553872,-0.39356324,-0.8590158,-0.9060296,-0.0470138
46,-1.6730565,-1.7057786,"('uncompetitive', 'competitive')",-1.0055616,-1.0330204,-1.339309,-1.3693995,-0.0300905
47,0.07059525,0.12372035,"('stupid', 'smart')",5.021094,5.1291456,2.5458446,2.6264329,0.0805883
48,-1.8355141,-1.8808004,"('unintelligent', 'intelligent')",-0.10444324,-0.1406312,-0.9699786,-1.0107157,-0.0407371
49,-0.8260219,-0.7771622,"('unable', 'able')",-0.50784385,-0.41489315,-0.6669329,-0.5960277,0.0709052
50,0.81185704,0.8004652,"('clumsy', 'skillful')",-0.20883961,-0.22355059,0.3015087,0.2884573,-0.0130514
51,-1.1940356,-1.2417171,"('uneducated', 'educated')",0.15483667,0.025378317,-0.5195995,-0.6081694,-0.0885699
52,0.9652304,0.89103097,"('irrational', 'rational')",0.07333923,-0.026894268,0.5192848,0.4320683,-0.0872165
53,-0.7406379,-0.8266065,"('uncreative', 'creative')",0.5736369,0.5532401,-0.0835005,-0.1366832,-0.0531827
54,0.16823053,0.16173056,"('incapable', 'capable')",0.6037749,0.60368335,0.3860027,0.3827069,-0.0032958
55,-1.9890763,-2.0406213,"('incompetent', 'clever')",0.27936256,0.28577238,-0.8548568,-0.8774245,-0.0225677
56,-0.204562,-0.24712655,"('impractical', 'practical')",0.23347543,0.26614618,0.0144567,0.0095098,-0.0049469
57,-2.017345,-2.088714,"('unimaginative', 'imaginative')",-3.534285,-3.5564568,-2.775815,-2.8225853,-0.0467703
58,-0.77694565,-0.8600807,"('undiscriminating', 'discriminating')",-0.01443439,0.0022463389,-0.39569,-0.4289172,-0.0332272
59,2.1487944,2.1424103,"('foolish', 'wise')",0.23876084,0.23234376,1.1937777,1.187377,-0.0064007
60,-1.3616908,-1.3763016,"('inefficient', 'efficient')",0.17685635,0.3342457,-0.5924172,-0.521028,0.0713892
61,-0.9392316,-1.0433036,"('illogical', 'logical')",0.014771037,-0.110907815,-0.4622303,-0.5771057,-0.1148754
62,-1.4467281,-1.4225549,"('incompetent', 'brilliant')",0.10897081,0.26201636,-0.6688787,-0.5802692,0.0886095
63,-1.0183696,-1.0422629,"('unperceptive', 'insightful')",-0.25090715,-0.1497322,-0.6346384,-0.5959976,0.0386408
64,0.13687344,0.098943144,"('shy', 'confident')",-5.719254,-5.689183,-2.7911904,-2.79512,-0.0039296
65,-1.2565808,-1.3129417,"('insecure', 'secure')",0.34840667,0.31797782,-0.4540871,-0.4974819,-0.0433948
66,0.36382332,0.43338037,"('inactive', 'active')",-0.12336211,-0.111891106,0.1202306,0.1607446,0.040514
67,0.28704858,0.28878888,"('doubtful', 'determined')",-0.0020005405,0.042188328,0.142524,0.1654886,0.0229646
68,-0.8469908,-0.84131503,"('dependent', 'independent')",-1.5461041,-1.5457451,-1.1965475,-1.1935301,0.0030174
69,2.6120744,2.676316,"('lazy', 'industrious')",-1.0485785,-0.9701735,0.7817479,0.8530713,0.0713234
70,-0.9614706,-0.9278588,"('lethargic', 'energetic')",-0.06871598,-0.028924065,-0.5150933,-0.4783914,0.0367019
71,0.9250108,0.9211905,"('diffident', 'self-confident')",0.35570315,0.3613409,0.640357,0.6412657,0.0009087
72,-1.1140332,-1.1476581,"('unambitious', 'ambitious')",-0.5883704,-0.5541005,-0.8512018,-0.8508793,0.0003225
73,1.4873564,1.4643258,"('helpless', 'self-reliant')",-3.0680046,-3.062399,-0.7903241,-0.7990366,-0.0087125
74,0.38617238,0.3412408,"('undedicated', 'dedicated')",0.18891023,0.17765446,0.2875413,0.2594476,-0.0280937
75,0.32843384,0.37175524,"('meek', 'impulsive')",-0.77050656,-0.6903413,-0.2210364,-0.159293,0.0617434
76,-1.5670947,-1.5351262,"('anxious', 'daring')",-0.08627047,-0.029427582,-0.8266826,-0.7822769,0.0444057
77,-0.80015475,-0.856603,"('unmotivated', 'motivated')",-0.7047492,-0.6892281,-0.752452,-0.7729156,-0.0204636
78,-0.2414874,-0.26617137,"('nonresilient', 'resilient')",-0.23865941,-0.18843625,-0.2400734,-0.2273038,0.0127696
79,1.1558412,1.146227,"('wavering', 'unwavering')",-0.54179084,-0.52607316,0.3070252,0.3100769,0.0030517
80,-0.23375371,-0.21767145,"('dominated', 'dominating')",-0.4693061,-0.47681606,-0.3515299,-0.3472438,0.0042861
81,-1.4419378,-1.4566176,"('submissive', 'aggressive')",-1.1015323,-1.1446025,-1.2717351,-1.3006101,-0.028875
82,-1.3995532,-1.4025012,"('poor', 'rich')",5.262896,5.2310066,1.9316714,1.9142528,-0.0174186
83,-0.22431947,-0.23521225,"('powerless', 'powerful')",-0.84627837,-0.86041963,-0.5352989,-0.5478159,-0.012517
84,0.3980353,0.36438832,"('inferior', 'superior')",0.6917835,0.6545177,0.5449094,0.509453,-0.0354564
85,1.7977892,1.8303617,"('insignificant', 'prestigious')",-0.49114674,-0.54164875,0.6533213,0.6443565,-0.0089648
86,-1.9129213,-2.014385,"('uninfluential', 'influential')",-0.68880665,-0.8364943,-1.300864,-1.4254396,-0.1245756
87,-0.061987586,-0.10161823,"('unsuccessful', 'successful')",0.32789668,0.27860475,0.1329546,0.0884933,-0.0444613
88,-0.75032884,-0.7771858,"('low', 'eminent')",-0.47776276,-0.543624,-0.6140458,-0.6604049,-0.0463591
