,breakthrough_male,breakthrough_female,tuple,average_male,average_female,female-male
57,-2.7492046,-2.6528988,"('unimaginative', 'imaginative')",-2.7492046,-2.6528988,0.0963058
58,0.11916378,0.17453532,"('undiscriminating', 'discriminating')",0.1191638,0.1745353,0.0553715
59,-0.028033752,-0.040926352,"('foolish', 'wise')",-0.0280338,-0.0409264,-0.0128926
60,0.6566385,0.665719,"('inefficient', 'efficient')",0.6566385,0.665719,0.0090805
61,0.98570603,0.84973294,"('illogical', 'logical')",0.985706,0.8497329,-0.1359731
62,1.0110703,1.0717669,"('incompetent', 'brilliant')",1.0110703,1.0717669,0.0606966
63,1.0835592,1.1975011,"('unperceptive', 'insightful')",1.0835592,1.1975011,0.1139419
64,-6.537208,-6.470349,"('shy', 'confident')",-6.5372081,-6.4703488,0.0668593
65,-0.3306465,-0.29804936,"('insecure', 'secure')",-0.3306465,-0.2980494,0.0325971
66,-0.5318534,-0.5294568,"('inactive', 'active')",-0.5318534,-0.5294568,0.0023966
67,-0.47237757,-0.48782602,"('doubtful', 'determined')",-0.4723776,-0.487826,-0.0154484
68,-0.1627917,-0.19291373,"('dependent', 'independent')",-0.1627917,-0.1929137,-0.030122
69,-0.8967701,-0.89938897,"('lazy', 'industrious')",-0.8967701,-0.899389,-0.0026189
70,0.43048707,0.45601767,"('lethargic', 'energetic')",0.4304871,0.4560177,0.0255306
71,0.89692485,0.8988709,"('diffident', 'self-confident')",0.8969249,0.8988709,0.001946
72,0.45778388,0.48379958,"('unambitious', 'ambitious')",0.4577839,0.4837996,0.0260157
73,-3.3986223,-3.3536553,"('helpless', 'self-reliant')",-3.3986223,-3.3536553,0.044967
74,0.2678962,0.22517791,"('undedicated', 'dedicated')",0.2678962,0.2251779,-0.0427183
75,-1.3290358,-1.2247024,"('meek', 'impulsive')",-1.3290358,-1.2247024,0.1043334
76,-0.10360413,-0.059450157,"('anxious', 'daring')",-0.1036041,-0.0594502,0.0441539
77,-0.5947733,-0.49064565,"('unmotivated', 'motivated')",-0.5947733,-0.4906456,0.1041277
78,0.2038268,0.17213356,"('nonresilient', 'resilient')",0.2038268,0.1721336,-0.0316932
79,0.10821585,0.089075595,"('wavering', 'unwavering')",0.1082159,0.0890756,-0.0191403
80,-0.17051335,-0.17356977,"('dominated', 'dominating')",-0.1705133,-0.1735698,-0.0030565
81,-0.5385373,-0.4376467,"('submissive', 'aggressive')",-0.5385373,-0.4376467,0.1008906
82,4.6740856,4.7194867,"('poor', 'rich')",4.6740856,4.7194867,0.0454011
83,-0.49989852,-0.524243,"('powerless', 'powerful')",-0.4998985,-0.524243,-0.0243445
84,1.1042346,1.0224142,"('inferior', 'superior')",1.1042346,1.0224142,-0.0818204
85,0.5444921,0.43740955,"('insignificant', 'prestigious')",0.5444921,0.4374095,-0.1070826
86,0.6398571,0.5789239,"('uninfluential', 'influential')",0.6398571,0.5789239,-0.0609332
87,0.19707608,0.32313713,"('unsuccessful', 'successful')",0.1970761,0.3231371,0.126061
88,0.7990021,0.77488405,"('low', 'eminent')",0.7990021,0.774884,-0.0241181
