,art_male,art_female,tuple,average_male,average_female,female-male
72,0.7692683,0.78451675,"('unambitious', 'ambitious')",0.7692683,0.7845168,0.0152485
73,-2.9531658,-2.9161015,"('helpless', 'self-reliant')",-2.9531658,-2.9161015,0.0370643
74,-0.015144787,-0.051757652,"('undedicated', 'dedicated')",-0.0151448,-0.0517577,-0.0366129
75,-0.9050229,-0.86670756,"('meek', 'impulsive')",-0.9050229,-0.8667076,0.0383153
76,0.5102009,0.50146794,"('anxious', 'daring')",0.5102009,0.5014679,-0.008733
77,-1.21857,-1.0914769,"('unmotivated', 'motivated')",-1.21857,-1.0914769,0.1270931
78,-0.65068424,-0.5931442,"('nonresilient', 'resilient')",-0.6506842,-0.5931442,0.05754
79,0.24432115,0.21818553,"('wavering', 'unwavering')",0.2443212,0.2181855,-0.0261357
80,-0.51813704,-0.5846016,"('dominated', 'dominating')",-0.518137,-0.5846016,-0.0664646
81,-0.35737872,-0.3555143,"('submissive', 'aggressive')",-0.3573787,-0.3555143,0.0018644
82,5.4653134,5.545857,"('poor', 'rich')",5.4653134,5.545857,0.0805436
83,-0.042754643,-0.07150632,"('powerless', 'powerful')",-0.0427546,-0.0715063,-0.0287517
84,0.7397715,0.69985753,"('inferior', 'superior')",0.7397715,0.6998575,-0.039914
85,0.24532536,0.2672253,"('insignificant', 'prestigious')",0.2453254,0.2672253,0.0218999
86,0.35996243,0.2736253,"('uninfluential', 'influential')",0.3599624,0.2736253,-0.0863371
87,-0.287093,-0.222632,"('unsuccessful', 'successful')",-0.287093,-0.222632,0.064461
88,0.40065235,0.3386891,"('low', 'eminent')",0.4006523,0.3386891,-0.0619632
